"Gene","Gene_length","Transcript","Exon","intron_length","exon_length","TPE"
"ENSMUSG00000110392.2",2776,1,3,2062,715,0.333333333333333
"ENSMUSG00000110217.2",85702,1,3,85313,390,0.333333333333333
"ENSMUSG00000085150.2",6302,1,3,5366,937,0.333333333333333
"ENSMUSG00000087363.2",3865,2,4,5190,1394,0.5
"ENSMUSG00000110056.2",14815,1,2,14335,481,0.5
"ENSMUSG00000087300.2",25255,1,4,24003,1253,0.25
"ENSMUSG00000110530.2",13106,1,3,10613,2494,0.333333333333333
"ENSMUSG00000110542.2",24495,1,5,18604,5878,0.2
"ENSMUSG00000110463.2",70422,1,5,69585,838,0.2
"ENSMUSG00000110616.2",27649,1,4,25590,2060,0.25
"ENSMUSG00000099825.2",875,1,3,329,547,0.333333333333333
"ENSMUSG00000097042.3",3041,1,2,731,2311,0.5
"ENSMUSG00000085199.2",9381,1,2,8907,475,0.5
"ENSMUSG00000054822.6",3771,1,2,1948,1824,0.5
"ENSMUSG00000086741.2",10791,1,6,9104,1688,0.166666666666667
"ENSMUSG00000053979.5",11664,1,2,10811,854,0.5
"ENSMUSG00000109419.2",9636,1,2,5650,3987,0.5
"ENSMUSG00000109299.2",5492,1,5,4597,896,0.2
"ENSMUSG00000109141.2",4758,1,5,3958,801,0.2
"ENSMUSG00000097654.2",17604,1,3,15950,1655,0.333333333333333
"ENSMUSG00000086289.4",4840,1,3,2672,2169,0.333333333333333
"ENSMUSG00000110148.2",8770,3,6,20634,1792,0.5
"ENSMUSG00000110140.2",3620,1,3,1326,2295,0.333333333333333
"ENSMUSG00000110110.2",14105,1,4,13040,1066,0.25
"ENSMUSG00000110017.2",8144,1,3,5119,2452,0.333333333333333
"ENSMUSG00000110399.2",10439,1,3,9923,517,0.333333333333333
"ENSMUSG00000110063.2",23908,1,3,22987,922,0.333333333333333
"ENSMUSG00000086134.2",7422,1,5,6476,947,0.2
"ENSMUSG00000110038.2",652,1,2,158,495,0.5
"ENSMUSG00000043794.9",2195,1,2,0,0,0.5
"ENSMUSG00000091514.3",15224,1,2,12903,2322,0.5
"ENSMUSG00000110183.2",8843,1,3,8499,345,0.333333333333333
"ENSMUSG00000085437.9",13913,2,7,19542,1049,0.285714285714286
"ENSMUSG00000110317.2",3591,1,1,0,3592,1
"ENSMUSG00000110075.2",1327,1,3,513,815,0.333333333333333
"ENSMUSG00000110417.2",6578,1,2,6219,360,0.5
"ENSMUSG00000110229.2",13982,1,4,12930,1053,0.25
"ENSMUSG00000109682.2",55529,1,3,54779,751,0.333333333333333
"ENSMUSG00000109996.2",7432,1,7,5893,1540,0.142857142857143
"ENSMUSG00000110383.2",1663,1,2,775,889,0.5
"ENSMUSG00000109961.2",34192,1,3,15226,3155,0.333333333333333
"ENSMUSG00000110222.2",19341,1,2,19156,186,0.5
"ENSMUSG00000110351.2",736,1,2,99,638,0.5
"ENSMUSG00000110338.2",2277,1,3,1135,1143,0.333333333333333
"ENSMUSG00000109680.2",2413,1,2,1935,479,0.5
"ENSMUSG00000109689.2",14632,1,3,14192,441,0.333333333333333
"ENSMUSG00000100335.3",69787,4,10,93173,2048,0.4
"ENSMUSG00000110345.2",1040,1,3,291,750,0.333333333333333
"ENSMUSG00000109954.2",2610,1,2,2152,459,0.5
"ENSMUSG00000109621.2",2704,1,4,2222,483,0.25
"ENSMUSG00000109603.2",4436,1,2,2816,1621,0.5
"ENSMUSG00000091154.3",665,1,1,0,666,1
"ENSMUSG00000097262.3",3394,1,3,2771,624,0.333333333333333
"ENSMUSG00000109589.2",10863,1,3,10342,522,0.333333333333333
"ENSMUSG00000109674.2",11646,2,6,9786,9236,0.333333333333333
"ENSMUSG00000074404.7",16101,1,3,13789,2313,0.333333333333333
"ENSMUSG00000109657.2",768,1,2,133,636,0.5
"ENSMUSG00000110322.2",8561,1,3,6780,1782,0.333333333333333
"ENSMUSG00000109794.2",1891,1,3,1323,569,0.333333333333333
"ENSMUSG00000097776.2",2094,1,2,143,1952,0.5
"ENSMUSG00000110180.2",6506,1,4,5825,682,0.25
"ENSMUSG00000109666.2",8904,1,2,8345,560,0.5
"ENSMUSG00000110006.2",2477,1,3,1736,742,0.333333333333333
"ENSMUSG00000110223.2",30828,1,2,30386,443,0.5
"ENSMUSG00000097044.2",7180,1,4,6093,1088,0.25
"ENSMUSG00000109915.2",3626,1,3,1983,1644,0.333333333333333
"ENSMUSG00000109605.2",8114,1,6,7439,676,0.166666666666667
"ENSMUSG00000110329.2",64849,1,5,62018,2828,0.2
"ENSMUSG00000079070.11",61521,1,4,59007,2515,0.25
"ENSMUSG00000110214.2",83260,1,4,82496,765,0.25
"ENSMUSG00000049476.13",1285,1,2,564,722,0.5
"ENSMUSG00000097442.2",19891,1,2,18492,1400,0.5
"ENSMUSG00000098166.2",973,1,2,670,304,0.5
"ENSMUSG00000110663.2",4610,1,4,3431,1180,0.25
"ENSMUSG00000054618.9",7784,1,2,653,1772,0.5
"ENSMUSG00000109869.2",1197,1,2,342,856,0.5
"ENSMUSG00000100605.2",9286,1,4,8869,418,0.25
"ENSMUSG00000109964.2",18146,1,5,17638,509,0.2
"ENSMUSG00000110178.2",5284,1,3,3743,1542,0.333333333333333
"ENSMUSG00000110369.2",53758,1,7,52685,1074,0.142857142857143
"ENSMUSG00000110015.2",3310,1,2,1749,1562,0.5
"ENSMUSG00000109819.2",50896,1,5,48776,2121,0.2
"ENSMUSG00000109880.2",11124,1,3,10595,530,0.333333333333333
"ENSMUSG00000109846.2",1263,1,2,287,977,0.5
"ENSMUSG00000054247.7",2675,1,2,0,0,0.5
"ENSMUSG00000109717.2",12600,1,3,11490,1111,0.333333333333333
"ENSMUSG00000110130.2",10484,1,3,9098,1387,0.333333333333333
"ENSMUSG00000110314.2",4783,1,3,4134,650,0.333333333333333
"ENSMUSG00000109773.2",3433,1,3,3078,356,0.333333333333333
"ENSMUSG00000109607.2",3145,1,2,2594,552,0.5
"ENSMUSG00000109688.2",12176,1,4,11544,633,0.25
"ENSMUSG00000109698.2",8642,1,4,7789,854,0.25
"ENSMUSG00000110384.2",2035,1,2,1103,933,0.5
"ENSMUSG00000110367.2",3964,1,2,3456,509,0.5
"ENSMUSG00000097357.3",6469,1,3,4790,1680,0.333333333333333
"ENSMUSG00000110335.2",12289,1,3,10191,2099,0.333333333333333
"ENSMUSG00000109714.2",33342,2,8,39171,3290,0.25
"ENSMUSG00000109761.2",18872,1,3,16320,2553,0.333333333333333
"ENSMUSG00000109704.2",5578,2,6,4242,2893,0.333333333333333
"ENSMUSG00000110321.2",1907,1,2,804,236,0.5
"ENSMUSG00000110116.2",2282,1,2,725,1558,0.5
"ENSMUSG00000110176.2",13648,1,4,12865,784,0.25
"ENSMUSG00000110242.2",38665,1,3,36871,1795,0.333333333333333
"ENSMUSG00000110285.2",91043,1,4,89794,1250,0.25
"ENSMUSG00000110312.2",28368,2,6,29561,1119,0.333333333333333
"ENSMUSG00000110236.2",11303,1,3,10904,400,0.333333333333333
"ENSMUSG00000109827.2",70288,1,4,69651,638,0.25
"ENSMUSG00000084960.2",6748,2,5,6037,3517,0.4
"ENSMUSG00000086773.2",2297,1,2,1361,937,0.5
"ENSMUSG00000085672.2",11596,1,3,10819,778,0.333333333333333
"ENSMUSG00000085445.2",2755,2,5,1779,3359,0.4
"ENSMUSG00000102046.2",218935,1,6,217691,1245,0.166666666666667
"ENSMUSG00000110168.2",50684,1,3,50314,371,0.333333333333333
"ENSMUSG00000109993.2",5948,1,3,5385,564,0.333333333333333
"ENSMUSG00000110409.2",447,1,1,0,448,1
"ENSMUSG00000097491.2",5169,1,2,1188,3982,0.5
"ENSMUSG00000066158.8",4716,1,5,2322,2395,0.2
"ENSMUSG00000110260.2",86060,2,8,80775,2736,0.25
"ENSMUSG00000110231.2",4725,1,3,3790,936,0.333333333333333
"ENSMUSG00000109785.2",697,1,2,260,438,0.5
"ENSMUSG00000084954.3",57763,2,8,66010,587,0.25
"ENSMUSG00000085440.2",95972,1,6,93499,2474,0.166666666666667
"ENSMUSG00000086279.2",3490,1,3,2999,492,0.333333333333333
"ENSMUSG00000110179.2",26543,1,5,25121,1423,0.2
"ENSMUSG00000110035.2",3953,1,3,2634,1320,0.333333333333333
"ENSMUSG00000109612.2",13782,1,3,11707,2076,0.333333333333333
"ENSMUSG00000110270.2",1214,1,2,537,678,0.5
"ENSMUSG00000097534.4",70707,2,7,75342,3905,0.285714285714286
"ENSMUSG00000109751.2",1722,1,2,921,802,0.5
"ENSMUSG00000110374.2",432,1,2,112,321,0.5
"ENSMUSG00000109759.2",2004,1,2,1397,608,0.5
"ENSMUSG00000109888.2",19382,1,4,19149,234,0.25
"ENSMUSG00000086190.2",11372,1,4,10440,933,0.25
"ENSMUSG00000110264.2",28053,1,2,26671,1383,0.5
"ENSMUSG00000110363.2",10367,1,4,9046,1322,0.25
"ENSMUSG00000074357.4",9848,2,3,8782,2732,0.666666666666667
"ENSMUSG00000097706.2",1755,1,1,0,1756,1
"ENSMUSG00000110665.2",5422,2,7,7489,1240,0.285714285714286
"ENSMUSG00000110604.2",2071,1,2,1068,1004,0.5
"ENSMUSG00000110539.2",4247,1,2,3229,1019,0.5
"ENSMUSG00000110464.2",6497,1,2,6035,463,0.5
"ENSMUSG00000110624.2",6923,1,3,6125,799,0.333333333333333
"ENSMUSG00000100706.7",26236,2,7,10317,5481,0.285714285714286
"ENSMUSG00000110503.2",1737,1,2,1394,344,0.5
"ENSMUSG00000110606.2",7980,1,2,7647,334,0.5
"ENSMUSG00000031559.16",178108,3,17,339218,5578,0.176470588235294
"ENSMUSG00000109907.2",130069,1,6,50088,2863,0.166666666666667
"ENSMUSG00000110051.2",1360,1,1,0,1361,1
"ENSMUSG00000110375.2",53901,1,2,53489,413,0.5
"ENSMUSG00000109838.2",400144,1,5,399041,1104,0.2
"ENSMUSG00000109741.2",316067,1,2,124303,630,0.5
"ENSMUSG00000110281.2",47976,1,6,47023,954,0.166666666666667
"ENSMUSG00000110246.2",173706,2,8,271663,20256,0.25
"ENSMUSG00000109944.2",2925,1,3,2342,584,0.333333333333333
"ENSMUSG00000110163.2",6284,1,2,2886,3399,0.5
"ENSMUSG00000109823.2",19587,2,5,27322,1947,0.4
"ENSMUSG00000110013.2",46728,1,4,45966,763,0.25
"ENSMUSG00000110362.2",44550,3,10,106125,4231,0.3
"ENSMUSG00000089708.2",32437,1,2,31321,1117,0.5
"ENSMUSG00000089719.2",1394,1,2,700,695,0.5
"ENSMUSG00000110310.2",19346,1,3,18774,573,0.333333333333333
"ENSMUSG00000110000.2",28325,2,5,43238,1899,0.4
"ENSMUSG00000100510.8",43116,19,44,279170,12363,0.431818181818182
"ENSMUSG00000109697.2",2893,1,4,1570,1126,0.25
"ENSMUSG00000097910.3",22462,3,10,31872,9644,0.3
"ENSMUSG00000109629.2",11948,1,4,11245,704,0.25
"ENSMUSG00000096917.3",20823,1,3,18206,2618,0.333333333333333
"ENSMUSG00000110419.2",11673,3,8,19399,4537,0.375
"ENSMUSG00000109728.2",426,1,1,0,427,1
"ENSMUSG00000110162.2",27570,1,3,26748,823,0.333333333333333
"ENSMUSG00000090003.2",1032,1,2,178,855,0.5
"ENSMUSG00000110381.2",32207,1,7,30798,1410,0.142857142857143
"ENSMUSG00000110406.2",19074,1,4,18413,662,0.25
"ENSMUSG00000109966.2",84544,1,6,83568,977,0.166666666666667
"ENSMUSG00000109930.2",16315,1,3,12239,4077,0.333333333333333
"ENSMUSG00000109992.2",6515,1,2,4347,2169,0.5
"ENSMUSG00000045746.4",2471,1,1,0,2472,1
"ENSMUSG00000086681.2",77043,1,3,76367,677,0.333333333333333
"ENSMUSG00000099419.2",7350,1,5,6786,565,0.2
"ENSMUSG00000086866.3",73828,1,3,72336,1493,0.333333333333333
"ENSMUSG00000109729.2",6282,1,3,5634,649,0.333333333333333
"ENSMUSG00000109767.2",18328,1,3,17291,1038,0.333333333333333
"ENSMUSG00000109994.2",209047,1,4,208606,442,0.25
"ENSMUSG00000110364.2",12172,1,4,11381,792,0.25
"ENSMUSG00000109999.2",6862,1,4,5619,1244,0.25
"ENSMUSG00000109825.2",38714,1,4,37543,895,0.25
"ENSMUSG00000109579.2",8457,1,3,8018,440,0.333333333333333
"ENSMUSG00000110368.2",9969,1,2,7387,2583,0.5
"ENSMUSG00000109854.2",1156,1,2,602,555,0.5
"ENSMUSG00000110157.2",6029,1,3,5593,437,0.333333333333333
"ENSMUSG00000109805.2",22240,1,3,21899,342,0.333333333333333
"ENSMUSG00000086156.2",2912,1,2,1141,1772,0.5
"ENSMUSG00000085109.2",3354,1,2,614,2741,0.5
"ENSMUSG00000110500.2",1887,1,3,467,1421,0.333333333333333
"ENSMUSG00000110454.2",15481,1,3,14881,601,0.333333333333333
"ENSMUSG00000110468.2",31829,1,3,31290,540,0.333333333333333
"ENSMUSG00000110512.2",1016,1,2,706,311,0.5
"ENSMUSG00000074292.5",12900,1,4,11698,1203,0.25
"ENSMUSG00000087266.3",21282,2,5,20340,4507,0.4
"ENSMUSG00000085197.8",7276,1,4,6608,637,0.25
"ENSMUSG00000087489.2",1533,1,2,919,615,0.5
"ENSMUSG00000110594.2",30538,1,2,30012,527,0.5
"ENSMUSG00000089995.3",18668,1,3,18265,404,0.333333333333333
"ENSMUSG00000110474.2",5736,1,3,3866,1871,0.333333333333333
"ENSMUSG00000106683.2",1350,1,3,791,560,0.333333333333333
"ENSMUSG00000080058.3",918,2,3,120,951,0.666666666666667
"ENSMUSG00000100691.2",1008,1,1,0,1009,1
"ENSMUSG00000101854.3",137512,2,9,155681,1869,0.222222222222222
"ENSMUSG00000110554.2",99784,1,15,96516,3269,0.0666666666666667
"ENSMUSG00000110462.2",29296,1,4,26987,2310,0.25
"ENSMUSG00000097472.2",3431,1,2,1687,1745,0.5
"ENSMUSG00000087502.2",13254,1,2,12292,963,0.5
"ENSMUSG00000097000.3",12565,2,3,9572,4992,0.666666666666667
"ENSMUSG00000110703.2",12039,1,2,10283,1757,0.5
"ENSMUSG00000079011.10",242960,2,12,288964,3766,0.166666666666667
"ENSMUSG00000110593.2",9844,1,2,9586,259,0.5
"ENSMUSG00000110433.2",7812,1,3,7451,362,0.333333333333333
"ENSMUSG00000110693.2",1275,1,1,0,1276,1
"ENSMUSG00000110640.2",8603,1,3,5706,2898,0.333333333333333
"ENSMUSG00000110485.2",422531,1,10,420529,2003,0.1
"ENSMUSG00000110603.2",1113,1,2,962,152,0.5
"ENSMUSG00000110655.2",6497,1,2,5987,511,0.5
"ENSMUSG00000074235.5",295395,3,10,501244,4190,0.3
"ENSMUSG00000110258.2",3346,1,2,1710,1637,0.5
"ENSMUSG00000110410.2",7766,1,2,6481,1286,0.5
"ENSMUSG00000109732.2",4952,1,2,4204,749,0.5
"ENSMUSG00000097882.3",6842,2,3,4097,3211,0.666666666666667
"ENSMUSG00000086451.9",158822,3,13,153085,6577,0.230769230769231
"ENSMUSG00000086781.2",4785,1,3,4427,359,0.333333333333333
"ENSMUSG00000110382.2",11463,1,4,5812,5652,0.25
"ENSMUSG00000110094.2",3063,1,3,2343,721,0.333333333333333
"ENSMUSG00000109583.2",60193,1,5,58887,1307,0.2
"ENSMUSG00000110388.2",7294,1,3,4218,3077,0.333333333333333
"ENSMUSG00000097174.3",13838,1,3,10055,3784,0.333333333333333
"ENSMUSG00000109945.2",7068,1,2,316,6753,0.5
"ENSMUSG00000109774.2",8595,1,2,7546,1036,0.5
"ENSMUSG00000110202.2",5146,1,2,4672,475,0.5
"ENSMUSG00000109593.2",10473,1,2,9886,588,0.5
"ENSMUSG00000110294.2",2457,1,2,2198,260,0.5
"ENSMUSG00000086912.4",2631,1,2,874,1758,0.5
"ENSMUSG00000109587.2",1229,1,2,543,687,0.5
"ENSMUSG00000098001.2",5133,1,2,507,4627,0.5
"ENSMUSG00000037982.17",47619,1,3,22683,2326,0.333333333333333
"ENSMUSG00000109980.2",8469,1,4,7409,1061,0.25
"ENSMUSG00000090732.2",1242,1,2,525,672,0.5
"ENSMUSG00000110045.2",22736,2,14,38243,2773,0.142857142857143
"ENSMUSG00000109643.2",7215,1,4,5997,1219,0.25
"ENSMUSG00000109876.2",4699,1,2,2740,1960,0.5
"ENSMUSG00000110580.2",9875,1,2,6977,2899,0.5
"ENSMUSG00000110471.2",1438,1,2,924,515,0.5
"ENSMUSG00000074219.4",23014,2,11,41109,3294,0.181818181818182
"ENSMUSG00000056753.4",2051,1,2,203,1849,0.5
"ENSMUSG00000097120.2",4893,1,2,4347,547,0.5
"ENSMUSG00000097296.2",689,1,1,0,690,1
"ENSMUSG00000086067.2",5982,1,5,4790,1193,0.2
"ENSMUSG00000087685.2",1227,2,4,1151,856,0.5
"ENSMUSG00000087026.8",7300,1,4,5521,1780,0.25
"ENSMUSG00000110386.2",6417,1,2,4533,1885,0.5
"ENSMUSG00000084895.2",929,1,2,441,489,0.5
"ENSMUSG00000109731.2",5299,1,2,4682,618,0.5
"ENSMUSG00000109754.2",34279,1,5,32738,1542,0.2
"ENSMUSG00000098439.2",2397,1,1,0,2398,1
"ENSMUSG00000074178.4",3202,1,1,0,3203,1
"ENSMUSG00000098434.2",878,1,1,0,879,1
"ENSMUSG00000098534.2",16969,1,3,16459,511,0.333333333333333
"ENSMUSG00000099162.2",670,1,2,310,361,0.5
"ENSMUSG00000098854.2",7680,1,3,5478,2203,0.333333333333333
"ENSMUSG00000098684.2",83759,1,8,82520,1240,0.125
"ENSMUSG00000099207.8",30103,2,9,30795,4061,0.222222222222222
"ENSMUSG00000098257.2",90478,1,5,89733,746,0.2
"ENSMUSG00000098768.2",18574,1,2,17697,878,0.5
"ENSMUSG00000098391.3",6492,1,2,5267,604,0.5
"ENSMUSG00000098360.2",991,1,2,573,419,0.5
"ENSMUSG00000098295.2",3328,1,2,2642,687,0.5
"ENSMUSG00000097248.10",65085,4,13,193504,6194,0.307692307692308
"ENSMUSG00000097992.2",19407,1,3,18693,715,0.333333333333333
"ENSMUSG00000098086.2",1182,1,2,198,985,0.5
"ENSMUSG00000062704.4",474,1,1,0,475,1
"ENSMUSG00000109672.2",5153,1,2,4444,710,0.5
"ENSMUSG00000109870.2",31317,2,7,26665,6773,0.285714285714286
"ENSMUSG00000110212.2",3133,1,3,1709,1425,0.333333333333333
"ENSMUSG00000110166.2",1812,1,2,1361,452,0.5
"ENSMUSG00000109727.2",2909,1,2,66,2844,0.5
"ENSMUSG00000110106.2",10664,1,2,10388,277,0.5
"ENSMUSG00000110089.2",14097,1,4,13488,610,0.25
"ENSMUSG00000110138.2",25077,1,4,22149,2929,0.25
"ENSMUSG00000090778.2",8281,1,2,7587,695,0.5
"ENSMUSG00000110216.2",4180,1,3,1296,2885,0.333333333333333
"ENSMUSG00000110304.2",5740,1,3,1362,4379,0.333333333333333
"ENSMUSG00000046413.15",7124,2,8,5862,4342,0.25
"ENSMUSG00000099664.2",7124,1,2,6675,450,0.5
"ENSMUSG00000099812.2",5501,1,2,2972,2530,0.5
"ENSMUSG00000109696.2",17852,1,3,16370,1405,0.333333333333333
"ENSMUSG00000110274.2",11412,1,4,10786,627,0.25
"ENSMUSG00000101613.2",13996,1,4,13334,663,0.25
"ENSMUSG00000110380.2",6170,1,2,4222,1949,0.5
"ENSMUSG00000110198.2",16537,1,2,16137,401,0.5
"ENSMUSG00000110134.2",14834,1,4,13608,1227,0.25
"ENSMUSG00000031736.12",30087,2,10,57871,2011,0.2
"ENSMUSG00000095651.2",2582,1,1,0,2583,1
"ENSMUSG00000110290.2",3898,1,2,669,3230,0.5
"ENSMUSG00000110023.2",2022,1,3,1075,948,0.333333333333333
"ENSMUSG00000109669.2",2681,1,2,1256,1426,0.5
"ENSMUSG00000109651.2",29897,1,3,13095,1188,0.333333333333333
"ENSMUSG00000110718.2",67426,2,6,72024,2348,0.333333333333333
"ENSMUSG00000110687.2",5003,1,2,4433,571,0.5
"ENSMUSG00000110670.2",12091,2,7,6775,9576,0.285714285714286
"ENSMUSG00000110695.2",6699,1,2,6222,478,0.5
"ENSMUSG00000110534.2",62647,1,3,59896,2752,0.333333333333333
"ENSMUSG00000110559.2",41572,1,6,38714,2859,0.166666666666667
"ENSMUSG00000110713.2",12960,1,3,12114,847,0.333333333333333
"ENSMUSG00000097520.3",63575,2,5,70981,6408,0.4
"ENSMUSG00000110588.2",2664,1,1,0,2665,1
"ENSMUSG00000110524.2",1680,1,2,1380,301,0.5
"ENSMUSG00000110710.2",5942,1,1,0,5943,1
"ENSMUSG00000089712.3",2445,2,3,1314,3526,0.666666666666667
"ENSMUSG00000090105.3",7788,1,3,7019,770,0.333333333333333
"ENSMUSG00000097194.3",12205,1,3,439,4852,0.333333333333333
"ENSMUSG00000110702.2",4560,1,1,0,4561,1
"ENSMUSG00000110517.2",16024,1,2,15512,513,0.5
"ENSMUSG00000110428.2",8201,1,2,8010,192,0.5
"ENSMUSG00000110475.2",10076,1,4,9556,521,0.25
"ENSMUSG00000110427.2",7288,1,5,2956,4333,0.2
"ENSMUSG00000110447.2",28087,1,5,17963,2548,0.2
"ENSMUSG00000110483.2",1218,1,2,575,644,0.5
"ENSMUSG00000074136.10",14984,3,7,24271,7250,0.428571428571429
"ENSMUSG00000110489.2",9722,1,3,9242,481,0.333333333333333
"ENSMUSG00000110661.2",5077,1,2,1047,4031,0.5
"ENSMUSG00000110634.2",23468,1,2,21772,1697,0.5
"ENSMUSG00000110623.2",52004,1,5,51046,959,0.2
"ENSMUSG00000110633.2",32135,1,6,29877,2259,0.166666666666667
"ENSMUSG00000110717.2",1639,1,3,796,842,0.333333333333333
"ENSMUSG00000110567.2",14937,1,4,14047,891,0.25
"ENSMUSG00000110552.2",3011,1,3,2414,584,0.333333333333333
"ENSMUSG00000109615.2",7219,1,3,6719,501,0.333333333333333
"ENSMUSG00000089819.2",20854,1,3,18919,1936,0.333333333333333
"ENSMUSG00000090116.2",109557,1,2,109093,465,0.5
"ENSMUSG00000052479.6",316796,2,8,318934,5834,0.25
"ENSMUSG00000109769.2",64446,1,5,63435,1012,0.2
"ENSMUSG00000109848.2",14698,1,2,14123,576,0.5
"ENSMUSG00000109701.2",68739,1,4,68367,373,0.25
"ENSMUSG00000110340.2",3656,1,3,3168,489,0.333333333333333
"ENSMUSG00000109699.2",31978,1,2,30284,1695,0.5
"ENSMUSG00000110336.2",76602,1,5,75716,870,0.2
"ENSMUSG00000110053.2",16957,1,3,15707,1251,0.333333333333333
"ENSMUSG00000074128.5",6804,1,3,6311,494,0.333333333333333
"ENSMUSG00000110674.2",1097,1,2,825,273,0.5
"ENSMUSG00000110486.2",1066,1,2,503,564,0.5
"ENSMUSG00000110630.2",1515,1,1,0,1516,1
"ENSMUSG00000110607.2",5080,1,3,484,4597,0.333333333333333
"ENSMUSG00000110652.2",5660,1,4,4090,1571,0.25
"ENSMUSG00000023737.15",16751,1,3,3809,2022,0.333333333333333
"ENSMUSG00000110497.2",7011,1,2,6788,191,0.5
"ENSMUSG00000069925.7",4124,1,2,0,0,0.5
"ENSMUSG00000099465.2",5780,1,2,4066,1715,0.5
"ENSMUSG00000110611.2",1807,2,5,1655,1483,0.4
"ENSMUSG00000104168.2",11785,2,5,12903,1228,0.4
"ENSMUSG00000098120.2",13149,1,2,12640,375,0.5
"ENSMUSG00000110586.2",1119,1,2,424,552,0.5
"ENSMUSG00000087436.2",11510,1,3,10798,713,0.333333333333333
"ENSMUSG00000086390.8",3125,3,9,4176,2443,0.333333333333333
"ENSMUSG00000074113.5",16710,1,2,14697,2014,0.5
"ENSMUSG00000054069.9",9151,1,3,6152,3000,0.333333333333333
"ENSMUSG00000099139.2",7677,1,3,6337,1341,0.333333333333333
"ENSMUSG00000085464.2",1513,1,3,1043,471,0.333333333333333
"ENSMUSG00000110625.2",15326,1,3,14544,783,0.333333333333333
"ENSMUSG00000109868.2",10284,2,4,15711,3797,0.5
"ENSMUSG00000110613.2",31343,1,2,30532,812,0.5
"ENSMUSG00000093697.2",3610,1,2,3076,535,0.5
"ENSMUSG00000097393.9",198589,4,18,501959,9044,0.222222222222222
"ENSMUSG00000078143.4",8471,2,6,13400,1780,0.333333333333333
"ENSMUSG00000085678.2",8275,1,2,7882,394,0.5
"ENSMUSG00000110507.2",9744,1,3,8843,902,0.333333333333333
"ENSMUSG00000097409.2",2214,1,2,933,1282,0.5
"ENSMUSG00000090039.2",3978,1,3,1912,2067,0.333333333333333
"ENSMUSG00000085068.2",1839,1,2,1109,731,0.5
"ENSMUSG00000084808.8",16594,1,4,15384,1021,0.25
"ENSMUSG00000098075.2",14958,1,6,13388,1571,0.166666666666667
"ENSMUSG00000110455.2",124537,1,5,122208,2330,0.2
"ENSMUSG00000110541.2",26072,1,4,24067,2006,0.25
"ENSMUSG00000110582.2",8532,1,3,7620,913,0.333333333333333
"ENSMUSG00000084848.2",10319,1,3,8736,1584,0.333333333333333
"ENSMUSG00000090217.2",3597,1,2,3168,430,0.5
"ENSMUSG00000089723.2",2568,1,2,2245,324,0.5
"ENSMUSG00000089797.2",9567,1,3,8888,680,0.333333333333333
"ENSMUSG00000110592.2",9760,1,3,8200,1561,0.333333333333333
"ENSMUSG00000086717.2",2155,1,2,1716,440,0.5
"ENSMUSG00000110620.2",436,1,1,0,437,1
"ENSMUSG00000110476.2",5918,1,2,3557,2362,0.5
"ENSMUSG00000110709.2",2489,1,2,1251,1239,0.5
"ENSMUSG00000085688.2",7142,1,3,6441,702,0.333333333333333
"ENSMUSG00000110459.2",1394,1,2,727,668,0.5
"ENSMUSG00000110151.3",11576,1,8,8012,3565,0.125
"ENSMUSG00000110494.2",1929,1,2,564,1366,0.5
"ENSMUSG00000110548.2",3372,1,3,2766,607,0.333333333333333
"ENSMUSG00000110667.2",4890,1,2,4407,484,0.5
"ENSMUSG00000110470.2",7841,1,4,6059,1783,0.25
"ENSMUSG00000110453.2",11406,1,4,10719,688,0.25
"ENSMUSG00000089776.2",9093,1,2,7280,1814,0.5
"ENSMUSG00000089742.2",2676,1,3,2050,627,0.333333333333333
"ENSMUSG00000097944.2",2322,1,1,0,2323,1
"ENSMUSG00000097960.2",23796,1,3,21308,2489,0.333333333333333
"ENSMUSG00000097983.2",1071,1,1,0,1072,1
"ENSMUSG00000097773.2",4270,1,2,1733,2538,0.5
"ENSMUSG00000097702.2",725,1,2,299,427,0.5
"ENSMUSG00000097500.2",9737,1,3,9086,652,0.333333333333333
"ENSMUSG00000097087.2",2275,1,2,632,1644,0.5
"ENSMUSG00000101886.2",263,1,1,0,264,1
"ENSMUSG00000097336.9",28228,2,10,47353,4790,0.2
"ENSMUSG00000097097.3",4888,1,3,2299,2110,0.333333333333333
"ENSMUSG00000097384.2",100089,1,2,96724,3366,0.5
"ENSMUSG00000097783.3",6805,1,2,5090,1716,0.5
"ENSMUSG00000097438.2",409,1,1,0,410,1
"ENSMUSG00000098211.3",1401,1,1,0,1402,1
"ENSMUSG00000097424.3",3960,1,3,2301,964,0.333333333333333
"ENSMUSG00000098221.2",463,1,1,0,464,1
"ENSMUSG00000110673.2",7274,1,2,4545,2730,0.5
"ENSMUSG00000092418.2",954,1,2,532,423,0.5
"ENSMUSG00000110631.2",7931,1,4,2538,4988,0.25
"ENSMUSG00000097812.2",10427,2,5,17944,927,0.4
"ENSMUSG00000074052.8",11857,2,3,8336,5514,0.666666666666667
"ENSMUSG00000098184.2",971,1,1,0,972,1
"ENSMUSG00000109957.2",3929,1,3,3678,252,0.333333333333333
"ENSMUSG00000093682.2",2407,1,3,1905,503,0.333333333333333
"ENSMUSG00000110656.2",6054,2,5,9504,2498,0.4
"ENSMUSG00000090174.2",2300,1,3,620,1681,0.333333333333333
"ENSMUSG00000110523.2",27377,1,7,10220,3306,0.142857142857143
"ENSMUSG00000110682.2",2976,1,3,641,2336,0.333333333333333
