"Gene","Gene_length","Transcript","Exon","A3","A5","AF","AL","MX","RI","SE"
"ENSG00000168067.12",18323,2,35,"0","0","0","0","0","0","0"
"ENSG00000133895.18",7784,8,22,"0","0","1","1","0","0","0"
"ENSG00000171219.9",21601,1,37,"0","0","0","0","0","0","0"
"ENSG00000110047.18",36654,3,11,"0","0","0","0","1","0","0"
"ENSG00000110046.13",22665,2,45,"0","0","0","0","0","0","1"
"ENSG00000068971.14",16922,1,14,"0","0","0","0","0","0","0"
"ENSG00000149735.7",1422,3,8,"0","0","0","0","0","0","2"
"ENSG00000168070.12",34591,3,15,"0","0","0","0","0","0","0"
"ENSG00000168062.10",9073,3,6,"0","1","0","0","0","0","0"
"ENSG00000213465.8",8024,3,10,"0","0","0","0","0","1","0"
"ENSG00000273003.1",26388,1,9,"0","0","0","0","0","0","0"
"ENSG00000110025.13",13133,2,4,"0","0","0","0","0","0","0"
"ENSG00000168061.17",3927,4,8,"0","1","0","1","0","0","0"
"ENSG00000168060.16",13735,4,25,"0","0","0","1","0","1","0"
"ENSG00000146670.10",17864,2,8,"0","0","0","0","0","0","0"
"ENSG00000162300.13",4188,3,12,"0","1","0","0","0","0","0"
"ENSG00000187066.9",4396,1,3,"0","0","0","0","0","0","0"
"ENSG00000149823.9",22538,2,12,"0","0","0","0","0","0","0"
"ENSG00000149809.17",4539,2,12,"0","0","0","0","0","0","0"
"ENSG00000174276.7",1298,1,1,"0","0","0","0","0","0","0"
"ENSG00000149806.11",1547,7,15,"0","0","3","3","0","0","1"
"ENSG00000162298.19",12752,4,22,"0","0","1","1","0","0","0"
"ENSG00000149792.9",5188,4,9,"0","0","0","0","0","0","1"
"ENSG00000204710.2",3090,1,7,"0","0","0","0","0","0","0"
"ENSG00000014216.16",31440,5,29,"0","1","2","0","0","0","0"
"ENSG00000014138.9",43669,1,18,"0","0","0","0","0","0","0"
"ENSG00000285816.1",64615,1,4,"0","0","0","0","0","0","0"
"ENSG00000149798.5",7551,2,4,"0","0","1","0","0","0","0"
"ENSG00000133884.10",20410,3,16,"0","0","0","0","0","0","1"
"ENSG00000173825.7",2862,1,2,"0","0","0","0","0","0","0"
"ENSG00000162241.13",8509,5,13,"0","0","1","1","0","0","0"
"ENSG00000126391.14",26904,4,16,"0","0","1","1","0","0","0"
"ENSG00000142186.17",13627,7,33,"0","0","0","3","0","0","1"
"ENSG00000168056.17",20371,5,34,"0","0","1","0","0","0","0"
"ENSG00000173465.8",3482,4,10,"0","0","0","0","0","0","0"
"ENSG00000176973.8",1849,3,6,"3","0","0","0","0","0","0"
"ENSG00000173442.13",16604,1,19,"0","0","0","0","0","0","0"
"ENSG00000173338.13",3160,3,9,"0","0","0","0","1","1","0"
"ENSG00000173327.8",17626,3,13,"0","0","0","0","0","0","0"
"ENSG00000197136.5",21663,1,35,"0","0","0","0","0","0","0"
"ENSG00000213445.10",12817,3,23,"0","0","0","0","0","1","0"
"ENSG00000173039.19",9493,5,22,"1","0","0","0","0","0","1"
"ENSG00000172977.13",7608,5,20,"0","0","1","0","0","0","0"
"ENSG00000172922.11",6813,2,6,"0","0","0","0","0","0","1"
"ENSG00000254470.3",7078,1,2,"0","0","0","0","0","0","0"
"ENSG00000172818.10",10151,2,6,"0","0","0","0","0","0","1"
"ENSG00000172757.13",39004,7,17,"0","1","9","0","0","0","1"
"ENSG00000172803.18",23062,1,13,"0","0","0","0","0","0","0"
"ENSG00000172732.12",10527,2,18,"0","0","0","0","0","0","0"
"ENSG00000172638.13",7151,2,13,"0","0","0","0","0","0","0"
"ENSG00000172543.9",3932,2,14,"0","0","0","0","0","1","0"
"ENSG00000172500.13",4791,3,17,"0","0","0","0","0","0","0"
"ENSG00000175602.4",962,1,1,"0","0","0","0","0","0","0"
"ENSG00000175592.9",8524,4,8,"0","0","0","0","0","0","0"
"ENSG00000175573.7",2252,2,4,"0","0","0","0","0","0","0"
"ENSG00000175550.8",2289,4,15,"0","0","0","0","1","0","1"
"ENSG00000175513.9",14518,1,8,"0","0","0","0","0","0","0"
"ENSG00000175467.15",18409,1,20,"0","0","0","0","0","0","0"
"ENSG00000175376.9",5631,5,16,"1","1","0","1","0","0","1"
"ENSG00000175334.8",1921,4,9,"0","1","2","0","0","0","0"
"ENSG00000175315.3",1497,1,3,"0","0","0","0","0","0","0"
"ENSG00000175294.6",9727,1,12,"0","0","0","0","0","0","0"
"ENSG00000175229.7",8396,2,5,"0","0","0","0","0","0","0"
"ENSG00000087365.16",18579,2,23,"0","0","0","0","0","0","0"
"ENSG00000175115.13",174472,3,28,"0","0","1","0","0","0","0"
"ENSG00000174996.12",10566,6,24,"0","0","0","1","0","1","0"
"ENSG00000174903.16",8902,2,8,"0","0","0","0","0","0","0"
"ENSG00000174871.11",7126,2,8,"0","0","0","0","0","0","0"
"ENSG00000174851.16",4565,4,12,"0","0","0","0","0","0","0"
"ENSG00000179292.5",4770,1,2,"0","0","0","0","0","0","0"
"ENSG00000174807.4",2550,1,1,"0","0","0","0","0","0","0"
"ENSG00000174791.11",6599,3,15,"0","0","0","0","0","0","0"
"ENSG00000174744.14",7792,2,12,"0","0","0","0","0","0","0"
"ENSG00000174684.7",2255,1,2,"0","0","0","0","0","0","0"
"ENSG00000174669.12",9693,5,20,"1","0","1","2","0","0","0"
"ENSG00000174576.10",5703,2,10,"0","0","0","0","0","0","0"
"ENSG00000174547.13",31663,2,9,"0","0","0","0","0","0","0"
"ENSG00000174516.15",11010,4,16,"0","0","1","0","0","0","0"
"ENSG00000254986.7",29644,4,24,"1","0","1","1","0","0","0"
"ENSG00000256349.1",24534,1,17,"0","0","0","0","0","0","0"
"ENSG00000174483.20",23007,3,7,"1","0","0","0","0","0","0"
"ENSG00000174165.8",25598,2,7,"0","0","0","0","0","0","0"
"ENSG00000248746.6",16939,2,23,"0","0","0","0","0","0","0"
"ENSG00000174080.12",5415,6,28,"0","0","0","1","0","1","1"
"ENSG00000182791.5",2887,1,1,"0","0","0","0","0","0","0"
"ENSG00000173992.9",12866,2,11,"1","0","0","0","0","0","0"
"ENSG00000239306.5",13308,5,13,"0","1","1","0","1","0","3"
"ENSG00000248643.5",29843,2,4,"0","0","1","0","0","0","0"
"ENSG00000173933.21",29707,10,18,"0","1","0","5","0","0","0"
"ENSG00000173914.12",12889,5,12,"0","0","0","2","0","0","0"
"ENSG00000173898.15",62173,5,45,"0","0","0","0","0","0","0"
"ENSG00000173715.18",99065,7,34,"0","0","3","0","0","0","1"
"ENSG00000173653.8",3717,3,12,"1","0","0","0","0","0","0"
"ENSG00000173599.15",109969,9,43,"0","0","2","0","0","0","0"
"ENSG00000173621.9",3828,2,5,"0","0","0","0","0","0","0"
"ENSG00000173237.5",1732,2,4,"1","0","0","0","0","0","0"
"ENSG00000173227.14",44085,3,14,"0","0","0","0","0","0","0"
"ENSG00000173156.7",15170,2,7,"0","0","0","0","0","0","0"
"ENSG00000173120.15",138819,4,29,"0","0","0","0","0","0","0"
"ENSG00000173020.11",20083,2,24,"0","0","0","0","0","0","0"
"ENSG00000172932.16",13185,1,15,"0","0","0","0","0","0","0"
"ENSG00000172830.13",9129,3,23,"2","0","0","0","0","1","0"
"ENSG00000172613.8",80539,1,11,"0","0","0","0","0","0","0"
"ENSG00000175482.9",6200,6,13,"0","3","3","0","0","0","0"
"ENSG00000256514.1",22012,1,2,"0","0","0","0","0","0","0"
"ENSG00000175505.11",10009,2,5,"0","0","0","0","0","0","0"
"ENSG00000172531.16",23002,5,14,"1","0","1","1","0","0","0"
"ENSG00000175463.12",6174,3,14,"0","0","0","0","0","0","0"
"ENSG00000172508.10",10639,3,15,"0","0","1","0","0","1","1"
"ENSG00000175634.15",6941,1,15,"0","0","0","0","0","0","0"
"ENSG00000213402.3",2172,1,2,"0","0","0","0","0","0","0"
"ENSG00000172725.14",8311,3,16,"0","0","0","1","0","0","0"
"ENSG00000175514.2",1428,1,1,"0","0","0","0","0","0","0"
"ENSG00000175544.14",9346,2,10,"1","0","0","0","0","0","0"
"ENSG00000172663.9",7562,2,9,"0","0","0","0","0","0","0"
"ENSG00000110711.11",22980,7,15,"1","0","0","0","0","0","0"
"ENSG00000110697.13",14495,3,27,"0","0","0","1","0","0","0"
"ENSG00000167797.8",2152,2,6,"0","0","0","0","0","0","1"
"ENSG00000167791.14",5605,3,10,"0","0","0","0","0","0","0"
"ENSG00000084207.18",2914,2,9,"0","0","0","0","0","0","0"
"ENSG00000167792.13",6901,5,18,"0","3","0","0","0","0","0"
"ENSG00000167799.10",1999,2,6,"0","0","0","0","0","1","1"
"ENSG00000167800.10",8460,1,8,"0","0","0","0","0","0","0"
"ENSG00000132744.8",8175,2,11,"1","0","0","0","0","0","0"
"ENSG00000132746.15",19064,3,14,"0","1","0","0","0","0","0"
"ENSG00000110057.8",13882,1,11,"0","0","0","0","0","0","0"
"ENSG00000006534.16",20704,5,20,"0","0","0","0","0","0","0"
"ENSG00000110717.13",6027,2,9,"0","0","0","0","0","0","0"
"ENSG00000110719.10",11870,2,21,"0","0","0","0","0","0","0"
"ENSG00000110721.12",68585,2,14,"0","0","0","0","0","0","0"
"ENSG00000110066.15",58965,6,20,"0","0","1","1","0","0","0"
"ENSG00000171067.11",10663,2,7,"0","0","0","0","0","0","0"
"ENSG00000162337.12",136684,1,23,"0","0","0","0","0","0","0"
"ENSG00000110075.15",154603,7,41,"0","0","1","0","3","0","3"
"ENSG00000069482.7",7396,1,6,"0","0","0","0","0","0","0"
"ENSG00000132749.11",44080,3,14,"0","0","0","0","0","0","0"
"ENSG00000110090.13",89790,5,26,"0","0","0","0","0","0","0"
"ENSG00000197345.13",12559,3,12,"0","0","0","0","0","0","0"
"ENSG00000132740.10",36739,2,17,"0","0","0","0","0","0","0"
"ENSG00000172938.3",965,1,1,"0","0","0","0","0","0","0"
"ENSG00000172935.9",8987,3,7,"1","0","0","0","0","0","0"
"ENSG00000162341.18",87384,4,30,"0","0","0","1","0","0","0"
"ENSG00000287725.1",89525,1,3,"0","0","0","0","0","0","0"
"ENSG00000284713.1",4274,1,3,"0","0","0","0","0","0","0"
"ENSG00000172927.8",73575,2,6,"1","0","0","0","0","0","0"
"ENSG00000110092.4",13318,2,7,"0","0","0","0","0","0","0"
"ENSG00000149716.13",22340,6,18,"1","0","0","3","0","0","1"
"ENSG00000162344.4",5784,1,3,"0","0","0","0","0","0","0"
"ENSG00000075388.4",4319,1,3,"0","0","0","0","0","0","0"
"ENSG00000186895.4",9448,1,3,"0","0","0","0","0","0","0"
"ENSG00000131620.17",111226,4,33,"0","0","1","0","0","1","0"
"ENSG00000168040.5",4094,1,2,"0","0","0","0","0","0","0"
"ENSG00000131626.19",114622,2,30,"0","0","0","0","0","0","0"
"ENSG00000085733.16",38180,3,24,"0","0","0","0","0","0","1"
"ENSG00000162105.20",784723,8,39,"1","0","0","0","0","0","2"
"ENSG00000172893.17",24675,5,18,"0","1","1","0","0","0","0"
"ENSG00000172890.13",70998,2,23,"0","0","0","0","0","0","0"
"ENSG00000244411.4",1402,1,1,"0","0","0","0","0","0","0"
"ENSG00000241233.4",1184,1,1,"0","0","0","0","0","0","0"
"ENSG00000254997.4",1188,1,1,"0","0","0","0","0","0","0"
"ENSG00000204572.10",1172,1,1,"0","0","0","0","0","0","0"
"ENSG00000204571.6",23639,2,3,"0","0","0","0","0","0","0"
"ENSG00000214534.5",7503,1,5,"0","0","0","0","0","0","0"
"ENSG00000184276.3",4510,1,2,"0","0","0","0","0","0","0"
"ENSG00000254469.9",63150,5,15,"1","1","0","2","0","0","0"
"ENSG00000225805.4",6108,1,2,"0","0","0","0","0","0","0"
"ENSG00000137522.18",68579,4,15,"0","0","0","1","0","0","0"
"ENSG00000137496.18",7102,9,19,"1","0","1","1","0","0","1"
"ENSG00000137497.18",77829,6,37,"0","0","0","0","0","0","0"
"ENSG00000284922.2",30451,3,14,"1","0","0","0","0","0","1"
"ENSG00000184154.15",16558,12,22,"1","1","4","0","0","0","1"
"ENSG00000149357.10",17402,4,11,"1","0","0","2","0","0","0"
"ENSG00000284844.1",3405,1,2,"0","0","0","0","0","0","0"
"ENSG00000110200.8",6402,11,26,"2","2","7","4","0","0","0"
"ENSG00000110203.9",25023,2,9,"0","0","0","0","0","1","1"
"ENSG00000110195.14",6765,5,12,"0","0","0","0","0","0","0"
"ENSG00000165457.14",5349,4,15,"1","0","0","0","0","0","1"
"ENSG00000165458.14",15446,2,36,"0","0","0","0","0","3","0"
"ENSG00000165462.5",6587,1,3,"0","0","0","0","0","0","0"
"ENSG00000162129.14",149185,5,26,"0","0","0","0","0","0","1"
"ENSG00000186642.16",98450,6,41,"0","0","1","1","0","0","0"
"ENSG00000186635.15",108530,6,43,"0","0","3","0","0","0","0"
"ENSG00000214530.10",39318,4,15,"0","1","1","0","0","0","0"
"ENSG00000168010.11",29268,2,20,"0","0","0","0","0","0","0"
"ENSG00000137478.15",305573,6,30,"0","0","3","1","0","0","0"
"ENSG00000175591.12",24146,3,7,"0","0","0","0","0","0","0"
"ENSG00000171631.16",40605,14,26,"1","0","5","0","2","1","3"
"ENSG00000110237.5",61112,2,22,"0","0","0","0","0","0","0"
"ENSG00000054967.13",21075,2,13,"0","0","0","0","0","0","0"
"ENSG00000054965.11",197702,3,12,"0","0","0","1","0","0","0"
"ENSG00000021300.14",16641,6,15,"0","0","1","0","0","0","0"
"ENSG00000175582.20",85499,5,14,"0","0","0","0","0","0","0"
"ENSG00000175581.14",77261,5,18,"0","0","2","0","0","0","0"
"ENSG00000181924.7",4234,4,9,"0","0","1","0","0","0","1"
"ENSG00000175575.13",54415,7,27,"0","1","5","0","0","0","1"
"ENSG00000187726.9",19340,3,16,"0","0","0","0","0","0","1"
"ENSG00000175567.11",8171,3,12,"0","0","1","0","0","0","0"
"ENSG00000175564.13",8808,2,8,"0","0","0","0","0","0","0"
"ENSG00000168014.18",158492,11,48,"0","0","2","3","0","0","0"
"ENSG00000214517.10",83436,2,16,"0","0","0","0","0","0","0"
"ENSG00000149380.12",75839,1,14,"0","0","0","0","0","0","0"
"ENSG00000165434.8",68117,1,14,"0","0","0","0","0","0","0"
"ENSG00000175538.11",12888,2,5,"0","0","0","0","0","0","0"
"ENSG00000175536.7",3205,1,2,"0","0","0","0","0","0","0"
"ENSG00000077514.9",175266,2,15,"0","0","0","0","0","0","0"
"ENSG00000054938.16",34997,3,16,"0","0","0","0","0","0","0"
"ENSG00000166439.6",93564,1,6,"0","0","0","0","0","0","0"
"ENSG00000166435.16",141461,4,25,"0","0","0","0","0","0","1"
"ENSG00000118363.12",29786,4,15,"1","0","0","0","0","0","1"
"ENSG00000162139.10",30614,7,18,"0","0","2","5","1","0","2"
"ENSG00000171561.4",15123,2,6,"0","0","0","0","0","0","0"
"ENSG00000137491.15",105986,5,22,"0","0","2","0","0","0","0"
"ENSG00000261594.4",2930,1,1,"0","0","0","0","0","0","0"
"ENSG00000137486.17",91583,2,18,"0","0","0","0","0","0","0"
"ENSG00000149273.15",22765,7,21,"1","0","0","1","0","0","1"
"ENSG00000149243.16",10809,2,9,"0","0","0","0","0","0","0"
"ENSG00000158555.15",91301,6,28,"0","0","0","0","0","0","0"
"ENSG00000149257.16",10727,5,11,"0","0","0","0","0","0","0"
"ENSG00000171533.12",82120,3,8,"0","0","0","0","0","0","1"
"ENSG00000166391.15",15120,2,8,"0","0","0","0","0","0","0"
"ENSG00000062282.15",42023,2,10,"0","0","0","0","0","0","0"
"ENSG00000198382.9",329022,5,24,"0","0","3","0","0","0","0"
"ENSG00000085741.13",24411,2,10,"0","0","0","0","0","0","1"
"ENSG00000137492.9",31234,2,7,"0","0","0","0","0","0","0"
"ENSG00000179240.13",33316,6,13,"0","2","0","2","0","0","0"
"ENSG00000158636.16",108102,6,31,"0","0","1","0","0","0","0"
"ENSG00000137507.11",13223,3,7,"0","0","0","0","0","0","0"
"ENSG00000182704.8",15902,3,5,"0","0","1","0","0","0","0"
"ENSG00000078124.13",165938,5,21,"0","1","0","0","0","0","1"
"ENSG00000198488.10",7575,1,2,"0","0","0","0","0","0","0"
"ENSG00000149260.18",59194,3,19,"0","0","0","0","1","0","0"
"ENSG00000254550.1",491,1,1,"0","0","0","0","0","0","0"
"ENSG00000137474.22",86995,4,60,"0","0","0","0","0","0","0"
"ENSG00000178795.10",85129,2,20,"0","0","0","0","0","1","0"
"ENSG00000149269.10",152618,4,22,"0","0","1","0","0","0","1"
"ENSG00000074201.9",122858,5,13,"0","0","0","1","0","0","0"
"ENSG00000178301.4",20965,1,3,"0","0","0","0","0","0","0"
"ENSG00000048649.14",160860,2,18,"0","0","0","0","0","0","0"
"ENSG00000087884.14",97323,9,21,"0","0","1","2","0","0","1"
"ENSG00000149262.17",115951,4,29,"0","0","0","1","0","0","0"
"ENSG00000151364.17",30476,2,5,"0","0","0","0","0","0","0"
"ENSG00000259112.2",62894,3,7,"0","0","0","0","0","0","1"
"ENSG00000151365.2",4490,1,2,"0","0","0","0","0","0","0"
"ENSG00000151366.13",11565,5,11,"0","0","2","2","0","0","0"
"ENSG00000159063.14",44416,29,57,"1","3","3","14","0","0","1"
"ENSG00000188997.8",17377,1,2,"0","0","0","0","0","0","0"
"ENSG00000118369.13",26420,3,15,"0","0","0","0","0","0","0"
"ENSG00000033327.13",203055,2,12,"0","0","0","0","0","0","0"
"ENSG00000137513.10",138906,2,16,"0","0","0","0","0","0","0"
"ENSG00000149256.16",788201,1,34,"0","0","0","0","0","0","0"
"ENSG00000182103.5",3924,1,1,"0","0","0","0","0","0","0"
"ENSG00000137509.12",147648,17,31,"0","0","1","0","0","0","0"
"ENSG00000165490.13",58302,6,16,"1","0","0","0","0","0","1"
"ENSG00000137502.10",98790,7,16,"0","1","1","0","0","0","1"
"ENSG00000165494.11",30463,1,16,"0","0","0","0","0","0","0"
"ENSG00000137494.14",66982,7,25,"1","1","0","5","0","0","0"
"ENSG00000137500.9",27310,5,18,"0","2","1","0","0","0","1"
"ENSG00000150672.18",2172910,15,55,"1","0","5","3","1","0","0"
"ENSG00000171204.13",7966,3,10,"1","0","0","0","0","0","0"
"ENSG00000171202.7",8580,3,9,"1","0","0","0","0","0","0"
"ENSG00000137504.15",25166,1,1,"0","0","0","0","0","0","0"
"ENSG00000179071.5",2347,1,1,"0","0","0","0","0","0","0"
"ENSG00000137501.17",116935,10,38,"0","0","18","0","0","0","0"
"ENSG00000150676.13",64920,2,14,"0","0","0","0","0","0","0"
"ENSG00000073921.18",112707,6,32,"0","0","2","0","1","0","2"
"ENSG00000074266.22",34060,7,23,"1","0","1","0","0","0","2"
"ENSG00000149196.16",43732,3,10,"0","0","0","0","0","0","0"
"ENSG00000149201.10",48373,3,20,"0","0","0","0","0","0","1"
"ENSG00000151376.18",231528,3,18,"0","0","0","0","0","0","0"
"ENSG00000150687.12",161851,2,5,"0","0","0","0","0","0","0"
"ENSG00000174804.4",9716,1,2,"0","0","0","0","0","0","0"
"ENSG00000166575.17",290980,3,19,"0","0","0","0","0","0","0"
"ENSG00000123892.12",62192,1,3,"0","0","0","0","0","0","0"
"ENSG00000109861.17",94615,13,30,"1","1","2","24","0","0","0"
"ENSG00000168959.15",561406,4,17,"0","0","0","0","0","0","0"
"ENSG00000077498.9",117884,1,5,"0","0","0","0","0","0","0"
"ENSG00000086991.13",173834,11,38,"0","0","24","3","0","0","0"
"ENSG00000214414.9",7573,1,6,"0","0","0","0","0","0","0"
"ENSG00000168930.13",10920,2,10,"0","0","0","0","0","0","0"
"ENSG00000189253.7",6735,1,6,"0","0","0","0","0","0","0"
"ENSG00000223417.9",11134,3,13,"0","0","0","0","0","0","0"
"ENSG00000233802.8",8999,2,9,"0","0","0","0","0","0","0"
"ENSG00000204450.8",5570,1,6,"0","0","0","0","0","0","0"
"ENSG00000204449.3",10919,1,8,"0","0","0","0","0","0","0"
"ENSG00000255009.4",1181,1,1,"0","0","0","0","0","0","0"
"ENSG00000077616.11",61379,4,25,"0","0","0","2","0","0","0"
"ENSG00000110172.12",22648,5,19,"0","0","3","1","0","0","0"
"ENSG00000165323.16",671655,3,31,"0","0","0","0","0","0","0"
"ENSG00000134640.3",15415,1,2,"0","0","0","0","0","0","0"
"ENSG00000180773.15",53817,2,14,"0","0","0","0","0","0","0"
"ENSG00000165325.15",108516,5,21,"0","0","0","0","0","0","1"
"ENSG00000166002.7",64919,4,8,"1","0","0","0","0","0","0"
"ENSG00000166004.15",68676,2,33,"0","0","0","0","0","0","0"
"ENSG00000166012.17",54443,1,6,"0","0","0","0","0","0","0"
"ENSG00000182919.15",23158,5,18,"1","0","0","0","3","0","0"
"ENSG00000284057.1",70714,1,13,"0","0","0","0","0","0","0"
"ENSG00000042429.12",30736,3,5,"0","0","0","0","0","0","0"
"ENSG00000214376.6",32386,1,4,"0","0","0","0","0","0","0"
"ENSG00000181333.12",92854,1,20,"0","0","0","0","0","0","0"
"ENSG00000110218.9",53127,2,7,"0","0","0","0","0","0","0"
"ENSG00000183560.9",2129,2,7,"0","0","0","0","0","0","0"
"ENSG00000123901.9",24103,2,6,"0","0","0","0","0","0","0"
"ENSG00000020922.13",78315,5,30,"0","0","0","0","0","0","0"
"ENSG00000168876.9",5599,4,10,"0","1","0","0","0","0","0"
"ENSG00000257057.3",19662,1,4,"0","0","0","0","0","0","0"
"ENSG00000134627.12",77581,2,22,"0","0","0","0","0","0","0"
"ENSG00000196371.4",5974,1,1,"0","0","0","0","0","0","0"
"ENSG00000166025.18",170317,2,14,"0","0","0","0","0","0","0"
"ENSG00000150316.12",10966,1,7,"0","0","0","0","0","0","0"
"ENSG00000186280.7",25810,3,6,"0","0","0","0","0","0","1"
"ENSG00000235268.2",2338,1,1,"0","0","0","0","0","0","0"
"ENSG00000255855.2",1916,1,1,"0","0","0","0","0","0","0"
"ENSG00000263465.5",4306,1,1,"0","0","0","0","0","0","0"
"ENSG00000149218.5",42799,1,2,"0","0","0","0","0","0","0"
"ENSG00000149212.12",67028,3,14,"0","0","0","0","0","0","0"
"ENSG00000077458.13",21456,2,13,"0","0","0","0","0","0","1"
"ENSG00000166037.11",42728,5,18,"0","0","0","2","0","0","0"
"ENSG00000087053.20",103549,24,54,"0","0","7","1","0","0","0"
"ENSG00000184384.14",366597,2,7,"0","0","0","0","0","0","0"
"ENSG00000149231.16",40715,29,56,"1","0","3","9","1","3","1"
"ENSG00000183340.7",117585,1,2,"0","0","0","0","0","0","0"
"ENSG00000149972.11",1337936,6,34,"0","0","1","1","0","0","0"
"ENSG00000165895.19",306653,3,26,"0","0","0","0","0","0","0"
"ENSG00000082175.15",100189,5,15,"0","0","1","0","0","0","0"
"ENSG00000137672.13",420998,3,17,"0","0","0","0","0","0","0"
"ENSG00000187151.7",25848,1,9,"0","0","0","0","0","0","0"
"ENSG00000110318.15",86052,1,11,"0","0","0","0","0","0","0"
"ENSG00000137691.13",37117,3,11,"0","0","0","1","0","0","0"
"ENSG00000137693.14",122977,6,18,"0","0","5","0","0","0","0"
"ENSG00000023445.16",21953,5,21,"0","0","0","0","0","2","1"
"ENSG00000110330.9",31459,5,19,"0","0","0","0","0","1","0"
"ENSG00000152558.15",74052,3,8,"0","0","0","0","0","0","0"
"ENSG00000137673.9",10242,1,6,"0","0","0","0","0","0","0"
"ENSG00000137674.4",48500,1,10,"0","0","0","0","0","0","0"
"ENSG00000137675.5",14282,1,10,"0","0","0","0","0","0","0"
"ENSG00000118113.12",15254,1,10,"0","0","0","0","0","0","0"
"ENSG00000166670.10",10126,1,10,"0","0","0","0","0","0","0"
"ENSG00000196611.6",8759,1,10,"0","0","0","0","0","0","0"
"ENSG00000149968.12",7808,1,10,"0","0","0","0","0","0","0"
"ENSG00000262406.3",12246,1,10,"0","0","0","0","0","0","0"
"ENSG00000137745.12",12737,3,15,"0","0","0","0","0","0","0"
"ENSG00000137692.12",41508,2,10,"0","0","0","0","0","0","0"
"ENSG00000187240.17",370453,3,95,"0","0","0","0","0","0","0"
"ENSG00000170962.13",257190,2,9,"1","0","0","0","0","0","0"
"ENSG00000170967.5",2556,1,1,"0","0","0","0","0","0","0"
"ENSG00000196954.14",26500,2,11,"0","0","0","0","0","0","0"
"ENSG00000137757.11",28933,4,16,"0","0","1","1","0","0","0"
"ENSG00000137752.24",9807,9,26,"3","0","0","4","0","1","0"
"ENSG00000255501.3",393983,4,14,"0","0","1","0","0","0","0"
"ENSG00000152578.13",372098,7,28,"0","1","0","0","0","0","1"
"ENSG00000170903.11",26780,2,7,"0","0","0","0","0","0","0"
"ENSG00000182359.15",26361,4,8,"0","0","0","1","0","0","0"
"ENSG00000149313.11",23198,1,6,"0","0","0","0","0","0","0"
"ENSG00000152402.11",344457,3,14,"0","0","0","0","1","0","0"
"ENSG00000152404.15",131499,1,18,"0","0","0","0","0","0","0"
"ENSG00000137760.15",63015,4,21,"0","0","0","0","0","0","0"
"ENSG00000110675.13",75688,3,17,"0","0","0","0","0","0","0"
"ENSG00000170290.4",12315,3,6,"0","0","1","1","0","0","0"
"ENSG00000110660.15",137302,3,15,"0","0","0","0","0","0","0"
"ENSG00000179331.3",35034,1,2,"0","0","0","0","0","0","0"
"ENSG00000166266.14",98863,1,19,"0","0","0","0","0","0","0"
"ENSG00000075239.14",30908,5,19,"0","0","0","1","0","0","0"
"ENSG00000149308.17",65423,1,18,"0","0","0","0","0","0","0"
"ENSG00000149311.20",146058,11,84,"1","5","6","4","0","0","2"
"ENSG00000166323.13",159012,4,19,"0","0","1","0","0","0","0"
"ENSG00000178202.13",26272,2,10,"0","0","0","0","0","0","0"
"ENSG00000110723.12",88333,2,9,"0","0","0","0","0","0","0"
"ENSG00000178105.11",275858,2,20,"0","0","0","0","0","0","0"
"ENSG00000185742.7",6977,1,2,"0","0","0","0","0","0","0"
"ENSG00000137710.17",432417,5,22,"0","0","0","0","0","0","0"
"ENSG00000149289.11",78449,3,10,"0","0","1","0","0","0","0"
"ENSG00000137714.3",34936,1,4,"0","0","0","0","0","0","0"
"ENSG00000137727.13",136147,6,25,"0","0","3","0","0","1","0"
"ENSG00000150750.9",40676,2,7,"0","0","0","0","0","0","0"
"ENSG00000214290.8",10180,4,12,"0","0","3","0","0","0","0"
"ENSG00000110777.12",103375,1,5,"0","0","0","0","0","0","0"
"ENSG00000137707.13",44828,2,8,"0","0","0","0","0","0","0"
"ENSG00000183644.14",22265,3,10,"0","0","0","0","0","0","0"
"ENSG00000204381.12",21465,5,16,"0","1","0","0","0","0","1"
"ENSG00000170145.5",128406,1,15,"0","0","0","0","0","0","0"
"ENSG00000137713.16",39481,5,23,"0","0","0","2","0","0","0"
"ENSG00000086848.15",89386,4,21,"0","0","0","0","0","0","0"
"ENSG00000258529.5",93139,1,6,"0","0","0","0","0","0","0"
"ENSG00000255561.7",7187,1,2,"0","0","0","0","0","0","0"
"ENSG00000137720.8",7040,4,10,"0","0","2","0","0","0","0"
"ENSG00000109846.9",15158,12,25,"0","4","4","0","1","0","1"
"ENSG00000170276.6",1359,1,2,"0","0","0","0","0","0","0"
"ENSG00000254445.1",14135,1,3,"0","0","0","0","0","0","0"
"ENSG00000149300.10",8839,1,4,"0","0","0","0","0","0","0"
"ENSG00000150764.14",95509,3,25,"0","0","0","0","0","0","0"
"ENSG00000150768.17",38996,8,30,"1","0","1","0","0","0","0"
"ENSG00000150773.12",11056,5,13,"0","0","0","1","0","0","0"
"ENSG00000150776.18",11064,4,12,"0","1","0","0","0","0","0"
"ENSG00000150779.12",1998,2,4,"0","0","0","0","0","0","0"
"ENSG00000204370.13",33192,6,13,"0","1","1","0","0","0","1"
"ENSG00000255292.9",106902,1,4,"0","0","0","0","0","0","0"
"ENSG00000150782.12",20843,3,11,"1","0","0","0","1","0","0"
"ENSG00000150783.10",5184,2,6,"0","0","0","0","0","0","0"
