"Gene","Gene_length","Transcript","Exon","intron_length","exon_length","TPE"
"ENSG00000132549.20",864314,2,64,1807380,29723,0.03125
"ENSG00000164919.11",20507,8,18,102319,4853,0.444444444444444
"ENSG00000132554.20",170332,4,39,563266,16490,0.102564102564103
"ENSG00000156509.14",12466,1,5,9207,3260,0.2
"ENSG00000147669.11",3380,2,6,3465,1490,0.333333333333333
"ENSG00000104450.13",101372,4,25,229350,10962,0.16
"ENSG00000034677.13",79158,2,13,90571,8516,0.153846153846154
"ENSG00000186106.11",50032,5,14,166643,11097,0.357142857142857
"ENSG00000174226.9",90526,2,16,117791,3715,0.125
"ENSG00000070756.17",36993,17,46,294493,48925,0.369565217391304
"ENSG00000164924.18",36865,12,30,346411,26398,0.4
"ENSG00000120963.12",28315,8,20,64818,10537,0.4
"ENSG00000083307.12",177287,2,18,344052,7372,0.111111111111111
"ENSG00000104490.18",438365,6,16,1534721,16348,0.375
"ENSG00000048392.12",34459,3,15,150059,9778,0.2
"ENSG00000104517.13",160486,4,66,465426,31252,0.0606060606060606
"ENSG00000155087.4",9429,2,4,8592,1394,0.5
"ENSG00000155090.15",6941,2,6,5958,6574,0.333333333333333
"ENSG00000155096.15",67753,9,30,336672,40317,0.3
"ENSG00000155097.12",51988,4,17,185832,14232,0.235294117647059
"ENSG00000164929.17",89592,5,10,359704,6745,0.5
"ENSG00000164930.12",34433,3,13,91263,10221,0.230769230769231
"ENSG00000164932.13",11451,4,9,28419,3569,0.444444444444444
"ENSG00000164933.12",16554,1,7,13579,2891,0.142857142857143
"ENSG00000285982.1",103237,1,4,100359,2879,0.25
"ENSG00000164934.14",28739,6,19,112057,12175,0.315789473684211
"ENSG00000176406.23",755398,7,46,3491605,38862,0.152173913043478
"ENSG00000147647.13",136731,1,10,85503,2122,0.1
"ENSG00000164935.6",17602,3,8,37077,4373,0.375
"ENSG00000147650.12",100027,2,9,191347,8470,0.222222222222222
"ENSG00000169946.14",1213806,3,12,1232923,12221,0.25
"ENSG00000164830.19",482550,8,30,1506027,24116,0.266666666666667
"ENSG00000174429.4",10761,1,2,8008,2754,0.5
"ENSG00000154188.10",248573,1,9,166973,3049,0.111111111111111
"ENSG00000147655.12",184326,3,9,542515,8319,0.333333333333333
"ENSG00000104408.11",280709,28,61,3338614,57536,0.459016393442623
"ENSG00000104412.8",45595,1,11,42046,3527,0.0909090909090909
"ENSG00000164841.5",180744,1,2,2338,6283,0.5
"ENSG00000174417.3",34980,2,5,62033,5109,0.4
"ENSG00000120526.12",93202,3,15,263702,9828,0.2
"ENSG00000120533.13",11630,3,10,26141,4320,0.3
"ENSG00000205038.12",174746,1,78,154778,19969,0.0128205128205128
"ENSG00000147654.15",26285,5,15,106865,7992,0.333333333333333
"ENSG00000147642.17",117813,15,30,1240686,49088,0.5
"ENSG00000164794.9",12135,2,6,10022,9839,0.333333333333333
"ENSG00000164796.18",1214011,3,75,3543635,38555,0.04
"ENSG00000104447.13",401177,6,19,1354722,35486,0.315789473684211
"ENSG00000147677.11",124795,3,15,338857,7267,0.2
"ENSG00000147679.12",82958,3,7,165106,4837,0.428571428571429
"ENSG00000164754.15",28842,4,20,33301,8065,0.2
"ENSG00000205002.4",6280,1,2,3990,2291,0.5
"ENSG00000164756.13",226441,4,16,513918,17541,0.25
"ENSG00000164758.7",19549,2,6,37235,1461,0.333333333333333
"ENSG00000182197.13",317336,1,11,309094,8243,0.0909090909090909
"ENSG00000177570.15",432657,3,10,1089066,11777,0.3
"ENSG00000164761.9",28328,1,5,26242,2087,0.2
"ENSG00000184374.3",113003,1,6,38076,3133,0.166666666666667
"ENSG00000147676.14",80639,4,11,181292,4869,0.363636363636364
"ENSG00000136999.5",7988,1,5,5526,2463,0.2
"ENSG00000136960.13",116367,5,34,382775,13952,0.147058823529412
"ENSG00000064313.12",102067,1,26,97041,5027,0.0384615384615385
"ENSG00000136982.6",21918,1,9,19721,2198,0.111111111111111
"ENSG00000155792.10",177201,2,11,349559,3966,0.181818181818182
"ENSG00000187955.12",313793,4,57,719532,20741,0.0701754385964912
"ENSG00000172172.8",64641,1,7,48454,1260,0.142857142857143
"ENSG00000172167.8",96733,1,22,75151,3067,0.0454545454545455
"ENSG00000172164.15",277528,2,10,543715,10105,0.2
"ENSG00000170961.7",29324,1,4,25085,4240,0.25
"ENSG00000178764.8",192855,1,4,188495,4361,0.25
"ENSG00000136986.10",29132,5,16,97539,7242,0.3125
"ENSG00000156787.17",110185,5,29,353450,15087,0.172413793103448
"ENSG00000147689.16",31119,4,11,103985,12556,0.363636363636364
"ENSG00000189376.12",21410,1,6,20101,1310,0.166666666666667
"ENSG00000259305.6",48095,1,2,39942,1257,0.5
"ENSG00000165156.15",27090,3,8,63824,13456,0.375
"ENSG00000156802.13",96500,2,33,161757,10690,0.0606060606060606
"ENSG00000156795.8",53302,6,18,163288,9025,0.333333333333333
"ENSG00000156804.7",43317,2,10,73427,7971,0.2
"ENSG00000175946.9",9359,2,6,11542,5242,0.333333333333333
"ENSG00000104537.17",56608,2,13,110165,3044,0.153846153846154
"ENSG00000176853.16",47013,2,26,80803,8235,0.0769230769230769
"ENSG00000214814.7",268074,1,41,262024,6051,0.024390243902439
"ENSG00000164983.8",66512,1,7,57475,9038,0.142857142857143
"ENSG00000183665.5",11330,1,1,0,2207,1
"ENSG00000170881.5",13738,1,2,10540,3199,0.5
"ENSG00000147687.19",50973,5,20,227530,4374,0.25
"ENSG00000147684.10",41547,4,11,67867,3681,0.363636363636364
"ENSG00000170873.19",177689,5,25,546131,16106,0.2
"ENSG00000180938.6",6094,1,3,2817,3278,0.333333333333333
"ENSG00000104549.12",23786,2,13,42723,4841,0.153846153846154
"ENSG00000164961.16",67559,2,31,127244,7806,0.0645161290322581
"ENSG00000156831.8",275441,5,17,969819,5252,0.294117647058824
"ENSG00000173334.4",8045,3,7,10075,6337,0.428571428571429
"ENSG00000168672.4",6035,2,3,548,10319,0.666666666666667
"ENSG00000212993.5",97883,2,4,99202,6867,0.5
"ENSG00000136997.21",7517,8,15,17761,15010,0.533333333333333
"ENSG00000147697.9",38428,2,16,63539,4281,0.125
"ENSG00000153310.19",177536,11,42,1251457,20660,0.261904761904762
"ENSG00000153317.15",391570,2,33,770522,12603,0.0606060606060606
"ENSG00000155897.10",260608,2,20,512769,7784,0.1
"ENSG00000132294.15",109549,3,26,242736,13227,0.115384615384615
"ENSG00000253117.5",35166,1,14,33379,1788,0.0714285714285714
"ENSG00000258417.3",61417,1,6,59005,2413,0.166666666666667
"ENSG00000132297.12",49673,3,19,124166,8474,0.157894736842105
"ENSG00000184156.17",360236,4,23,1068742,27620,0.173913043478261
"ENSG00000129295.9",105176,5,24,494909,10179,0.208333333333333
"ENSG00000165071.15",75705,3,14,194644,7885,0.214285714285714
"ENSG00000129292.21",73449,7,33,393131,27160,0.212121212121212
"ENSG00000042832.12",267945,2,50,426652,11587,0.04
"ENSG00000155926.14",66184,5,17,273393,8910,0.294117647058824
"ENSG00000104415.14",40651,4,11,143299,7656,0.363636363636364
"ENSG00000104419.17",64847,5,25,286617,9613,0.2
"ENSG00000008513.16",117092,4,20,440885,23336,0.2
"ENSG00000066827.16",235261,6,25,1318639,26002,0.24
"ENSG00000131773.14",199266,2,10,375998,3221,0.2
"ENSG00000147724.12",367238,1,20,359838,7401,0.05
"ENSG00000169436.17",325806,2,69,609373,10749,0.0289855072463768
"ENSG00000169427.8",103271,5,11,391792,10807,0.454545454545455
"ENSG00000167632.18",730854,2,24,1446884,13991,0.0833333333333333
"ENSG00000104472.10",5843,2,5,6831,4159,0.4
"ENSG00000123908.12",115477,2,21,201868,17736,0.0952380952380952
"ENSG00000169398.19",344316,13,58,2338335,38414,0.224137931034483
"ENSG00000105339.11",78530,5,32,194062,19514,0.15625
"ENSG00000022567.10",101139,3,14,122047,18447,0.214285714285714
"ENSG00000204882.4",10816,1,2,9253,1564,0.5
"ENSG00000184489.13",40459,7,16,137778,16907,0.4375
"ENSG00000226490.2",4099,2,4,6892,1227,0.5
"ENSG00000171045.16",191102,4,20,649832,7664,0.2
"ENSG00000181790.11",95579,2,34,254151,18000,0.0588235294117647
"ENSG00000198576.4",3430,1,3,481,2950,0.333333333333333
"ENSG00000234616.9",24508,4,10,22169,23539,0.4
"ENSG00000167653.5",12417,2,5,2012,1533,0.4
"ENSG00000160886.13",5016,4,9,7448,7213,0.444444444444444
"ENSG00000130193.8",9704,1,2,7466,2239,0.5
"ENSG00000126233.2",1457,1,3,931,527,0.333333333333333
"ENSG00000197353.4",2382,1,3,1791,592,0.333333333333333
"ENSG00000284505.1",13890,2,8,23682,1893,0.25
"ENSG00000283992.2",5490,1,1,4908,583,1
"ENSG00000180155.20",6613,4,7,6157,14690,0.571428571428571
"ENSG00000167656.5",1657,1,3,909,749,0.333333333333333
"ENSG00000104499.7",82259,1,4,11323,728,0.25
"ENSG00000160882.13",7490,3,15,11772,7694,0.2
"ENSG00000179142.2",7284,1,9,4349,2936,0.111111111111111
"ENSG00000160932.11",5850,14,29,39993,12987,0.482758620689655
"ENSG00000261667.2",2856,1,4,1557,1300,0.25
"ENSG00000176956.13",2797,4,10,6150,3903,0.4
"ENSG00000277494.2",3952,1,4,1696,2257,0.25
"ENSG00000181638.20",15884,2,5,14468,8070,0.4
"ENSG00000264668.2",29293,1,3,26397,2897,0.333333333333333
"ENSG00000250571.7",9498,5,9,32219,5689,0.555555555555556
"ENSG00000185730.8",10276,3,8,8868,5968,0.375
"ENSG00000184428.13",55595,4,22,144411,7752,0.181818181818182
"ENSG00000158106.14",15345,1,15,11651,3695,0.0666666666666667
"ENSG00000182759.4",11550,1,1,0,2669,1
"ENSG00000014164.7",103788,1,12,100519,3270,0.0833333333333333
"ENSG00000104518.11",9855,3,17,13704,6019,0.176470588235294
"ENSG00000204839.9",6580,4,19,6614,8769,0.210526315789474
"ENSG00000147813.16",3864,3,17,5449,5213,0.176470588235294
"ENSG00000104529.18",19844,19,41,295623,24201,0.463414634146341
"ENSG00000179886.6",5393,1,1,0,5394,1
"ENSG00000104524.14",6563,4,13,12374,8005,0.307692307692308
"ENSG00000104522.16",5430,2,12,7128,2669,0.166666666666667
"ENSG00000183309.12",20399,3,5,27234,13452,0.6
"ENSG00000181135.16",29446,5,17,36097,10491,0.294117647058824
"ENSG00000255181.3",1415,1,2,96,1320,0.5
"ENSG00000181085.15",6118,3,18,10768,3470,0.166666666666667
"ENSG00000180921.7",14301,2,6,12386,11763,0.333333333333333
"ENSG00000203499.12",56506,2,16,64163,4542,0.125
"ENSG00000180900.20",24853,3,42,76727,21085,0.0714285714285714
"ENSG00000179950.14",13008,6,19,66359,10630,0.315789473684211
"ENSG00000185189.18",7390,1,18,3667,3724,0.0555555555555556
"ENSG00000261150.3",21143,2,3,5139,31535,0.666666666666667
"ENSG00000178209.16",61581,9,43,281970,143464,0.209302325581395
"ENSG00000178685.14",35619,3,16,17297,10378,0.1875
"ENSG00000178719.17",3359,2,8,2892,3826,0.25
"ENSG00000186583.12",34834,2,7,65470,3965,0.285714285714286
"ENSG00000178814.17",12699,1,27,5407,4020,0.037037037037037
"ENSG00000178896.9",2000,2,6,2398,1448,0.333333333333333
"ENSG00000197858.11",3626,2,13,3238,3894,0.153846153846154
"ENSG00000179091.5",2486,1,7,1259,1191,0.142857142857143
"ENSG00000179526.17",9491,1,9,3789,1348,0.111111111111111
"ENSG00000179632.10",3150,3,12,3927,4567,0.25
"ENSG00000179698.14",10602,1,24,3674,6916,0.0416666666666667
"ENSG00000235173.7",3077,2,8,815,2792,0.25
"ENSG00000179832.18",113911,4,50,376024,17387,0.08
"ENSG00000261236.8",29393,1,16,26966,2428,0.0625
"ENSG00000260428.3",2028,1,2,923,1106,0.5
"ENSG00000185122.11",23129,2,16,41956,4239,0.125
"ENSG00000185000.12",12326,2,20,17729,5126,0.1
"ENSG00000261678.3",5917,1,2,1938,3980,0.5
"ENSG00000185803.12",27329,18,33,48791,35136,0.545454545454545
"ENSG00000261587.2",2695,1,5,712,975,0.2
"ENSG00000271698.1",2381,1,2,786,1596,0.5
"ENSG00000182325.11",3945,1,10,2612,3472,0.1
"ENSG00000173137.12",20141,1,15,17236,1960,0.0666666666666667
"ENSG00000071894.17",16106,3,42,23643,9646,0.0714285714285714
"ENSG00000147804.10",7102,2,13,4110,4420,0.153846153846154
"ENSG00000160948.14",4962,3,14,12682,3947,0.214285714285714
"ENSG00000160949.17",15665,2,41,16165,6244,0.0487804878048781
"ENSG00000187954.13",16085,5,12,25813,8104,0.416666666666667
"ENSG00000167702.13",8159,2,20,9108,6519,0.1
"ENSG00000160973.8",2437,1,3,421,2017,0.333333333333333
"ENSG00000160972.10",24152,2,13,30646,5586,0.153846153846154
"ENSG00000167701.14",4201,2,14,3585,3650,0.142857142857143
"ENSG00000167700.9",2143,1,5,592,1552,0.2
"ENSG00000160957.14",6557,2,22,5389,7715,0.0909090909090909
"ENSG00000160959.8",7180,2,7,3621,7580,0.285714285714286
"ENSG00000254402.7",4645,2,8,5777,3463,0.25
"ENSG00000213563.7",3399,2,5,1612,4641,0.4
"ENSG00000147799.11",76637,2,12,143789,9370,0.166666666666667
"ENSG00000198169.9",35510,1,5,31670,2953,0.2
"ENSG00000196378.13",15121,2,9,24576,4709,0.222222222222222
"ENSG00000161016.18",2822,4,11,7089,3627,0.363636363636364
"ENSG00000197363.10",12293,3,7,18853,6236,0.428571428571429
"ENSG00000147789.16",19991,7,17,98918,15057,0.411764705882353
"ENSG00000170619.10",12694,4,8,6346,5879,0.5
"ENSG00000196150.14",25671,2,9,36309,12701,0.222222222222222
"ENSG00000170631.15",20530,3,6,53917,7666,0.5
"ENSG00000182307.14",14220,5,12,50929,9275,0.416666666666667
"ENSG00000181404.17",59390,1,11,13392,1873,0.0909090909090909
"ENSG00000170122.6",2186,1,1,0,2187,1
"ENSG00000172785.18",58109,8,29,315903,13704,0.275862068965517
"ENSG00000107099.17",250405,6,58,783425,29932,0.103448275862069
"ENSG00000107104.20",275815,4,21,1012324,26936,0.19047619047619
"ENSG00000137090.12",127400,2,7,249596,3600,0.285714285714286
"ENSG00000064218.5",15077,1,2,12585,2493,0.5
"ENSG00000173253.16",7694,7,18,31713,14475,0.388888888888889
"ENSG00000080503.24",213334,17,65,1213985,61558,0.261538461538462
"ENSG00000147852.17",38874,4,25,116642,24787,0.16
"ENSG00000168263.9",12527,1,2,10350,2178,0.5
"ENSG00000080608.10",123626,1,18,37757,2187,0.0555555555555556
"ENSG00000080298.16",307707,5,25,1009945,23422,0.2
"ENSG00000107249.24",524265,5,18,1314397,21926,0.277777777777778
"ENSG00000106688.12",97001,1,12,93304,3698,0.0833333333333333
"ENSG00000106686.17",113288,3,18,193407,6643,0.166666666666667
"ENSG00000205808.7",2964,1,1,0,2965,1
"ENSG00000106993.12",28840,2,9,47737,4744,0.222222222222222
"ENSG00000147853.17",32487,4,11,111651,10489,0.363636363636364
"ENSG00000120158.12",92973,6,21,228669,7527,0.285714285714286
"ENSG00000096968.14",145558,1,25,137654,7023,0.04
"ENSG00000120210.8",61767,2,6,81595,1945,0.333333333333333
"ENSG00000120211.4",3885,1,2,1934,1952,0.5
"ENSG00000107014.9",4852,1,2,3925,928,0.5
"ENSG00000107018.8",4946,1,2,3938,1009,0.5
"ENSG00000107020.10",79954,1,6,78974,981,0.166666666666667
"ENSG00000120217.14",20063,2,9,33100,6977,0.222222222222222
"ENSG00000197646.8",60751,1,7,58320,2432,0.142857142857143
"ENSG00000107036.12",147532,3,30,417964,17571,0.1
"ENSG00000099219.14",68041,1,15,43169,5377,0.0666666666666667
"ENSG00000183354.12",126886,2,9,163674,14553,0.222222222222222
"ENSG00000120215.10",19717,3,10,51659,4119,0.3
"ENSG00000137040.10",4600,2,3,1115,5600,0.666666666666667
"ENSG00000137033.12",42197,5,14,120597,10911,0.357142857142857
"ENSG00000170777.11",3516,3,4,3232,5121,0.75
"ENSG00000147854.17",93903,2,18,99040,4378,0.111111111111111
"ENSG00000178445.10",113262,5,32,199489,9627,0.15625
"ENSG00000107077.19",454785,6,30,1793696,20122,0.2
"ENSG00000137038.8",91880,1,2,823,2456,0.5
"ENSG00000153707.18",2298756,7,62,7660682,70810,0.112903225806452
"ENSG00000107165.13",24846,2,10,26649,3768,0.2
"ENSG00000153714.6",48040,1,2,45358,2683,0.5
"ENSG00000107186.17",173986,6,57,857670,37569,0.105263157894737
"ENSG00000147862.17",317140,15,41,2756338,49514,0.365853658536585
"ENSG00000175893.12",82361,1,10,73241,9121,0.1
"ENSG00000147869.5",3009,1,2,1779,1231,0.5
"ENSG00000164946.20",173843,2,39,205612,10047,0.0512820512820513
"ENSG00000155158.20",143738,4,27,534508,20950,0.148148148148148
"ENSG00000164975.15",43249,3,16,82110,8886,0.1875
"ENSG00000164985.15",46929,5,24,201969,12225,0.208333333333333
"ENSG00000164989.17",508620,1,26,414442,6553,0.0384615384615385
"ENSG00000173068.18",461340,4,14,1469852,20664,0.285714285714286
"ENSG00000044459.15",368941,2,27,525507,10389,0.0740740740740741
"ENSG00000107295.10",218058,1,9,215442,2617,0.111111111111111
"ENSG00000178031.18",1004387,7,40,1417800,18179,0.175
"ENSG00000155875.15",190452,4,18,508647,14421,0.222222222222222
"ENSG00000155876.6",1598,1,1,0,1599,1
"ENSG00000147874.11",49763,2,19,76281,10079,0.105263157894737
"ENSG00000147872.10",40915,3,12,16969,3183,0.25
"ENSG00000137145.21",143846,2,35,271039,14974,0.0571428571428571
"ENSG00000137154.13",4521,4,11,9357,4479,0.363636363636364
"ENSG00000177076.6",43496,1,6,40724,2773,0.166666666666667
"ENSG00000155886.11",279476,2,11,537507,12919,0.181818181818182
"ENSG00000171843.17",280830,4,17,618526,11455,0.235294117647059
"ENSG00000188352.12",337646,3,49,777881,16056,0.0612244897959184
"ENSG00000188921.14",32131,1,7,23855,8277,0.142857142857143
"ENSG00000171855.7",838,1,1,0,839,1
"ENSG00000177047.7",1200,1,1,0,1201,1
"ENSG00000137080.4",1023,1,1,0,1024,1
"ENSG00000236637.4",977,1,1,0,978,1
"ENSG00000214042.1",736,1,1,0,737,1
"ENSG00000186803.3",962,1,1,0,963,1
"ENSG00000147885.4",938,1,1,0,939,1
"ENSG00000234829.4",979,1,1,0,980,1
"ENSG00000228083.3",1003,1,1,0,1004,1
"ENSG00000147873.6",987,1,1,0,988,1
"ENSG00000198642.7",5739,1,1,0,5740,1
"ENSG00000120235.4",1543,2,2,0,2248,1
"ENSG00000233816.3",1538,2,2,0,2173,1
"ENSG00000188379.7",1143,1,1,0,1144,1
"ENSG00000120242.4",1068,1,1,0,1069,1
"ENSG00000197919.6",877,1,1,0,878,1
"ENSG00000184995.7",1474,1,1,0,1475,1
"ENSG00000099810.21",135015,3,12,244105,15023,0.25
"ENSG00000264545.2",226958,1,1,226337,622,1
"ENSG00000147889.18",27549,10,23,125896,8026,0.434782608695652
"ENSG00000147883.12",6402,2,4,4977,5951,0.5
"ENSG00000176399.4",8916,1,2,3331,5586,0.5
"ENSG00000107105.15",136233,5,16,647359,17596,0.3125
"ENSG00000205442.13",2994,2,9,3420,1988,0.222222222222222
"ENSG00000198680.6",1475,1,1,0,1476,1
"ENSG00000120159.13",52118,3,10,148269,5094,0.3
"ENSG00000137055.15",43870,2,16,76537,6765,0.125
"ENSG00000096872.17",119095,4,25,410477,11069,0.16
"ENSG00000184434.8",12536,1,5,8949,3588,0.2
"ENSG00000120156.22",121033,4,31,465733,17120,0.129032258064516
"ENSG00000120160.11",12496,3,11,27262,2653,0.272727272727273
"ENSG00000120162.10",204605,1,4,198119,6487,0.25
"ENSG00000147896.4",2208,1,2,1045,1164,0.5
"ENSG00000147894.17",38226,6,22,110249,13295,0.272727272727273
"ENSG00000174482.10",722208,3,14,2157553,9056,0.214285714285714
"ENSG00000122729.19",70166,3,27,187912,14662,0.111111111111111
"ENSG00000107201.11",70906,3,21,176508,11707,0.142857142857143
"ENSG00000288684.1",97280,2,7,184788,9686,0.285714285714286
"ENSG00000197579.8",12042,2,4,16019,7752,0.5
"ENSG00000235453.11",17477,3,6,14772,4053,0.5
"ENSG00000165264.11",20183,3,7,56532,2788,0.428571428571429
"ENSG00000122728.6",6215,1,1,0,6216,1
"ENSG00000188133.6",5661,1,2,320,5342,0.5
"ENSG00000137074.20",138529,15,37,476500,25325,0.405405405405405
"ENSG00000086061.16",14634,1,9,12316,2319,0.111111111111111
"ENSG00000122692.9",34909,1,12,27774,7136,0.0833333333333333
"ENSG00000086062.13",63274,2,8,114259,5711,0.25
"ENSG00000122711.9",30202,2,7,37657,932,0.285714285714286
"ENSG00000107262.26",16900,2,9,16836,4948,0.222222222222222
"ENSG00000086065.14",17191,2,10,30355,3858,0.2
"ENSG00000086102.19",80645,2,26,130709,8112,0.0769230769230769
"ENSG00000165269.13",19503,5,16,58138,7277,0.3125
"ENSG00000165272.16",6440,2,8,9436,2744,0.25
"ENSG00000165271.17",12577,1,24,8636,3843,0.0416666666666667
"ENSG00000230453.9",48615,1,16,44835,3773,0.0625
"ENSG00000010438.17",48552,3,7,98236,2399,0.428571428571429
"ENSG00000107341.5",103239,1,5,98763,4477,0.2
"ENSG00000137073.24",127695,5,37,615167,21263,0.135135135135135
"ENSG00000198876.13",41012,1,9,36720,3592,0.111111111111111
"ENSG00000165006.14",73518,4,13,242101,9793,0.307692307692308
"ENSG00000186638.17",76888,2,14,123856,12024,0.142857142857143
"ENSG00000164978.18",14205,2,8,52964,3785,0.25
"ENSG00000164976.9",10232,1,2,3786,6447,0.5
"ENSG00000164972.13",18791,5,13,25368,3581,0.384615384615385
"ENSG00000164970.15",60386,5,15,512431,26871,0.333333333333333
"ENSG00000122735.16",63574,2,23,119290,5127,0.0869565217391304
"ENSG00000168913.7",1947,1,2,920,1028,0.5
"ENSG00000122756.15",38708,3,14,109400,5874,0.214285714285714
"ENSG00000164967.10",1618,2,4,1258,1964,0.5
"ENSG00000137100.16",6978,5,16,29849,4164,0.3125
"ENSG00000205143.3",6707,1,7,5318,1390,0.142857142857143
"ENSG00000147955.18",3122,5,13,8586,7361,0.384615384615385
"ENSG00000213930.12",12902,2,13,5335,3036,0.153846153846154
"ENSG00000258728.1",10468,1,5,9567,902,0.2
"ENSG00000137070.18",11200,4,15,26612,7846,0.266666666666667
"ENSG00000213927.4",2168,1,3,351,417,0.333333333333333
"ENSG00000187186.15",1949,4,6,2165,2801,0.666666666666667
"ENSG00000172724.12",1706,2,6,1958,1097,0.333333333333333
"ENSG00000137077.8",1131,2,6,464,1463,0.333333333333333
"ENSG00000205108.6",6435,1,4,2188,4248,0.25
"ENSG00000187791.13",6698,3,11,16807,2452,0.272727272727273
"ENSG00000122733.12",24936,1,8,18503,5718,0.125
"ENSG00000137094.16",9259,6,17,35696,15939,0.352941176470588
"ENSG00000174038.13",4891,2,5,3708,9815,0.4
"ENSG00000165280.18",18740,9,34,115083,34907,0.264705882352941
"ENSG00000288699.1",8836,1,2,8183,654,0.5
"ENSG00000221829.10",6107,1,14,3548,2556,0.0714285714285714
"ENSG00000165282.14",7913,3,17,14186,9164,0.176470588235294
"ENSG00000165283.16",3419,2,12,6240,3954,0.166666666666667
"ENSG00000005238.20",12229,7,21,42504,23676,0.333333333333333
"ENSG00000198722.14",243346,5,55,1468781,52079,0.0909090909090909
"ENSG00000198853.12",71787,1,12,17631,5636,0.0833333333333333
"ENSG00000215187.12",2068,2,10,2036,2080,0.2
"ENSG00000107140.16",4779,2,13,4532,4968,0.153846153846154
"ENSG00000137101.13",36831,4,16,16528,4389,0.25
"ENSG00000137078.9",1655,2,9,746,2539,0.222222222222222
"ENSG00000159884.12",3221,6,16,11655,6480,0.375
"ENSG00000137135.18",16991,1,9,2175,3678,0.111111111111111
"ENSG00000107159.13",7241,2,14,11550,2920,0.142857142857143
"ENSG00000198467.16",8064,4,15,25372,4575,0.266666666666667
"ENSG00000137076.21",35247,1,57,26625,8623,0.0175438596491228
"ENSG00000107175.12",4401,1,9,2838,1496,0.111111111111111
"ENSG00000070610.14",12362,3,21,17444,9040,0.142857142857143
"ENSG00000107185.10",9298,1,9,2271,7028,0.111111111111111
"ENSG00000215183.5",3623,1,3,610,677,0.333333333333333
"ENSG00000159899.15",18141,1,22,13893,4248,0.0454545454545455
"ENSG00000137098.14",4227,3,12,3997,5093,0.25
"ENSG00000137133.11",2394,1,5,1434,649,0.2
"ENSG00000285645.1",15772,1,6,13963,1810,0.166666666666667
"ENSG00000137103.20",51067,6,24,133755,40577,0.25
"ENSG00000204930.10",12356,1,4,8785,3557,0.25
"ENSG00000168828.6",938,1,1,0,939,1
"ENSG00000196196.3",934,1,1,0,935,1
"ENSG00000235387.5",27663,2,3,592,3143,0.666666666666667
"ENSG00000278889.4",1046,1,1,0,1047,1
"ENSG00000122707.12",87542,1,21,83131,4412,0.0476190476190476
"ENSG00000122694.16",27377,4,10,101581,6269,0.4
"ENSG00000185972.6",1946,1,1,0,1947,1
"ENSG00000122705.17",113925,6,16,160404,8522,0.375
"ENSG00000159921.20",62601,5,19,231658,17423,0.263157894736842
"ENSG00000137075.18",151152,6,20,414289,32508,0.3
"ENSG00000165304.8",104821,4,22,717447,16201,0.181818181818182
"ENSG00000196092.14",200999,5,17,2301305,42942,0.294117647058824
"ENSG00000147905.18",237575,3,14,534944,6631,0.214285714285714
"ENSG00000137106.18",14324,2,11,23475,2954,0.181818181818182
"ENSG00000168795.5",27348,1,2,22659,4690,0.5
"ENSG00000137054.16",17749,2,13,31211,4084,0.153846153846154
"ENSG00000147912.13",65488,1,11,60787,4702,0.0909090909090909
"ENSG00000256966.6",79922,1,3,50413,717,0.333333333333333
"ENSG00000175768.13",9958,3,7,13534,2938,0.428571428571429
"ENSG00000255872.3",480274,1,11,477684,2591,0.0909090909090909
"ENSG00000070601.10",95950,2,17,164369,10482,0.117647058823529
"ENSG00000165275.10",25169,3,13,92050,8309,0.230769230769231
"ENSG00000107371.14",72883,2,4,7228,2581,0.5
"ENSG00000122741.16",67112,2,9,118682,15299,0.222222222222222
"ENSG00000122696.14",24953,2,3,30169,2862,0.666666666666667
"ENSG00000107338.10",153329,1,2,147295,6035,0.5
"ENSG00000137124.8",5959,1,2,2932,3028,0.5
"ENSG00000137142.5",17926,1,5,14361,3566,0.2
"ENSG00000283486.2",36638,1,8,34218,2421,0.125
"ENSG00000180071.20",49238,1,15,45262,3971,0.0666666666666667
"ENSG00000283329.1",26165,2,5,35320,2126,0.4
"ENSG00000106714.17",215548,4,29,737900,17584,0.137931034482759
"ENSG00000204849.10",6293,1,4,2035,4259,0.25
"ENSG00000283886.3",57963,1,2,56076,1888,0.5
"ENSG00000183148.7",43560,2,17,43181,4450,0.117647058823529
"ENSG00000273514.2",2246,1,1,0,2247,1
"ENSG00000215126.11",67955,4,21,185766,5821,0.19047619047619
"ENSG00000154529.15",239196,5,33,973478,23183,0.151515151515152
"ENSG00000185775.10",6228,1,4,2015,4214,0.25
"ENSG00000276581.3",6246,1,4,2021,4226,0.25
"ENSG00000276040.4",6277,1,4,2022,4256,0.25
"ENSG00000283378.1",122313,1,9,120586,1728,0.111111111111111
"ENSG00000172014.12",43748,2,17,43198,4657,0.117647058823529
"ENSG00000204779.2",3108,1,1,0,3109,1
"ENSG00000147996.17",65236,6,27,286769,9491,0.222222222222222
"ENSG00000184659.5",2229,1,1,0,2230,1
"ENSG00000276203.5",72659,1,15,39609,3964,0.0666666666666667
"ENSG00000274349.5",75715,2,7,33215,8176,0.285714285714286
"ENSG00000275969.2",6279,1,4,2024,4256,0.25
"ENSG00000260691.7",87787,1,15,39569,3895,0.0666666666666667
"ENSG00000196873.16",68032,5,23,191432,7418,0.217391304347826
"ENSG00000187559.6",2217,1,1,0,2218,1
