"gene_id","transcript_id","intron_length","exon_length"
"ENSMUSG00000020546.15","ENSMUST00000107872.8","32424","2529"
"ENSMUSG00000020544.15","ENSMUST00000020851.15","5535","1224"
"ENSMUSG00000020544.15","ENSMUST00000099960.3","3711","773"
"ENSMUSG00000020541.13","ENSMUST00000020849.9","39835","4308"
"ENSMUSG00000020541.13","ENSMUST00000107867.8","14871","2439"
"ENSMUSG00000020541.13","ENSMUST00000107869.9","40063","1826"
"ENSMUSG00000020541.13","ENSMUST00000107868.8","39818","2093"
"ENSMUSG00000046755.6","ENSMUST00000061019.6",0,"2244"
"ENSMUSG00000056158.15","ENSMUST00000107861.8","390907","2613"
"ENSMUSG00000056158.15","ENSMUST00000042943.13","500049","3293"
"ENSMUSG00000056158.15","ENSMUST00000107858.9","500118","2742"
"ENSMUSG00000056158.15","ENSMUST00000107863.4","499126","3334"
"ENSMUSG00000054079.13","ENSMUST00000066888.10","23911","2613"
"ENSMUSG00000059474.14","ENSMUST00000107853.8","55889","5245"
"ENSMUSG00000059474.14","ENSMUST00000063718.11","55320","3785"
"ENSMUSG00000059474.14","ENSMUST00000107854.9","55535","5232"
"ENSMUSG00000059474.14","ENSMUST00000063645.11","41261","2138"
"ENSMUSG00000059474.14","ENSMUST00000107852.8","25699","1930"
"ENSMUSG00000020857.12","ENSMUST00000021217.11","5434","1012"
"ENSMUSG00000020857.12","ENSMUST00000072566.5","5233","734"
"ENSMUSG00000091228.2","ENSMUST00000170303.2","17484","991"
"ENSMUSG00000037601.12","ENSMUST00000135884.8","8362","3181"
"ENSMUSG00000037601.12","ENSMUST00000107844.3","7153","452"
"ENSMUSG00000020859.17","ENSMUST00000041956.14","122643","7340"
"ENSMUSG00000020859.17","ENSMUST00000075695.13","74966","6910"
"ENSMUSG00000020859.17","ENSMUST00000092777.11","74963","6913"
"ENSMUSG00000020859.17","ENSMUST00000103168.10","74978","6840"
"ENSMUSG00000020859.17","ENSMUST00000024979.15","74963","6756"
"ENSMUSG00000037573.6","ENSMUST00000041589.6","1754","2288"
"ENSMUSG00000044177.5","ENSMUST00000061469.4","3236","3516"
"ENSMUSG00000094091.4","ENSMUST00000208510.3","3606","775"
"ENSMUSG00000094091.4","ENSMUST00000178891.4","1007","327"
"ENSMUSG00000020863.16","ENSMUST00000166312.8","28825","5244"
"ENSMUSG00000020863.16","ENSMUST00000107821.9","28878","2050"
"ENSMUSG00000020863.16","ENSMUST00000021226.14","27477","3373"
"ENSMUSG00000020863.16","ENSMUST00000107820.2","27372","3478"
"ENSMUSG00000020864.14","ENSMUST00000107818.9","10354","3487"
"ENSMUSG00000020864.14","ENSMUST00000051221.13","10434","1477"
"ENSMUSG00000020864.14","ENSMUST00000021227.6","10041","1215"
"ENSMUSG00000020865.17","ENSMUST00000178136.8","44677","5005"
"ENSMUSG00000020865.17","ENSMUST00000021231.8","44680","4999"
"ENSMUSG00000020866.18","ENSMUST00000107786.8","57726","7984"
"ENSMUSG00000020866.18","ENSMUST00000107791.8","57708","8002"
"ENSMUSG00000020866.18","ENSMUST00000103166.9","57606","8104"
"ENSMUSG00000020866.18","ENSMUST00000107792.8","57729","7981"
"ENSMUSG00000020866.18","ENSMUST00000100561.10","57585","8125"
"ENSMUSG00000020866.18","ENSMUST00000107793.8","57639","8071"
"ENSMUSG00000020866.18","ENSMUST00000107788.8","57660","8050"
"ENSMUSG00000020866.18","ENSMUST00000107790.8","57675","8035"
"ENSMUSG00000020866.18","ENSMUST00000107789.8","57327","8383"
"ENSMUSG00000020866.18","ENSMUST00000021234.15","57654","8139"
"ENSMUSG00000020866.18","ENSMUST00000107785.2","57942","7523"
"ENSMUSG00000020867.14","ENSMUST00000041705.8","3818","2627"
"ENSMUSG00000010080.16","ENSMUST00000127305.2","6492","3884"
"ENSMUSG00000039110.16","ENSMUST00000040692.9","4497","1512"
"ENSMUSG00000039110.16","ENSMUST00000239238.2","17003","3207"
"ENSMUSG00000039110.16","ENSMUST00000093945.10","17228","3168"
"ENSMUSG00000039096.11","ENSMUST00000040487.4","5259","4143"
"ENSMUSG00000076435.4","ENSMUST00000103164.4","41616","3154"
"ENSMUSG00000039084.9","ENSMUST00000040418.9","2401","1680"
"ENSMUSG00000020869.9","ENSMUST00000021239.7","12613","2837"
"ENSMUSG00000039055.5","ENSMUST00000039949.5","6525","2444"
"ENSMUSG00000024414.14","ENSMUST00000025278.8","5567","756"
"ENSMUSG00000020868.16","ENSMUST00000116349.9","10223","3442"
"ENSMUSG00000056008.2","ENSMUST00000069852.2","8321","1681"
"ENSMUSG00000020870.8","ENSMUST00000021240.7",0,"1233"
"ENSMUSG00000020870.8","ENSMUST00000188741.2",0,"1252"
"ENSMUSG00000075610.10","ENSMUST00000100554.8","3444","2043"
"ENSMUSG00000075610.10","ENSMUST00000162809.3","3300","1437"
"ENSMUSG00000001506.11","ENSMUST00000001547.8","10889","5930"
"ENSMUSG00000001508.16","ENSMUST00000103162.8","11813","1724"
"ENSMUSG00000001508.16","ENSMUST00000100551.11","9177","1465"
"ENSMUSG00000001508.16","ENSMUST00000166320.8","11692","1428"
"ENSMUSG00000038994.7","ENSMUST00000038928.7",0,"864"
"ENSMUSG00000038976.13","ENSMUST00000038696.12","11357","4508"
"ENSMUSG00000038976.13","ENSMUST00000107748.2","7741","3095"
"ENSMUSG00000047181.13","ENSMUST00000055947.10","12891","3318"
"ENSMUSG00000038967.14","ENSMUST00000038431.8","12851","2246"
"ENSMUSG00000001507.17","ENSMUST00000107739.8","20089","4636"
"ENSMUSG00000001507.17","ENSMUST00000001548.14","27380","4861"
"ENSMUSG00000001507.17","ENSMUST00000120375.8","27631","4697"
"ENSMUSG00000001510.9","ENSMUST00000092768.7","2571","2607"
"ENSMUSG00000020871.9","ENSMUST00000021241.8","3535","2282"
"ENSMUSG00000020872.5","ENSMUST00000021242.5","6486","1251"
"ENSMUSG00000038909.17","ENSMUST00000092766.12","31930","3414"
"ENSMUSG00000038909.17","ENSMUST00000072621.12","32020","3324"
"ENSMUSG00000038909.17","ENSMUST00000103159.10","32695","3248"
"ENSMUSG00000038909.17","ENSMUST00000107734.10","32428","3560"
"ENSMUSG00000038909.17","ENSMUST00000107733.10","32518","3470"
"ENSMUSG00000038893.13","ENSMUST00000037502.7","42538","2317"
"ENSMUSG00000020873.16","ENSMUST00000021243.16","5562","1523"
"ENSMUSG00000057522.16","ENSMUST00000107724.9","76446","2881"
"ENSMUSG00000057522.16","ENSMUST00000107722.8","76246","3063"
"ENSMUSG00000046719.8","ENSMUST00000058866.8","2627","2099"
"ENSMUSG00000000120.7","ENSMUST00000000122.7","15472","3446"
"ENSMUSG00000038845.12","ENSMUST00000125172.8","12018","1799"
"ENSMUSG00000075595.10","ENSMUST00000107717.8","49248","10433"
"ENSMUSG00000075595.10","ENSMUST00000091565.5","12982","2663"
"ENSMUSG00000050860.7","ENSMUST00000054173.4","5731","1910"
"ENSMUSG00000018381.16","ENSMUST00000059026.10","8330","4006"
"ENSMUSG00000038811.14","ENSMUST00000107712.8","8021","498"
"ENSMUSG00000038811.14","ENSMUST00000107714.9","2882","558"
"ENSMUSG00000038811.14","ENSMUST00000107711.8","2863","563"
"ENSMUSG00000038811.14","ENSMUST00000100532.10","2494","573"
"ENSMUSG00000038811.14","ENSMUST00000036088.11","1478","1587"
"ENSMUSG00000038811.14","ENSMUST00000107709.8","1916","587"
"ENSMUSG00000038811.14","ENSMUST00000107708.2","1497","629"
"ENSMUSG00000013418.9","ENSMUST00000038343.7","47227","1722"
"ENSMUSG00000013415.10","ENSMUST00000013559.3","40400","8378"
"ENSMUSG00000014351.13","ENSMUST00000103157.10","5635","652"
"ENSMUSG00000014351.13","ENSMUST00000103156.2","5179","607"
"ENSMUSG00000006058.11","ENSMUST00000006217.10","11542","1004"
"ENSMUSG00000006058.11","ENSMUST00000107700.4","11617","849"
"ENSMUSG00000014349.8","ENSMUST00000100528.5","13960","3997"
"ENSMUSG00000006057.16","ENSMUST00000090541.12","2104","4715"
"ENSMUSG00000006057.16","ENSMUST00000178611.8","1511","4660"
"ENSMUSG00000006057.16","ENSMUST00000107686.8","1904","691"
"ENSMUSG00000006057.16","ENSMUST00000107684.2","2034","596"
"ENSMUSG00000006056.14","ENSMUST00000068686.13","11018","1621"
"ENSMUSG00000006056.14","ENSMUST00000097162.6","11081","968"
"ENSMUSG00000038756.14","ENSMUST00000167258.8","28461","3205"
"ENSMUSG00000038756.14","ENSMUST00000107680.2","27748","3485"
"ENSMUSG00000049604.4","ENSMUST00000062709.4","926","2206"
"ENSMUSG00000020875.10","ENSMUST00000000010.9","2565","2574"
"ENSMUSG00000020875.10","ENSMUST00000174042.3","2804","2269"
"ENSMUSG00000056648.6","ENSMUST00000052650.4","776","2635"
"ENSMUSG00000056648.6","ENSMUST00000168043.2","828","1141"
"ENSMUSG00000038721.9","ENSMUST00000049352.8","2249","1291"
"ENSMUSG00000000690.6","ENSMUST00000173432.3","7130","1964"
"ENSMUSG00000000690.6","ENSMUST00000000704.6","1077","1321"
"ENSMUSG00000038700.5","ENSMUST00000049272.5","714","1895"
"ENSMUSG00000038692.9","ENSMUST00000049241.9","806","2566"
"ENSMUSG00000048763.12","ENSMUST00000093944.10","21415","3190"
"ENSMUSG00000048763.12","ENSMUST00000055334.3","849","1890"
"ENSMUSG00000075588.7","ENSMUST00000100523.7","754","1628"
"ENSMUSG00000018973.3","ENSMUST00000019117.3","419","2086"
"ENSMUSG00000057058.17","ENSMUST00000103154.11","292842","1507"
"ENSMUSG00000057058.17","ENSMUST00000100521.10","292999","1539"
"ENSMUSG00000057058.17","ENSMUST00000100519.11","28019","1100"
"ENSMUSG00000057058.17","ENSMUST00000071510.14","292890","1425"
"ENSMUSG00000057058.17","ENSMUST00000107662.9","116198","1861"
"ENSMUSG00000057058.17","ENSMUST00000107663.4","212949","742"
"ENSMUSG00000020876.15","ENSMUST00000021246.9","7426","2551"
"ENSMUSG00000020876.15","ENSMUST00000107661.10","7486","2197"
"ENSMUSG00000018666.14","ENSMUST00000018810.10","13019","1824"
"ENSMUSG00000018666.14","ENSMUST00000093943.10","18231","1251"
"ENSMUSG00000018666.14","ENSMUST00000079702.4","18380","912"
"ENSMUSG00000038615.18","ENSMUST00000167110.8","3053","3547"
"ENSMUSG00000038615.18","ENSMUST00000169828.8","3184","3530"
"ENSMUSG00000038615.18","ENSMUST00000167149.8","7493","4596"
"ENSMUSG00000038615.18","ENSMUST00000081775.12","7901","4654"
"ENSMUSG00000038615.18","ENSMUST00000107658.8","6306","4219"
"ENSMUSG00000038615.18","ENSMUST00000107659.8","7770","2351"
"ENSMUSG00000038615.18","ENSMUST00000107657.8","7905","3869"
"ENSMUSG00000018672.16","ENSMUST00000018816.14","10398","930"
"ENSMUSG00000018669.15","ENSMUST00000103152.11","6821","2250"
"ENSMUSG00000047040.10","ENSMUST00000054311.6","5005","1342"
"ENSMUSG00000047040.10","ENSMUST00000107636.4","4962","3545"
"ENSMUSG00000047040.10","ENSMUST00000062172.6","5008","1242"
"ENSMUSG00000047040.10","ENSMUST00000107633.2","2964","930"
"ENSMUSG00000018659.13","ENSMUST00000018803.12","4168","1994"
"ENSMUSG00000018659.13","ENSMUST00000107629.2","3775","681"
"ENSMUSG00000018678.14","ENSMUST00000107624.8","21316","3055"
"ENSMUSG00000018678.14","ENSMUST00000107623.8","12286","2907"
"ENSMUSG00000018678.14","ENSMUST00000062652.7","26374","2367"
"ENSMUSG00000038560.8","ENSMUST00000047997.8","7795","3546"
"ENSMUSG00000038560.8","ENSMUST00000107622.2","2378","3621"
"ENSMUSG00000020877.12","ENSMUST00000021249.11","2491","1530"
"ENSMUSG00000020878.7","ENSMUST00000021251.7","5470","1336"
"ENSMUSG00000001445.11","ENSMUST00000001485.10","5946","1708"
"ENSMUSG00000001445.11","ENSMUST00000054252.5","6180","744"
"ENSMUSG00000038534.20","ENSMUST00000090020.13","14506","3771"
"ENSMUSG00000038534.20","ENSMUST00000168565.2","14550","3535"
"ENSMUSG00000001444.3","ENSMUST00000001484.3","14773","2488"
"ENSMUSG00000038517.16","ENSMUST00000066078.12","10204","3338"
"ENSMUSG00000038517.16","ENSMUST00000107615.8","10207","3333"
"ENSMUSG00000038517.16","ENSMUST00000118375.8","10582","3288"
"ENSMUSG00000038517.16","ENSMUST00000107614.8","11547","2391"
"ENSMUSG00000001440.6","ENSMUST00000001479.5","22274","5894"
"ENSMUSG00000001441.14","ENSMUST00000167806.8","72338","2307"
"ENSMUSG00000001441.14","ENSMUST00000172108.8","71805","2924"
"ENSMUSG00000001441.14","ENSMUST00000001480.14","70580","4215"
"ENSMUSG00000018882.13","ENSMUST00000019026.10","11774","2431"
"ENSMUSG00000070337.5","ENSMUST00000093942.5","10689","9219"
"ENSMUSG00000038485.7","ENSMUST00000238729.2","28977","7131"
"ENSMUSG00000038485.7","ENSMUST00000045540.4","28977","7015"
"ENSMUSG00000049807.17","ENSMUST00000121799.8","81054","5816"
"ENSMUSG00000049807.17","ENSMUST00000107601.8","46791","5450"
"ENSMUSG00000049807.17","ENSMUST00000093940.4","8846","2409"
"ENSMUSG00000047988.2","ENSMUST00000056955.2","8133","1425"
"ENSMUSG00000038453.18","ENSMUST00000238233.2","20982","6624"
"ENSMUSG00000038453.18","ENSMUST00000107596.9","58822","7054"
"ENSMUSG00000038453.18","ENSMUST00000238314.2","58798","7089"
"ENSMUSG00000038453.18","ENSMUST00000107593.8","57462","3733"
"ENSMUSG00000038453.18","ENSMUST00000107590.9","51788","5493"
"ENSMUSG00000038453.18","ENSMUST00000238597.2","52837","5726"
"ENSMUSG00000038453.18","ENSMUST00000238342.2","51420","4493"
"ENSMUSG00000043439.6","ENSMUST00000052281.6",0,"2314"
"ENSMUSG00000038437.12","ENSMUST00000044730.12","14776","7274"
"ENSMUSG00000038437.12","ENSMUST00000107586.3","14686","7206"
"ENSMUSG00000078695.9","ENSMUST00000107584.8","2250","546"
"ENSMUSG00000078695.9","ENSMUST00000107585.9","2193","586"
"ENSMUSG00000078695.9","ENSMUST00000107583.3","1932","737"
"ENSMUSG00000018537.17","ENSMUST00000179765.8","8077","2485"
"ENSMUSG00000018537.17","ENSMUST00000169807.8","8479","2347"
"ENSMUSG00000018537.17","ENSMUST00000103149.9","1799","817"
"ENSMUSG00000018537.17","ENSMUST00000103148.8","8384","1438"
"ENSMUSG00000018537.17","ENSMUST00000018681.14","8923","1755"
"ENSMUSG00000069744.8","ENSMUST00000103147.5","9336","766"
"ENSMUSG00000018547.9","ENSMUST00000018691.9","24495","5053"
"ENSMUSG00000018541.11","ENSMUST00000018685.9","17837","3105"
"ENSMUSG00000018541.11","ENSMUST00000107579.2","8442","1838"
"ENSMUSG00000018543.9","ENSMUST00000107576.2","3814","624"
"ENSMUSG00000071415.7","ENSMUST00000103146.5","3852","1059"
"ENSMUSG00000038366.16","ENSMUST00000043843.12","35660","3540"
"ENSMUSG00000050538.9","ENSMUST00000054783.5","1075","1189"
"ENSMUSG00000050538.9","ENSMUST00000155954.3","619","2181"
"ENSMUSG00000050538.9","ENSMUST00000164364.2","636","1859"
"ENSMUSG00000050538.9","ENSMUST00000170806.2","607","1118"
"ENSMUSG00000070336.4","ENSMUST00000093939.4","28167","2162"
"ENSMUSG00000017417.15","ENSMUST00000017561.15","60326","2881"
"ENSMUSG00000017417.15","ENSMUST00000107565.3","60305","2439"
"ENSMUSG00000017417.15","ENSMUST00000107564.2","7556","619"
"ENSMUSG00000038352.16","ENSMUST00000042971.16","5033","1571"
"ENSMUSG00000038352.16","ENSMUST00000107563.2","1271","823"
"ENSMUSG00000020882.18","ENSMUST00000017552.13","17731","3396"
"ENSMUSG00000020882.18","ENSMUST00000103144.10","17491","2236"
"ENSMUSG00000020882.18","ENSMUST00000107561.9","11848","1778"
"ENSMUSG00000020882.18","ENSMUST00000092736.11","15830","1880"
"ENSMUSG00000020882.18","ENSMUST00000107562.2","15965","1745"
"ENSMUSG00000017404.13","ENSMUST00000092425.11","3046","737"
"ENSMUSG00000017404.13","ENSMUST00000017548.7","2818","751"
"ENSMUSG00000017400.11","ENSMUST00000017544.9","13790","3050"
"ENSMUSG00000020883.19","ENSMUST00000103143.10","58456","8601"
"ENSMUSG00000018160.16","ENSMUST00000092735.12","38480","2627"
"ENSMUSG00000018160.16","ENSMUST00000107545.9","33115","8024"
"ENSMUSG00000018160.16","ENSMUST00000018304.7","32863","5845"
"ENSMUSG00000003119.15","ENSMUST00000107539.8","42594","5912"
"ENSMUSG00000003119.15","ENSMUST00000003203.14","38554","4837"
"ENSMUSG00000003119.15","ENSMUST00000107538.2","42567","5143"
"ENSMUSG00000038255.7","ENSMUST00000041685.7","1092","3142"
"ENSMUSG00000061718.13","ENSMUST00000078694.13","7392","2001"
"ENSMUSG00000061718.13","ENSMUST00000150762.8","5998","1801"
"ENSMUSG00000061718.13","ENSMUST00000137634.2","6456","1343"
"ENSMUSG00000018167.11","ENSMUST00000018311.5","20662","2070"
"ENSMUSG00000007877.3","ENSMUST00000008021.3","195","948"
"ENSMUSG00000038216.8","ENSMUST00000041301.8","578","1154"
"ENSMUSG00000038208.14","ENSMUST00000090827.12","9395","2419"
"ENSMUSG00000038208.14","ENSMUST00000128897.2","9548","1264"
"ENSMUSG00000062312.6","ENSMUST00000058295.6","20235","5012"
"ENSMUSG00000002580.8","ENSMUST00000002655.8","537","747"
"ENSMUSG00000019312.11","ENSMUST00000019456.5","6143","2397"
"ENSMUSG00000018168.9","ENSMUST00000103141.4","77241","3658"
"ENSMUSG00000017195.16","ENSMUST00000081033.13","6269","1300"
"ENSMUSG00000017195.16","ENSMUST00000107511.8","6141","1395"
"ENSMUSG00000017195.16","ENSMUST00000107509.8","5930","1577"
"ENSMUSG00000017195.16","ENSMUST00000017339.12","6050","1455"
"ENSMUSG00000017195.16","ENSMUST00000107513.3","6116","1240"
"ENSMUSG00000038150.8","ENSMUST00000052919.8","3929","2184"
"ENSMUSG00000086545.5","ENSMUST00000142268.3","394","902"
"ENSMUSG00000064224.11","ENSMUST00000073295.3","10253","1477"
"ENSMUSG00000064224.11","ENSMUST00000107508.9","10280","1587"
"ENSMUSG00000017211.15","ENSMUST00000093938.10","9533","1673"
"ENSMUSG00000017211.15","ENSMUST00000017355.12","9877","1314"
"ENSMUSG00000017204.5","ENSMUST00000017348.3","10632","2726"
"ENSMUSG00000017221.15","ENSMUST00000017365.15","11278","2148"
"ENSMUSG00000038067.3","ENSMUST00000038886.3","954","1413"
"ENSMUSG00000017210.15","ENSMUST00000017354.13","21435","3410"
"ENSMUSG00000017210.15","ENSMUST00000100500.9","21378","3133"
"ENSMUSG00000058756.14","ENSMUST00000064187.12","24744","2452"
"ENSMUSG00000058756.14","ENSMUST00000103139.11","20993","2246"
"ENSMUSG00000020889.12","ENSMUST00000064941.7","4681","2721"
"ENSMUSG00000052915.15","ENSMUST00000037915.9","7751","4593"
"ENSMUSG00000052915.15","ENSMUST00000107485.8","3171","2091"
"ENSMUSG00000052915.15","ENSMUST00000107487.10","7799","2836"
"ENSMUSG00000052915.15","ENSMUST00000037930.13","5651","1303"
"ENSMUSG00000078676.10","ENSMUST00000017384.14","24947","3963"
"ENSMUSG00000078676.10","ENSMUST00000169695.2","20258","3741"
"ENSMUSG00000038020.6","ENSMUST00000107479.3","12058","4855"
"ENSMUSG00000038013.15","ENSMUST00000037480.9","34392","7011"
"ENSMUSG00000017499.16","ENSMUST00000092706.13","11522","4614"
"ENSMUSG00000017499.16","ENSMUST00000093937.3","11184","2559"
"ENSMUSG00000037992.17","ENSMUST00000107474.8","43965","2380"
"ENSMUSG00000037992.17","ENSMUST00000107475.9","33996","2469"
"ENSMUSG00000037992.17","ENSMUST00000068133.10","33841","3384"
"ENSMUSG00000037992.17","ENSMUST00000164748.8","32103","3129"
"ENSMUSG00000037992.17","ENSMUST00000107473.3","11293","3238"
"ENSMUSG00000047197.2","ENSMUST00000062931.2",0,"837"
"ENSMUSG00000020914.18","ENSMUST00000068031.8","26026","5221"
"ENSMUSG00000017493.13","ENSMUST00000017637.13","9318","3831"
"ENSMUSG00000017493.13","ENSMUST00000140772.2","3760","742"
"ENSMUSG00000017607.10","ENSMUST00000017751.3","18874","4755"
"ENSMUSG00000037944.9","ENSMUST00000103134.4","8904","1978"
"ENSMUSG00000037935.17","ENSMUST00000103133.4","19052","2919"
"ENSMUSG00000035849.15","ENSMUST00000103132.10","8235","3072"
"ENSMUSG00000035849.15","ENSMUST00000038214.7","8154","2042"
"ENSMUSG00000020913.4","ENSMUST00000017255.4","3457","1847"
"ENSMUSG00000035831.3","ENSMUST00000038004.3","5447","1989"
"ENSMUSG00000075570.3","ENSMUST00000100482.3","6882","2471"
"ENSMUSG00000017588.3","ENSMUST00000017732.3","3990","1550"
"ENSMUSG00000055937.2","ENSMUST00000006963.3","8408","1624"
"ENSMUSG00000019761.11","ENSMUST00000103131.5","2017","2094"
"ENSMUSG00000019761.11","ENSMUST00000211768.2","274","557"
"ENSMUSG00000020912.5","ENSMUST00000017741.4","4742","1852"
"ENSMUSG00000035775.3","ENSMUST00000017743.3","7821","1927"
"ENSMUSG00000006777.8","ENSMUST00000006969.8","13599","1565"
"ENSMUSG00000064165.9","ENSMUST00000107445.8","5592","1633"
"ENSMUSG00000064165.9","ENSMUST00000076948.2","5186","1449"
"ENSMUSG00000059169.10","ENSMUST00000107443.8","4594","1080"
"ENSMUSG00000059169.10","ENSMUST00000074253.4","4354","1320"
"ENSMUSG00000069722.5","ENSMUST00000092700.5",0,"736"
"ENSMUSG00000069721.3","ENSMUST00000092699.3",0,"1031"
"ENSMUSG00000078132.2","ENSMUST00000104931.2",0,"300"
"ENSMUSG00000047564.5","ENSMUST00000055502.5",0,"604"
"ENSMUSG00000047253.5","ENSMUST00000054532.5",0,"1041"
"ENSMUSG00000075567.5","ENSMUST00000100479.3",0,"593"
"ENSMUSG00000078131.2","ENSMUST00000104930.2",0,"879"
"ENSMUSG00000049809.3","ENSMUST00000062683.3",0,"759"
"ENSMUSG00000057674.4","ENSMUST00000072306.4",0,"663"
"ENSMUSG00000058725.2","ENSMUST00000076478.2",0,"396"
"ENSMUSG00000060756.6","ENSMUST00000074926.6",0,"828"
"ENSMUSG00000062278.3","ENSMUST00000073853.3",0,"817"
"ENSMUSG00000063251.7","ENSMUST00000081007.7",0,"1015"
"ENSMUSG00000044649.5","ENSMUST00000058987.5",0,"974"
"ENSMUSG00000045109.7","ENSMUST00000055121.7",0,"984"
"ENSMUSG00000078130.5","ENSMUST00000104929.2",0,"638"
"ENSMUSG00000078130.5","ENSMUST00000073126.4","30","492"
"ENSMUSG00000069718.5","ENSMUST00000092695.5",0,"1012"
"ENSMUSG00000075566.3","ENSMUST00000100476.3",0,"918"
"ENSMUSG00000078276.2","ENSMUST00000105073.2",0,"153"
"ENSMUSG00000078269.2","ENSMUST00000105066.2",0,"78"
"ENSMUSG00000078668.4","ENSMUST00000107440.2",0,"1200"
"ENSMUSG00000089724.2","ENSMUST00000107439.2",0,"983"
"ENSMUSG00000078262.6","ENSMUST00000105059.4",0,"1059"
"ENSMUSG00000078261.2","ENSMUST00000105058.2",0,"1079"
"ENSMUSG00000078260.2","ENSMUST00000105057.2",0,"869"
"ENSMUSG00000078259.4","ENSMUST00000105056.2",0,"890"
"ENSMUSG00000048294.5","ENSMUST00000050106.5",0,"815"
"ENSMUSG00000078258.2","ENSMUST00000105055.2",0,"691"
"ENSMUSG00000078257.3","ENSMUST00000105054.3",0,"1265"
"ENSMUSG00000046474.10","ENSMUST00000107437.2",0,"954"
"ENSMUSG00000069717.8","ENSMUST00000107434.2",0,"1145"
"ENSMUSG00000090225.2","ENSMUST00000092694.4",0,"1096"
"ENSMUSG00000070335.5","ENSMUST00000093936.5",0,"1044"
"ENSMUSG00000059845.6","ENSMUST00000078442.4",0,"1043"
"ENSMUSG00000070334.5","ENSMUST00000093935.3",0,"973"
"ENSMUSG00000078256.4","ENSMUST00000105053.2",0,"921"
"ENSMUSG00000051481.6","ENSMUST00000058761.6",0,"935"
"ENSMUSG00000078255.2","ENSMUST00000105052.2",0,"1077"
"ENSMUSG00000078254.2","ENSMUST00000105051.2",0,"1029"
"ENSMUSG00000078253.4","ENSMUST00000105050.4",0,"1888"
"ENSMUSG00000078252.2","ENSMUST00000105049.2",0,"761"
"ENSMUSG00000035592.3","ENSMUST00000018399.3","3335","1683"
"ENSMUSG00000057723.4","ENSMUST00000073890.4","4654","1581"
"ENSMUSG00000043485.3","ENSMUST00000056362.3","2599","1609"
"ENSMUSG00000048981.2","ENSMUST00000007318.2","2325","1581"
"ENSMUSG00000046095.6","ENSMUST00000107419.2","5706","1664"
"ENSMUSG00000048013.10","ENSMUST00000103127.4","2311","1722"
"ENSMUSG00000020916.9","ENSMUST00000107416.3","1949","1671"
"ENSMUSG00000044041.5","ENSMUST00000007275.3","2586","1654"
"ENSMUSG00000054146.9","ENSMUST00000107411.3","2471","1700"
"ENSMUSG00000020911.15","ENSMUST00000007317.8","3735","1576"
"ENSMUSG00000051617.4","ENSMUST00000059707.3","3886","2580"
"ENSMUSG00000045545.9","ENSMUST00000007272.8","2689","1698"
"ENSMUSG00000053797.11","ENSMUST00000007280.9","1247","1565"
"ENSMUSG00000035557.10","ENSMUST00000080893.7","3262","1551"
"ENSMUSG00000053654.8","ENSMUST00000017270.8","5443","1542"
"ENSMUSG00000035530.14","ENSMUST00000049385.14","890","1322"
"ENSMUSG00000017165.2","ENSMUST00000017309.2","2130","460"
"ENSMUSG00000006930.16","ENSMUST00000138603.9","5486","3316"
"ENSMUSG00000006930.16","ENSMUST00000103124.11","5109","2120"
"ENSMUSG00000001552.15","ENSMUST00000001592.15","23926","3205"
"ENSMUSG00000001552.15","ENSMUST00000107403.2","23068","2386"
"ENSMUSG00000006931.16","ENSMUST00000066489.13","4203","2178"
"ENSMUSG00000001555.11","ENSMUST00000001595.10","6544","2584"
"ENSMUSG00000001555.11","ENSMUST00000107400.3","6880","1467"
"ENSMUSG00000017176.18","ENSMUST00000107399.9","17342","1427"
"ENSMUSG00000017176.18","ENSMUST00000107398.8","17853","1635"
"ENSMUSG00000017176.18","ENSMUST00000092688.12","10338","1399"
"ENSMUSG00000017176.18","ENSMUST00000092689.9","10321","1344"
"ENSMUSG00000017176.18","ENSMUST00000107397.2","10222","1348"
"ENSMUSG00000001558.6","ENSMUST00000001599.4","13089","2017"
"ENSMUSG00000001558.6","ENSMUST00000107395.3","3158","932"
"ENSMUSG00000048732.6","ENSMUST00000056665.4","7735","2393"
"ENSMUSG00000020917.18","ENSMUST00000107389.8","47222","4426"
"ENSMUSG00000020917.18","ENSMUST00000007131.16","47252","4393"
"ENSMUSG00000020917.18","ENSMUST00000165111.8","43079","4162"
"ENSMUSG00000020917.18","ENSMUST00000107385.2","25550","1741"
"ENSMUSG00000006784.15","ENSMUST00000092684.12","24117","2240"
"ENSMUSG00000006784.15","ENSMUST00000006976.8","24202","2673"
"ENSMUSG00000006782.17","ENSMUST00000103120.5","4468","2357"
"ENSMUSG00000014195.17","ENSMUST00000014339.15","35021","2330"
"ENSMUSG00000014195.17","ENSMUST00000146840.3","28685","1828"
"ENSMUSG00000014195.17","ENSMUST00000239490.2","35519","1609"
"ENSMUSG00000014195.17","ENSMUST00000239410.2","35234","1900"
"ENSMUSG00000014195.17","ENSMUST00000239389.2","35110","1399"
"ENSMUSG00000014195.17","ENSMUST00000239479.2","20607","2235"
"ENSMUSG00000014195.17","ENSMUST00000154972.9","21145","1049"
"ENSMUSG00000014195.17","ENSMUST00000132886.3","20585","872"
"ENSMUSG00000017837.13","ENSMUST00000107376.8","5829","1727"
"ENSMUSG00000017837.13","ENSMUST00000051947.10","5302","831"
