"Gene","Gene_length","Transcript","Exon","intron_length","exon_length","TPE"
"ENSG00000255843.1",826,1,2,249,578,0.5
"ENSG00000256739.1",1863,1,2,1304,560,0.5
"ENSG00000255672.1",9039,1,3,8490,550,0.333333333333333
"ENSG00000256403.1",1363,1,2,872,492,0.5
"ENSG00000227467.3",2569,1,2,120,2450,0.5
"ENSG00000256633.1",3407,1,2,2744,664,0.5
"ENSG00000255808.1",16170,1,4,15609,562,0.25
"ENSG00000256007.1",8733,1,2,8346,388,0.5
"ENSG00000286555.1",6171,1,2,5336,836,0.5
"ENSG00000245148.2",5133,1,2,3310,1824,0.5
"ENSG00000285693.1",20430,1,5,19132,1299,0.2
"ENSG00000256568.2",23778,1,3,23132,647,0.333333333333333
"ENSG00000215841.3",915,1,2,654,262,0.5
"ENSG00000260401.1",3360,1,1,0,3361,1
"ENSG00000257038.1",2126,1,3,432,1695,0.333333333333333
"ENSG00000256928.1",877,1,2,126,752,0.5
"ENSG00000256448.5",5385,1,3,5042,334,0.333333333333333
"ENSG00000255928.1",345,1,2,136,210,0.5
"ENSG00000256034.1",507,1,2,80,428,0.5
"ENSG00000255847.5",6630,1,6,5219,1412,0.166666666666667
"ENSG00000287425.1",2113,1,1,0,2114,1
"ENSG00000246211.2",13343,1,7,11187,2157,0.142857142857143
"ENSG00000254631.5",88193,2,6,118272,835,0.333333333333333
"ENSG00000255440.2",17554,1,3,16620,933,0.333333333333333
"ENSG00000254928.1",1477,1,2,869,609,0.5
"ENSG00000254837.2",5167,1,2,2675,2493,0.5
"ENSG00000286943.1",5213,1,2,737,4477,0.5
"ENSG00000284722.2",27721,2,5,29646,8588,0.4
"ENSG00000255395.1",40976,1,4,40417,560,0.25
"ENSG00000255136.3",35125,3,11,65212,5426,0.272727272727273
"ENSG00000254429.1",898,1,2,393,506,0.5
"ENSG00000254963.1",881,1,2,666,216,0.5
"ENSG00000254460.1",1454,1,2,1069,386,0.5
"ENSG00000255326.1",11469,1,2,10819,651,0.5
"ENSG00000255434.1",1126,1,2,581,546,0.5
"ENSG00000254630.1",2704,1,2,2315,390,0.5
"ENSG00000247867.2",10192,1,4,8689,1504,0.25
"ENSG00000254826.1",1025,1,2,184,842,0.5
"ENSG00000254814.1",2538,1,3,1781,758,0.333333333333333
"ENSG00000255507.6",11975,3,9,21714,1936,0.333333333333333
"ENSG00000255081.1",1012,1,2,542,471,0.5
"ENSG00000255421.1",416,1,2,132,285,0.5
"ENSG00000254933.1",4346,1,2,3734,613,0.5
"ENSG00000255362.1",5069,1,3,4682,388,0.333333333333333
"ENSG00000255135.4",9128,1,2,2565,764,0.5
"ENSG00000255363.3",22612,1,5,21162,1413,0.2
"ENSG00000255479.1",1372,1,2,542,831,0.5
"ENSG00000254810.1",2543,1,2,1893,651,0.5
"ENSG00000236304.1",6810,1,3,5385,1426,0.333333333333333
"ENSG00000254975.1",28116,1,3,27665,452,0.333333333333333
"ENSG00000254632.2",8706,2,5,8734,1338,0.4
"ENSG00000255100.1",481,1,2,146,336,0.5
"ENSG00000261578.1",4191,1,1,0,4192,1
"ENSG00000254988.1",23202,1,3,22635,568,0.333333333333333
"ENSG00000268635.2",3659,1,1,0,3660,1
"ENSG00000254985.1",699,1,2,134,566,0.5
"ENSG00000255409.1",888,1,2,257,632,0.5
"ENSG00000254459.1",42608,1,2,42024,585,0.5
"ENSG00000254691.1",907,1,2,357,551,0.5
"ENSG00000255449.1",3679,1,2,2968,712,0.5
"ENSG00000254829.1",780,1,2,95,686,0.5
"ENSG00000254675.1",788,1,2,512,277,0.5
"ENSG00000246174.9",35552,2,7,44649,3201,0.285714285714286
"ENSG00000288538.1",2094,1,2,342,1753,0.5
"ENSG00000254420.1",119291,1,2,118855,437,0.5
"ENSG00000254649.1",4344,1,2,3980,365,0.5
"ENSG00000251323.3",5854,2,6,6374,3062,0.333333333333333
"ENSG00000255084.1",25389,1,4,24673,717,0.25
"ENSG00000254563.1",7230,1,2,6911,320,0.5
"ENSG00000255345.1",5155,2,6,3241,2303,0.333333333333333
"ENSG00000254885.1",1602,1,2,1229,374,0.5
"ENSG00000255209.1",7333,1,2,6500,834,0.5
"ENSG00000254434.1",6291,1,2,5707,585,0.5
"ENSG00000255178.1",11626,1,3,10056,1571,0.333333333333333
"ENSG00000285568.1",24387,1,5,23336,1052,0.2
"ENSG00000287912.1",256319,1,5,252658,3662,0.2
"ENSG00000245832.7",897027,4,17,1765863,4885,0.235294117647059
"ENSG00000254511.1",16819,1,2,16478,342,0.5
"ENSG00000255246.2",39916,1,5,38859,826,0.2
"ENSG00000255382.2",36239,1,3,35032,1206,0.333333333333333
"ENSG00000254698.1",75434,1,2,75002,433,0.5
"ENSG00000246067.8",35737,4,10,39813,7673,0.4
"ENSG00000255503.1",24794,1,3,24359,436,0.333333333333333
"ENSG00000254676.1",4376,1,2,3472,905,0.5
"ENSG00000247137.9",9303,3,10,10166,3701,0.3
"ENSG00000269939.1",1515,1,1,0,1516,1
"ENSG00000254551.1",3948,1,2,3183,766,0.5
"ENSG00000255234.6",137396,1,5,134746,2643,0.2
"ENSG00000255311.5",81788,3,14,88301,2029,0.214285714285714
"ENSG00000254787.1",79875,1,4,79525,351,0.25
"ENSG00000255555.1",19016,1,2,18598,419,0.5
"ENSG00000255005.1",7180,1,4,6733,448,0.25
"ENSG00000254699.1",695,1,2,518,178,0.5
"ENSG00000254733.1",191277,1,3,190867,411,0.333333333333333
"ENSG00000254731.1",10993,1,2,10562,432,0.5
"ENSG00000255250.2",38112,1,7,28513,749,0.142857142857143
"ENSG00000269895.1",4547,1,2,3356,1192,0.5
"ENSG00000255471.1",32823,1,3,28735,1156,0.333333333333333
"ENSG00000246523.8",66293,2,6,109058,2105,0.333333333333333
"ENSG00000255183.1",1057,1,2,379,679,0.5
"ENSG00000285835.1",198349,1,4,197513,837,0.25
"ENSG00000255516.1",12004,1,3,11433,572,0.333333333333333
"ENSG00000255102.1",36373,1,2,35886,488,0.5
"ENSG00000255241.1",17244,1,3,16993,252,0.333333333333333
"ENSG00000288018.1",5776,1,2,4309,1468,0.5
"ENSG00000255082.1",19478,1,6,14658,4821,0.166666666666667
"ENSG00000255429.1",42974,1,2,42744,231,0.5
"ENSG00000254971.1",971,1,2,486,486,0.5
"ENSG00000286665.1",1384,1,2,409,976,0.5
"ENSG00000261645.7",663848,6,21,2981301,4483,0.285714285714286
"ENSG00000255187.2",76394,1,5,35031,1054,0.2
"ENSG00000255332.8",77767,5,22,121957,4982,0.227272727272727
"ENSG00000254705.1",7985,1,5,7211,775,0.2
"ENSG00000255506.1",18135,1,2,17553,583,0.5
"ENSG00000282916.2",2417,1,3,627,1791,0.333333333333333
"ENSG00000254874.1",806,1,2,541,266,0.5
"ENSG00000255233.1",1035,1,2,636,400,0.5
"ENSG00000254911.3",352,1,1,0,353,1
"ENSG00000250519.7",96764,2,8,155449,4560,0.25
"ENSG00000255893.1",662,1,2,82,581,0.5
"ENSG00000255929.5",195025,1,5,193986,954,0.2
"ENSG00000233536.2",2795,1,6,2084,712,0.166666666666667
"ENSG00000255666.7",14839,2,14,21165,3397,0.142857142857143
"ENSG00000256469.1",51469,1,2,50877,593,0.5
"ENSG00000245552.7",83852,6,19,124808,10619,0.315789473684211
"ENSG00000250390.2",15147,1,3,14578,570,0.333333333333333
"ENSG00000285842.1",177675,1,5,176322,1354,0.2
"ENSG00000255605.1",2537,1,3,2032,506,0.333333333333333
"ENSG00000285921.1",45453,1,4,44550,904,0.25
"ENSG00000255679.1",59694,1,4,59269,426,0.25
"ENSG00000256684.1",6323,1,4,5920,404,0.25
"ENSG00000254587.2",395493,2,9,446174,2388,0.222222222222222
"ENSG00000255039.1",37343,1,3,36610,734,0.333333333333333
"ENSG00000255502.6",81083,4,14,218027,3654,0.285714285714286
"ENSG00000254599.1",7344,1,3,6910,435,0.333333333333333
"ENSG00000254830.1",6167,1,2,5788,380,0.5
"ENSG00000248027.1",3793,1,2,1929,1865,0.5
"ENSG00000282728.1",80514,1,7,68289,1545,0.142857142857143
"ENSG00000260008.1",1956,1,1,0,1957,1
"ENSG00000277459.1",630,1,1,0,631,1
"ENSG00000254422.1",1071,1,2,444,628,0.5
"ENSG00000288528.1",12413,1,3,11793,621,0.333333333333333
"ENSG00000255337.1",9089,1,2,8398,692,0.5
"ENSG00000255482.1",31546,1,3,31053,494,0.333333333333333
"ENSG00000256916.1",21154,2,7,20425,1486,0.285714285714286
"ENSG00000281655.1",2603,1,3,1883,721,0.333333333333333
"ENSG00000260966.1",5112,1,1,0,5113,1
"ENSG00000285878.1",41488,1,2,40711,778,0.5
"ENSG00000254987.1",219277,1,5,218716,562,0.2
"ENSG00000255548.1",998,1,2,452,547,0.5
"ENSG00000256422.6",163630,8,27,450459,27175,0.296296296296296
"ENSG00000285813.1",4028,1,2,259,3770,0.5
"ENSG00000254433.1",15985,2,7,19844,1518,0.285714285714286
"ENSG00000254580.1",19657,1,3,19249,409,0.333333333333333
"ENSG00000286345.1",18172,1,2,17474,699,0.5
"ENSG00000287802.1",3311,1,2,2564,748,0.5
"ENSG00000261098.1",4139,1,1,0,4140,1
"ENSG00000288012.1",604,1,1,0,605,1
"ENSG00000255467.1",16610,1,4,15647,964,0.25
"ENSG00000285696.1",7923,1,2,7178,746,0.5
"ENSG00000203334.5",2079,1,1,0,2080,1
"ENSG00000255528.1",35502,1,2,35170,333,0.5
"ENSG00000255028.5",228822,2,8,397870,1343,0.25
"ENSG00000254659.3",82268,1,5,81205,1038,0.2
"ENSG00000287245.1",29415,1,3,25720,3696,0.333333333333333
"ENSG00000254416.6",52483,1,4,50455,1960,0.25
"ENSG00000287556.1",14184,1,2,13252,933,0.5
"ENSG00000271390.1",498,1,1,0,499,1
"ENSG00000271584.2",87709,1,4,86493,1104,0.25
"ENSG00000287028.1",8846,1,3,8019,828,0.333333333333333
"ENSG00000196167.10",14711,1,2,6161,8098,0.5
"ENSG00000288097.1",3437,1,3,1252,2186,0.333333333333333
"ENSG00000255428.1",3944,1,4,1358,2587,0.25
"ENSG00000286028.1",3288,1,2,2145,1144,0.5
"ENSG00000254980.1",12712,1,2,11558,1155,0.5
"ENSG00000254990.5",9682,1,4,8856,783,0.25
"ENSG00000254450.1",11998,1,2,11315,684,0.5
"ENSG00000255334.1",817,1,2,496,322,0.5
"ENSG00000254638.1",7409,1,4,6816,594,0.25
"ENSG00000268472.2",1131,1,1,0,1132,1
"ENSG00000250303.4",91785,2,7,90721,4940,0.285714285714286
"ENSG00000254968.7",231449,4,11,522374,3553,0.363636363636364
"ENSG00000255484.2",21582,1,4,19516,2067,0.25
"ENSG00000285769.2",113789,2,7,169229,5994,0.285714285714286
"ENSG00000287006.1",22379,1,3,21760,620,0.333333333333333
"ENSG00000254626.1",8550,1,2,7719,832,0.5
"ENSG00000288070.1",12318,1,3,11374,945,0.333333333333333
"ENSG00000247416.4",4181,1,3,2140,1969,0.333333333333333
"ENSG00000227487.4",8895,1,3,3657,4237,0.333333333333333
"ENSG00000255129.6",36232,1,4,35284,949,0.25
"ENSG00000270179.1",639,1,1,0,640,1
"ENSG00000256757.1",6796,1,4,6273,524,0.25
"ENSG00000256603.1",1298,1,2,713,586,0.5
"ENSG00000256452.1",4381,1,3,4224,158,0.333333333333333
"ENSG00000286463.1",1375,1,2,559,817,0.5
"ENSG00000256947.1",145955,1,3,145563,393,0.333333333333333
"ENSG00000256195.3",53167,2,6,67938,4641,0.333333333333333
"ENSG00000287897.1",889,1,2,512,378,0.5
"ENSG00000256972.1",6685,1,2,6356,330,0.5
"ENSG00000255580.1",14302,1,2,13485,818,0.5
"ENSG00000256315.1",902,1,2,54,715,0.5
"ENSG00000256281.1",631,1,2,338,294,0.5
"ENSG00000255689.1",18042,1,3,17667,376,0.333333333333333
"ENSG00000255599.1",1678,1,3,1200,479,0.333333333333333
"ENSG00000260254.1",8399,1,1,0,8400,1
"ENSG00000256717.1",183488,1,3,182915,574,0.333333333333333
"ENSG00000288020.1",22078,1,4,21287,792,0.25
"ENSG00000246100.4",6757,3,8,6597,8945,0.375
"ENSG00000257067.6",22933,1,7,21665,1269,0.142857142857143
"ENSG00000236437.1",3731,1,2,2811,921,0.5
"ENSG00000237937.6",18873,1,4,17770,1064,0.25
"ENSG00000226645.1",816,1,2,398,419,0.5
"ENSG00000236267.1",799,1,2,467,333,0.5
"ENSG00000285513.1",896,1,2,207,690,0.5
"ENSG00000235910.2",19901,1,3,18897,956,0.333333333333333
"ENSG00000224077.1",9183,1,3,8701,483,0.333333333333333
"ENSG00000278768.2",5118,2,5,1953,1294,0.4
"ENSG00000276505.1",323,1,1,0,324,1
"ENSG00000250699.1",11676,1,3,11189,488,0.333333333333333
"ENSG00000270403.1",375,1,1,0,376,1
"ENSG00000254844.4",3549,1,3,2993,557,0.333333333333333
"ENSG00000254528.7",5223,2,5,5987,1850,0.4
"ENSG00000254873.1",4800,1,2,2141,2074,0.5
"ENSG00000269944.1",544,1,1,0,545,1
"ENSG00000255384.1",2085,1,1,0,2086,1
"ENSG00000255435.7",20821,3,9,39743,2940,0.333333333333333
"ENSG00000255176.1",1477,1,2,90,1388,0.5
"ENSG00000255422.3",49836,1,3,7507,915,0.333333333333333
"ENSG00000287238.1",8308,1,2,7023,1286,0.5
"ENSG00000278376.1",1883,1,1,0,1884,1
"ENSG00000245869.2",1901,1,2,256,1646,0.5
"ENSG00000255121.2",3180,1,2,451,1359,0.5
"ENSG00000254428.1",1151,1,2,629,523,0.5
"ENSG00000255114.1",1305,1,2,639,667,0.5
"ENSG00000271751.1",414,1,1,0,415,1
"ENSG00000272186.1",324,1,1,0,325,1
"ENSG00000245385.2",1060,1,2,554,507,0.5
"ENSG00000245248.8",162305,6,23,475274,10740,0.260869565217391
"ENSG00000254740.2",8907,1,2,8130,778,0.5
"ENSG00000263873.1",1163,1,2,532,632,0.5
"ENSG00000254561.4",50861,2,10,51032,6542,0.2
"ENSG00000255247.1",4005,1,3,3447,559,0.333333333333333
"ENSG00000254854.1",10040,1,4,9518,523,0.25
"ENSG00000287545.1",34716,1,2,33933,784,0.5
"ENSG00000288047.1",27296,1,3,26171,1126,0.333333333333333
"ENSG00000286992.1",33477,1,2,32391,1087,0.5
"ENSG00000254863.2",7085,4,10,22771,3058,0.4
"ENSG00000255216.2",5576,2,8,4980,5601,0.25
"ENSG00000286731.1",1588,1,2,216,1373,0.5
"ENSG00000176984.6",2702,1,2,622,2081,0.5
"ENSG00000259541.5",16173,1,8,14046,2128,0.125
"ENSG00000250493.2",26864,1,2,20551,6314,0.5
"ENSG00000246790.2",5682,1,2,2775,2908,0.5
"ENSG00000286044.1",254715,2,12,326107,5393,0.166666666666667
"ENSG00000286023.1",46366,1,3,45776,591,0.333333333333333
"ENSG00000286497.1",1574,1,2,226,1349,0.5
"ENSG00000255248.9",528396,14,58,1387214,32317,0.241379310344828
"ENSG00000255015.1",6825,1,2,6319,507,0.5
"ENSG00000255219.1",12829,1,3,12259,571,0.333333333333333
"ENSG00000286341.1",2141,1,2,99,2043,0.5
"ENSG00000285909.1",100470,1,7,98753,1718,0.142857142857143
"ENSG00000288061.1",22215,1,3,21492,724,0.333333333333333
"ENSG00000254710.2",39700,1,5,38775,926,0.2
"ENSG00000254823.2",1683,3,7,1856,2020,0.428571428571429
"ENSG00000254467.2",7070,1,4,4817,2254,0.25
"ENSG00000285561.1",7795,1,3,2820,4976,0.333333333333333
"ENSG00000255045.1",1703,1,3,1259,445,0.333333333333333
"ENSG00000250073.3",6990,1,2,5315,1493,0.5
"ENSG00000279342.2",3578,1,1,0,3579,1
"ENSG00000245498.7",34063,4,13,17778,15358,0.307692307692308
"ENSG00000254568.1",4098,1,2,3355,744,0.5
"ENSG00000254943.1",822,1,2,346,477,0.5
"ENSG00000285825.2",4839,1,3,2607,2209,0.333333333333333
"ENSG00000255475.1",6740,1,2,6148,593,0.5
"ENSG00000254880.1",6148,1,3,5563,586,0.333333333333333
"ENSG00000259290.1",3289,1,3,2934,356,0.333333333333333
"ENSG00000254932.2",8172,1,2,7528,645,0.5
"ENSG00000255537.1",4314,1,2,892,3423,0.5
"ENSG00000260209.1",1497,2,3,560,1888,0.666666666666667
"ENSG00000255027.2",35669,2,6,40819,1086,0.333333333333333
"ENSG00000254790.1",697,1,1,0,698,1
"ENSG00000261257.1",1908,1,1,0,1909,1
"ENSG00000287666.1",6192,1,3,3341,2852,0.333333333333333
"ENSG00000254833.1",15321,1,2,14753,569,0.5
"ENSG00000254694.1",416,1,2,55,362,0.5
"ENSG00000254905.1",1332,1,2,841,492,0.5
"ENSG00000255062.1",10020,1,2,2311,509,0.5
"ENSG00000280832.1",14698,2,5,16246,3861,0.4
"ENSG00000257271.1",67001,1,2,66416,586,0.5
"ENSG00000254607.2",29252,1,2,25611,408,0.5
"ENSG00000254938.1",20471,1,2,19906,566,0.5
"ENSG00000254960.2",4344,1,3,3851,492,0.333333333333333
"ENSG00000255317.1",3006,1,2,2545,462,0.5
"ENSG00000218109.6",3148,1,3,1381,1768,0.333333333333333
"ENSG00000255087.4",150627,7,34,387916,13844,0.205882352941176
"ENSG00000272642.2",34564,1,5,9645,1529,0.2
"ENSG00000273409.3",66004,2,6,106026,885,0.333333333333333
"ENSG00000273415.3",87913,2,13,171856,3065,0.153846153846154
"ENSG00000272575.7",32692,1,5,31707,978,0.2
"ENSG00000254588.1",4247,1,4,2861,1387,0.25
"ENSG00000245008.4",72582,3,9,79634,4076,0.333333333333333
"ENSG00000254703.2",4351,1,3,3054,1298,0.333333333333333
"ENSG00000281386.1",20617,1,2,20091,527,0.5
"ENSG00000281097.1",5153,1,4,4172,982,0.25
"ENSG00000287426.1",52977,1,4,51680,1298,0.25
"ENSG00000233220.3",1418,1,1,0,1419,1
"ENSG00000175773.13",88664,3,13,164674,2762,0.230769230769231
"ENSG00000175728.4",44396,1,3,40850,3547,0.333333333333333
"ENSG00000288013.1",14120,1,3,12037,2084,0.333333333333333
"ENSG00000254842.6",21370,1,7,19168,2203,0.142857142857143
"ENSG00000255455.2",3993,1,1,0,3994,1
"ENSG00000236129.1",2731,1,2,2097,635,0.5
"ENSG00000227125.1",10164,1,2,9603,562,0.5
"ENSG00000237612.1",17278,1,2,16710,569,0.5
"ENSG00000231698.2",97495,2,4,143483,1339,0.5
"ENSG00000237654.6",38132,1,8,2676,4335,0.125
"ENSG00000285980.2",39115,2,6,16388,4859,0.333333333333333
"ENSG00000224795.3",41132,2,7,40510,5890,0.285714285714286
"ENSG00000238117.1",19428,1,2,18920,509,0.5
"ENSG00000224700.2",3565,1,2,2989,577,0.5
"ENSG00000238262.1",779,1,2,407,373,0.5
"ENSG00000255371.1",832,1,2,435,398,0.5
"ENSG00000254896.1",6051,1,2,3116,2936,0.5
"ENSG00000287068.1",17451,1,2,16573,879,0.5
"ENSG00000255258.2",26705,1,3,25731,975,0.333333333333333
"ENSG00000255406.3",21952,2,5,21241,2215,0.4
"ENSG00000204241.8",35720,4,12,63892,7745,0.333333333333333
"ENSG00000254648.1",1275,1,2,146,1130,0.5
"ENSG00000255348.1",7342,1,2,7009,334,0.5
"ENSG00000255545.8",93381,6,19,305828,11665,0.315789473684211
"ENSG00000254573.1",9660,1,3,9147,514,0.333333333333333
"ENSG00000286374.1",5437,1,2,4265,1173,0.5
"ENSG00000254989.1",598,1,2,210,389,0.5
"ENSG00000285640.1",16960,1,5,14702,2259,0.2
"ENSG00000255344.2",3711,2,5,3357,3466,0.4
"ENSG00000251226.1",28214,1,2,24531,3684,0.5
"ENSG00000287251.1",35456,1,2,33135,2322,0.5
"ENSG00000255327.1",860,1,2,99,762,0.5
"ENSG00000285735.2",12797,2,5,18976,4154,0.4
"ENSG00000255512.2",14127,1,3,1776,1855,0.333333333333333
"ENSG00000249054.2",1531,1,3,345,1187,0.333333333333333
"ENSG00000256948.1",5326,1,2,4741,586,0.5
"ENSG00000249695.6",11758,1,7,4669,4913,0.142857142857143
"ENSG00000256694.1",1657,1,2,557,1101,0.5
"ENSG00000256540.1",15543,1,3,14478,1063,0.333333333333333
"ENSG00000255671.1",1094,1,2,780,315,0.5
"ENSG00000256577.2",1452,1,3,688,765,0.333333333333333
"ENSG00000255746.1",3857,1,3,3355,503,0.333333333333333
"ENSG00000261799.1",3169,1,1,0,3170,1
"ENSG00000256020.1",621,1,2,249,373,0.5
"ENSG00000255825.1",636,1,2,248,389,0.5
"ENSG00000177406.5",33338,3,11,44661,5637,0.272727272727273
"ENSG00000256672.1",9326,1,3,8831,496,0.333333333333333
"ENSG00000285704.1",1851,1,2,691,1161,0.5
"ENSG00000250132.6",17057,4,8,40408,4789,0.5
"ENSG00000249028.2",11442,1,2,9355,2088,0.5
"ENSG00000267285.1",1154,1,2,581,574,0.5
"ENSG00000249628.3",3899,1,2,1690,2210,0.5
"ENSG00000285627.1",5902,1,3,2433,3470,0.333333333333333
"ENSG00000287698.1",6624,1,3,5938,687,0.333333333333333
"ENSG00000256706.1",4916,1,2,4602,315,0.5
"ENSG00000235049.1",7372,1,2,5023,2350,0.5
"ENSG00000203593.3",6726,1,2,6098,629,0.5
"ENSG00000256837.1",2319,1,2,1633,687,0.5
"ENSG00000278255.1",458,1,1,0,459,1
"ENSG00000256025.2",3994,2,6,4637,2269,0.333333333333333
"ENSG00000256721.1",19161,1,3,18540,622,0.333333333333333
"ENSG00000285555.1",2841,1,3,1296,1546,0.333333333333333
"ENSG00000285734.1",17203,1,3,14013,3191,0.333333333333333
"ENSG00000256769.1",4090,1,2,3647,444,0.5
"ENSG00000256271.1",3720,1,2,3112,609,0.5
"ENSG00000246627.6",15199,2,6,13523,2933,0.333333333333333
"ENSG00000256150.2",117137,2,9,167941,1592,0.222222222222222
"ENSG00000274659.2",6598,2,7,7735,4316,0.285714285714286
"ENSG00000258325.2",16025,2,2,22859,853,1
"ENSG00000258092.1",6802,1,2,6516,287,0.5
"ENSG00000278356.1",510,1,2,55,456,0.5
"ENSG00000250899.3",3513,1,1,0,3514,1
"ENSG00000256197.1",1679,1,2,1118,562,0.5
"ENSG00000275850.1",2399,1,1,0,2400,1
"ENSG00000287712.1",17979,1,3,16724,1256,0.333333333333333
"ENSG00000236908.2",6625,2,5,8881,3645,0.4
"ENSG00000257048.1",3513,1,3,2999,515,0.333333333333333
"ENSG00000256691.1",868,1,2,339,530,0.5
"ENSG00000287243.2",9105,2,5,4377,10541,0.4
"ENSG00000283138.1",5324,1,2,4763,562,0.5
"ENSG00000256862.3",38803,3,6,38774,2510,0.5
"ENSG00000256969.2",13756,1,5,12752,1003,0.2
"ENSG00000255920.3",28271,3,9,75611,5226,0.333333333333333
"ENSG00000256381.1",2531,1,2,1960,572,0.5
"ENSG00000255474.1",19685,1,4,18437,1249,0.25
"ENSG00000256988.2",26248,2,6,47653,4778,0.333333333333333
"ENSG00000255608.1",3720,1,2,3161,560,0.5
"ENSG00000286866.1",2621,1,2,1203,1419,0.5
"ENSG00000287835.1",2872,1,2,1004,1869,0.5
"ENSG00000256654.4",116145,14,36,494441,21684,0.388888888888889
"ENSG00000284513.1",3337,1,3,1642,1696,0.333333333333333
"ENSG00000285523.1",4740,1,2,1833,2908,0.5
"ENSG00000256115.6",18003,3,12,28314,3515,0.25
"ENSG00000256417.1",93173,2,7,98326,1640,0.285714285714286
"ENSG00000256146.1",3386,1,1,0,3387,1
"ENSG00000256218.1",1726,1,1,0,1727,1
"ENSG00000255983.1",18062,1,5,16658,1405,0.2
"ENSG00000255775.1",5684,1,3,5032,653,0.333333333333333
"ENSG00000256433.3",2269,1,3,441,1803,0.333333333333333
"ENSG00000215039.7",12566,2,11,20330,4314,0.181818181818182
"ENSG00000276718.1",598,1,1,0,599,1
"ENSG00000276232.1",247,1,1,0,248,1
"ENSG00000255966.1",1208,1,2,732,477,0.5
"ENSG00000269968.1",576,1,2,155,422,0.5
"ENSG00000245667.2",1427,1,2,868,560,0.5
"ENSG00000247853.2",6117,1,2,3922,2196,0.5
"ENSG00000219410.6",8809,2,5,8364,2983,0.4
"ENSG00000270068.1",454,1,1,0,455,1
"ENSG00000269892.1",656,1,1,0,657,1
"ENSG00000275703.1",460,1,1,0,461,1
"ENSG00000272173.1",1096,1,1,0,1097,1
"ENSG00000257084.1",1201,1,2,852,350,0.5
"ENSG00000271969.1",433,1,1,0,434,1
"ENSG00000205885.7",14449,2,14,18643,7358,0.142857142857143
"ENSG00000256967.1",2119,2,5,1381,1484,0.4
"ENSG00000285770.1",1335,1,2,612,724,0.5
"ENSG00000255572.1",22395,1,3,18750,490,0.333333333333333
"ENSG00000287713.1",5481,1,2,4034,1448,0.5
"ENSG00000288043.1",18543,1,2,17456,1088,0.5
"ENSG00000282080.1",4914,1,2,4354,561,0.5
"ENSG00000284697.1",56279,1,7,41144,1198,0.142857142857143
"ENSG00000226711.7",35942,3,16,32989,4616,0.1875
"ENSG00000276417.1",1413,1,1,0,1414,1
"ENSG00000275367.1",3357,1,1,0,3358,1
"ENSG00000215241.4",7149,2,5,6668,2700,0.4
"ENSG00000286895.1",98901,1,7,97812,1090,0.142857142857143
"ENSG00000286504.1",3841,1,2,576,3266,0.5
"ENSG00000226091.7",100817,2,12,108019,5190,0.166666666666667
"ENSG00000256101.5",7738,2,5,14196,1205,0.4
"ENSG00000255801.1",19252,1,3,18691,562,0.333333333333333
"ENSG00000255829.1",5000,1,2,4513,462,0.5
"ENSG00000256661.1",54728,1,2,54277,452,0.5
"ENSG00000249790.3",7536,2,5,10798,2781,0.4
"ENSG00000256904.1",897,1,2,512,386,0.5
"ENSG00000282022.1",57133,1,2,56679,455,0.5
"ENSG00000257105.1",9391,1,3,8896,496,0.333333333333333
"ENSG00000214851.5",9481,2,5,12663,6269,0.4
"ENSG00000245105.4",3526,2,5,1289,5122,0.4
"ENSG00000237248.5",17957,2,5,11818,2696,0.4
"ENSG00000256427.2",20644,1,8,19362,1283,0.125
"ENSG00000286911.1",3919,1,3,2823,1097,0.333333333333333
"ENSG00000260423.2",53331,2,9,47025,5324,0.222222222222222
"ENSG00000287577.1",1238,1,2,80,1159,0.5
"ENSG00000284634.1",210097,5,22,436860,6284,0.227272727272727
"ENSG00000272917.1",14198,1,2,13584,615,0.5
"ENSG00000256442.2",1070,1,3,355,713,0.333333333333333
"ENSG00000257027.1",3518,1,2,1011,2508,0.5
"ENSG00000256582.1",5273,1,2,4714,560,0.5
"ENSG00000255882.1",2781,1,2,2063,719,0.5
"ENSG00000225231.2",6991,2,7,8822,4658,0.285714285714286
"ENSG00000231560.1",5199,1,3,1244,3956,0.333333333333333
"ENSG00000256803.1",15366,1,3,14585,782,0.333333333333333
"ENSG00000255958.1",600,1,2,272,329,0.5
"ENSG00000256288.1",5431,1,3,4783,649,0.333333333333333
"ENSG00000256155.1",2581,1,2,2020,562,0.5
"ENSG00000245648.2",34868,4,13,64905,7389,0.307692307692308
"ENSG00000256039.2",19326,2,5,22198,1816,0.4
"ENSG00000256888.6",27258,1,7,26300,917,0.142857142857143
"ENSG00000256712.1",5263,1,2,4879,385,0.5
"ENSG00000275119.1",39170,1,2,38659,512,0.5
"ENSG00000255790.6",87327,3,12,227124,1635,0.25
"ENSG00000256237.1",14443,1,2,14256,188,0.5
"ENSG00000247157.7",42339,1,8,12701,3673,0.125
"ENSG00000205791.3",1661,1,2,122,1540,0.5
"ENSG00000255670.1",6228,1,2,5817,412,0.5
"ENSG00000275963.1",774,1,1,0,775,1
"ENSG00000257004.1",16093,1,2,15853,241,0.5
"ENSG00000256658.1",714,1,2,565,150,0.5
"ENSG00000247498.10",56919,3,11,106926,3050,0.272727272727273
"ENSG00000256011.1",1239,1,2,871,369,0.5
"ENSG00000255621.1",40228,1,5,37826,2403,0.2
"ENSG00000286869.1",39794,1,4,37679,2116,0.25
