"chr","strand","gene_ID","transcript_ID","intron_ID","sj5start","sj5end","sj5_cov_nonsplit","sj5_cov_split","sj3start","sj3end","sj3_cov_nonsplit","sj3_cov_split","score","TC","exon"
"7","+","ENSG00000230257.5","ENST00000420058.1",2,102978520,102978521,2,28,102988032,102988033,0,60,0.977777777777778,"0.25","4"
"7","+","ENSG00000230257.5","ENST00000420058.1",3,102988232,102988233,0,92,102988374,102988375,1,92,0.994594594594595,"0.25","4"
"7","-","ENSG00000225546.6","ENST00000660268.1",1,119907292,119907293,0,33,119800874,119800875,0,30,1,"0.25","8"
"7","-","ENSG00000225546.6","ENST00000660268.1",2,119800815,119800816,0,34,119782357,119782358,0,30,1,"0.25","8"
"7","-","ENSG00000225546.6","ENST00000426413.2",1,119907292,119907293,0,33,119800874,119800875,0,30,1,"0.25","8"
"7","-","ENSG00000225546.6","ENST00000426413.2",2,119800815,119800816,0,34,119782357,119782358,0,30,1,"0.25","8"
"7","-","ENSG00000225546.6","ENST00000426413.2",3,119782283,119782284,1,15,119752175,119752176,0,13,0.96551724137931,"0.25","8"
"7","+","ENSG00000273184.1","ENST00000462662.1",2,128479513,128479514,0,20,128480646,128480647,0,20,1,"0.2","5"
"7","+","ENSG00000273184.1","ENST00000462662.1",3,128480696,128480697,0,15,128488100,128488101,0,15,1,"0.2","5"
"7","+","ENSG00000240758.2","ENST00000493710.1",1,128456023,128456024,0,25,128457200,128457201,0,28,1,"0.25","4"
"7","+","ENSG00000242588.6","ENST00000605862.5",2,128578933,128578934,0,17,128579998,128579999,0,17,1,"0.142857142857143","7"
"7","+","ENSG00000242588.6","ENST00000605862.5",3,128580094,128580095,0,19,128591849,128591850,0,19,1,"0.142857142857143","7"
"7","+","ENSG00000242588.6","ENST00000605862.5",6,128609579,128609580,0,12,128615859,128615860,0,13,1,"0.142857142857143","7"
"7","+","ENSG00000242588.6","ENST00000605862.5",8,128617977,128617978,0,12,128619045,128619046,0,12,1,"0.142857142857143","7"
"7","+","ENSG00000242588.6","ENST00000605862.5",9,128619177,128619178,0,10,128622478,128622479,0,10,1,"0.142857142857143","7"
"7","+","ENSG00000242588.6","ENST00000605862.5",11,128623781,128623782,1,18,128625796,128625797,0,17,0.972222222222222,"0.142857142857143","7"
"7","+","ENSG00000232053.7","ENST00000657456.1",2,136177413,136177414,0,23,136242149,136242150,0,16,1,"0.391304347826087","23"
"7","+","ENSG00000232053.7","ENST00000445293.6",3,136177413,136177414,0,23,136242149,136242150,0,16,1,"0.391304347826087","23"
"7","-","ENSG00000234722.5","ENST00000647863.1",3,153368598,153368599,0,15,153361220,153361221,1,26,0.976190476190476,"0.3","30"
"7","-","ENSG00000234722.5","ENST00000647863.1",4,153361047,153361048,0,13,153356481,153356482,4,7,0.833333333333333,"0.3","30"
"7","-","ENSG00000234722.5","ENST00000665005.1",1,153412090,153412091,5,21,153411724,153411725,10,0,0.583333333333333,"0.3","30"
"7","-","ENSG00000283128.2","ENST00000636307.1",1,155644213,155644214,8,9,155643604,155643605,2,10,0.655172413793103,"0.277777777777778","18"
"7","-","ENSG00000283128.2","ENST00000635770.1",1,155644213,155644214,8,9,155643604,155643605,2,10,0.655172413793103,"0.277777777777778","18"
"7","-","ENSG00000216895.9","ENST00000460022.6",1,155644213,155644214,8,9,155643604,155643605,2,10,0.655172413793103,"0.666666666666667","3"
"7","-","ENSG00000216895.9","ENST00000469539.1",1,155644213,155644214,8,9,155643604,155643605,2,10,0.655172413793103,"0.666666666666667","3"
"8","+","ENSG00000246582.3","ENST00000500853.1",1,23226123,23226124,0,11,23228065,23228066,0,11,1,"0.4","5"
"8","+","ENSG00000246582.3","ENST00000670072.1",1,23226123,23226124,0,11,23228065,23228066,0,11,1,"0.4","5"
"8","-","ENSG00000264578.1","ENST00000581909.1",1,41620956,41620957,45,1,41609874,41609875,32,0,0.0128205128205128,"0.5","2"
"8","-","ENSG00000245910.8","ENST00000520348.5",1,66925436,66925437,14,627,66922725,66922726,1,602,0.987942122186495,"0.375","8"
"8","-","ENSG00000245910.8","ENST00000520944.5",1,66925436,66925437,14,627,66922725,66922726,1,602,0.987942122186495,"0.375","8"
"8","-","ENSG00000245910.8","ENST00000520944.5",3,66922323,66922324,1,84,66922114,66922115,2,78,0.981818181818182,"0.375","8"
"8","-","ENSG00000245910.8","ENST00000520619.1",3,66922323,66922324,1,84,66922114,66922115,2,78,0.981818181818182,"0.375","8"
"8","-","ENSG00000253738.2","ENST00000522817.2",1,91069930,91069931,0,31,91069822,91069823,0,31,1,"0.444444444444444","9"
"8","-","ENSG00000253738.2","ENST00000657110.1",1,91069930,91069931,0,31,91069822,91069823,0,31,1,"0.444444444444444","9"
"8","-","ENSG00000253738.2","ENST00000659792.1",1,91069930,91069931,0,31,91069822,91069823,0,31,1,"0.444444444444444","9"
"8","-","ENSG00000253738.2","ENST00000524003.1",1,91069930,91069931,0,31,91069822,91069823,0,31,1,"0.444444444444444","9"
"8","+","ENSG00000249859.12","ENST00000658158.1",2,128049748,128049749,0,10,128070159,128070160,1,37,0.979166666666667,"0.3","90"
"8","-","ENSG00000229140.11","ENST00000674656.1",3,129388044,129388045,0,12,129370377,129370378,1,28,0.975609756097561,"0.235955056179775","89"
"8","-","ENSG00000229140.11","ENST00000675589.1",3,129388044,129388045,0,12,129370377,129370378,1,28,0.975609756097561,"0.235955056179775","89"
"8","-","ENSG00000229140.11","ENST00000675948.1",3,129388044,129388045,0,12,129370377,129370378,1,28,0.975609756097561,"0.235955056179775","89"
"8","-","ENSG00000229140.11","ENST00000675072.1",10,129388044,129388045,0,12,129370377,129370378,1,28,0.975609756097561,"0.235955056179775","89"
"8","-","ENSG00000253806.1","ENST00000519782.1",1,142727594,142727595,14,0,142727526,142727527,14,0,0,"0.5","2"
"9","+","ENSG00000230074.3","ENST00000654838.1",1,34665767,34665768,1,24,34678095,34678096,2,16,0.930232558139535,"0.333333333333333","3"
"9","-","ENSG00000234771.3","ENST00000418747.2",1,128117922,128117923,0,11,128117835,128117836,0,11,1,"0.2","5"
"9","+","ENSG00000204054.14","ENST00000454635.6",2,129493595,129493596,0,44,129502396,129502397,0,10,1,"0.290322580645161","31"
"9","+","ENSG00000204054.14","ENST00000624009.3",2,129493595,129493596,0,44,129502396,129502397,0,10,1,"0.290322580645161","31"
"9","+","ENSG00000204054.14","ENST00000669210.1",2,129493595,129493596,0,44,129502396,129502397,0,10,1,"0.290322580645161","31"
"9","-","ENSG00000226706.1","ENST00000415062.1",2,135504235,135504236,76,0,135503701,135503702,53,0,0,"0.333333333333333","3"
"9","-","ENSG00000233016.7","ENST00000414282.5",5,136723896,136723897,20,0,136723111,136723112,33,0,0,"0.272727272727273","11"
"9","+","ENSG00000272679.1","ENST00000471502.1",3,136823659,136823660,0,172,136825778,136825779,0,170,1,"0.2","5"
"9","+","ENSG00000272679.1","ENST00000471502.1",4,136825826,136825827,2,148,136828493,136828494,0,141,0.993127147766323,"0.2","5"
"9","+","ENSG00000272679.1","ENST00000471502.1",5,136828546,136828547,0,189,136829392,136829393,0,198,1,"0.2","5"
"9","-","ENSG00000203993.6","ENST00000371417.3",1,137618530,137618531,2,21,137618191,137618192,6,21,0.84,"0.4","5"
"9","-","ENSG00000203993.6","ENST00000663398.1",1,137618530,137618531,2,21,137618191,137618192,6,21,0.84,"0.4","5"
"10","+","ENSG00000229205.5","ENST00000425630.2",1,1159990,1159991,0,18,1160552,1160553,0,18,1,"0.363636363636364","11"
"10","+","ENSG00000229205.5","ENST00000652683.1",1,1159990,1159991,0,18,1160552,1160553,0,18,1,"0.363636363636364","11"
"10","+","ENSG00000229205.5","ENST00000647993.1",1,1159990,1159991,0,18,1160552,1160553,0,18,1,"0.363636363636364","11"
"10","+","ENSG00000229205.5","ENST00000666348.1",1,1159990,1159991,0,18,1160552,1160553,0,18,1,"0.363636363636364","11"
"10","+","ENSG00000278419.1","ENST00000441377.2",1,3134582,3134583,1,35,3135735,3135736,0,34,0.985714285714286,"0.333333333333333","3"
"10","-","ENSG00000229124.7","ENST00000437232.5",3,17216166,17216167,0,13,17215364,17215365,0,13,1,"0.25","4"
"10","-","ENSG00000234961.1","ENST00000456355.1",1,17234701,17234702,16,8,17233898,17233899,45,16,0.282352941176471,"0.5","2"
"10","+","ENSG00000204832.10","ENST00000657045.1",1,17387075,17387076,0,12,17399104,17399105,0,12,1,"0.222222222222222","9"
"10","+","ENSG00000204832.10","ENST00000377597.6",1,17387075,17387076,0,12,17399104,17399105,0,12,1,"0.222222222222222","9"
"10","-","ENSG00000288559.1","ENST00000512551.1",1,73247808,73247809,14,5,73247504,73247505,27,4,0.18,"0.5","2"
"10","+","ENSG00000236756.4","ENST00000440197.2",1,73247383,73247384,32,1,73248292,73248293,13,1,0.0425531914893617,"0.25","4"
"10","-","ENSG00000242288.9","ENST00000399449.3",16,73682693,73682694,0,14,73680106,73680107,0,14,1,"0.0833333333333333","12"
"10","-","ENSG00000242288.9","ENST00000399449.3",17,73680070,73680071,0,12,73676770,73676771,0,12,1,"0.0833333333333333","12"
"10","-","ENSG00000272589.1","ENST00000456638.2",3,73797821,73797822,9,2,73797589,73797590,15,2,0.142857142857143,"0.25","4"
"10","+","ENSG00000224195.1","ENST00000434147.1",1,73813653,73813654,37,0,73814428,73814429,18,0,0,"0.5","2"
"10","-","ENSG00000225484.7","ENST00000662025.1",3,79808758,79808759,0,16,79806122,79806123,0,16,1,"0.310344827586207","29"
"10","-","ENSG00000225484.7","ENST00000662025.1",4,79806038,79806039,0,12,79804527,79804528,0,12,1,"0.310344827586207","29"
"10","-","ENSG00000225484.7","ENST00000670682.1",4,79806038,79806039,0,12,79804527,79804528,0,12,1,"0.310344827586207","29"
"10","-","ENSG00000225484.7","ENST00000658528.1",4,79808758,79808759,0,16,79806122,79806123,0,16,1,"0.310344827586207","29"
"10","-","ENSG00000225484.7","ENST00000658528.1",5,79806038,79806039,0,12,79804527,79804528,0,12,1,"0.310344827586207","29"
"10","-","ENSG00000225484.7","ENST00000665716.1",3,79808758,79808759,0,16,79806122,79806123,0,16,1,"0.310344827586207","29"
"10","-","ENSG00000225484.7","ENST00000665716.1",4,79806038,79806039,0,12,79804527,79804528,0,12,1,"0.310344827586207","29"
"10","-","ENSG00000225484.7","ENST00000495430.2",4,79806038,79806039,0,12,79804527,79804528,0,12,1,"0.310344827586207","29"
"10","-","ENSG00000225484.7","ENST00000653620.1",2,79806038,79806039,0,12,79804527,79804528,0,12,1,"0.310344827586207","29"
"10","-","ENSG00000223482.8","ENST00000659257.1",1,87342241,87342242,9,46,87336889,87336890,0,47,0.911764705882353,"0.310344827586207","29"
"10","-","ENSG00000223482.8","ENST00000446751.6",1,87342241,87342242,9,46,87336889,87336890,0,47,0.911764705882353,"0.310344827586207","29"
"10","-","ENSG00000223482.8","ENST00000663113.1",1,87342241,87342242,9,46,87336889,87336890,0,47,0.911764705882353,"0.310344827586207","29"
"10","-","ENSG00000223482.8","ENST00000667520.1",1,87342241,87342242,9,46,87336889,87336890,0,47,0.911764705882353,"0.310344827586207","29"
"10","-","ENSG00000223482.8","ENST00000667520.1",4,87307956,87307957,1,13,87288495,87288496,0,30,0.977272727272727,"0.310344827586207","29"
"10","-","ENSG00000223482.8","ENST00000654503.1",1,87342241,87342242,9,46,87336889,87336890,0,47,0.911764705882353,"0.310344827586207","29"
"10","-","ENSG00000223482.8","ENST00000413961.5",1,87342241,87342242,9,46,87336889,87336890,0,47,0.911764705882353,"0.310344827586207","29"
"10","-","ENSG00000223482.8","ENST00000458739.1",1,87342241,87342242,9,46,87336889,87336890,0,47,0.911764705882353,"0.310344827586207","29"
"10","-","ENSG00000223482.8","ENST00000662586.1",1,87342241,87342242,9,46,87336889,87336890,0,47,0.911764705882353,"0.310344827586207","29"
"10","+","ENSG00000224914.4","ENST00000439559.2",1,87343405,87343406,0,16,87344436,87344437,0,17,1,"0.285714285714286","7"
"10","+","ENSG00000224914.4","ENST00000669077.1",1,87343405,87343406,0,16,87344436,87344437,0,17,1,"0.285714285714286","7"
"10","+","ENSG00000235823.3","ENST00000658059.1",2,100381109,100381110,0,13,100381215,100381216,0,26,1,"0.272727272727273","22"
"10","+","ENSG00000235823.3","ENST00000669693.1",2,100381109,100381110,0,13,100381215,100381216,0,26,1,"0.272727272727273","22"
"11","+","ENSG00000254559.1","ENST00000526963.1",1,204070,204071,36,0,205344,205345,29,0,0,"0.5","2"
"11","-","ENSG00000285338.1","ENST00000532191.2",1,6616314,6616315,0,139,6616074,6616075,1,140,0.996428571428571,"0.142857142857143","7"
"11","-","ENSG00000285338.1","ENST00000532191.2",2,6616004,6616005,3,161,6615562,6615563,3,160,0.981651376146789,"0.142857142857143","7"
"11","-","ENSG00000285338.1","ENST00000532191.2",3,6615441,6615442,0,112,6615329,6615330,0,112,1,"0.142857142857143","7"
"11","-","ENSG00000285338.1","ENST00000532191.2",4,6615170,6615171,0,102,6614991,6614992,0,102,1,"0.142857142857143","7"
"11","-","ENSG00000285338.1","ENST00000532191.2",7,6611387,6611388,0,49,6611303,6611304,0,49,1,"0.142857142857143","7"
"11","-","ENSG00000285338.1","ENST00000532191.2",8,6611188,6611189,0,17,6611011,6611012,0,17,1,"0.142857142857143","7"
"11","-","ENSG00000251381.8","ENST00000527945.2",2,12965107,12965108,2,23,12962763,12962764,1,26,0.942307692307692,"0.3125","16"
"11","-","ENSG00000251381.8","ENST00000526388.2",1,12989455,12989456,0,47,12988466,12988467,0,14,1,"0.3125","16"
"11","-","ENSG00000251381.8","ENST00000526388.2",2,12988401,12988402,1,12,12986144,12986145,0,21,0.970588235294118,"0.3125","16"
"11","-","ENSG00000251381.8","ENST00000532541.6",1,12988401,12988402,1,12,12986144,12986145,0,21,0.970588235294118,"0.3125","16"
"11","-","ENSG00000251381.8","ENST00000653981.1",1,12989455,12989456,0,47,12988466,12988467,0,14,1,"0.3125","16"
"11","-","ENSG00000251381.8","ENST00000653981.1",2,12988401,12988402,1,12,12986144,12986145,0,21,0.970588235294118,"0.3125","16"
"11","-","ENSG00000255448.1","ENST00000525523.1",3,18007940,18007941,0,13,18006746,18006747,0,12,1,"0.333333333333333","3"
"11","-","ENSG00000255448.1","ENST00000525523.1",4,18006590,18006591,0,15,18004535,18004536,0,15,1,"0.333333333333333","3"
"11","-","ENSG00000255448.1","ENST00000525523.1",5,18004440,18004441,0,14,18000557,18000558,0,14,1,"0.333333333333333","3"
"11","-","ENSG00000254452.1","ENST00000528650.1",1,66277168,66277169,184,0,66277024,66277025,97,0,0,"0.5","2"
"11","+","ENSG00000255031.5","ENST00000526897.1",2,68053085,68053086,43,4,68053358,68053359,29,0,0.0526315789473684,"0.4","5"
"11","+","ENSG00000254682.1","ENST00000529369.1",1,71448885,71448886,0,14,71451689,71451690,0,14,1,"0.5","2"
"11","-","ENSG00000256928.1","ENST00000544674.1",1,73395883,73395884,34,1,73395757,73395758,17,0,0.0192307692307692,"0.5","2"
"11","+","ENSG00000256034.1","ENST00000540547.1",1,73760730,73760731,107,0,73760810,73760811,51,0,0,"0.5","2"
"11","+","ENSG00000254429.1","ENST00000529215.1",1,75260362,75260363,14,0,75260755,75260756,25,0,0,"0.5","2"
"11","+","ENSG00000246067.8","ENST00000656330.1",2,83072804,83072805,0,12,83073302,83073303,1,12,0.96,"0.4","10"
"11","+","ENSG00000246067.8","ENST00000658004.1",2,83072804,83072805,0,12,83073302,83073303,1,12,0.96,"0.4","10"
"11","+","ENSG00000246067.8","ENST00000669058.1",1,83072804,83072805,0,12,83073302,83073303,1,12,0.96,"0.4","10"
"11","+","ENSG00000255114.1","ENST00000531886.1",1,119044745,119044746,283,0,119045384,119045385,143,0,0,"0.5","2"
"11","-","ENSG00000245385.2","ENST00000501918.2",1,119337047,119337048,36,0,119336493,119336494,61,0,0,"0.5","2"
"12","-","ENSG00000269968.1","ENST00000602946.1",1,6538140,6538141,687,11,6537985,6537986,225,22,0.0349206349206349,"0.5","2"
"12","+","ENSG00000219410.6","ENST00000396799.3",1,6668115,6668116,0,36,6669030,6669031,1,36,0.986301369863014,"0.4","5"
"12","+","ENSG00000288663.1","ENST00000679196.1",1,53295639,53295640,4,395,53295838,53295839,2,360,0.992115637319317,"0.2","5"
"12","+","ENSG00000288663.1","ENST00000679196.1",4,53298150,53298151,0,96,53299268,53299269,0,96,1,"0.2","5"
"12","+","ENSG00000288663.1","ENST00000679196.1",6,53300262,53300263,0,12,53303033,53303034,0,11,1,"0.2","5"
"12","+","ENSG00000257379.1","ENST00000547717.1",2,53442733,53442734,0,210,53443390,53443391,1,178,0.997429305912596,"0.0909090909090909","11"
"12","+","ENSG00000257379.1","ENST00000547717.1",4,53454869,53454870,0,726,53455346,53455347,0,735,1,"0.0909090909090909","11"
"12","+","ENSG00000257379.1","ENST00000547717.1",5,53455370,53455371,0,816,53455460,53455461,0,814,1,"0.0909090909090909","11"
"12","+","ENSG00000257379.1","ENST00000547717.1",6,53455493,53455494,0,1072,53455884,53455885,0,1073,1,"0.0909090909090909","11"
"12","+","ENSG00000257379.1","ENST00000547717.1",7,53456001,53456002,0,1170,53459271,53459272,3,1158,0.998712998712999,"0.0909090909090909","11"
"12","+","ENSG00000257379.1","ENST00000547717.1",8,53459403,53459404,0,781,53461014,53461015,4,780,0.997444089456869,"0.0909090909090909","11"
"12","+","ENSG00000257379.1","ENST00000547717.1",12,53465973,53465974,0,720,53467220,53467221,0,733,1,"0.0909090909090909","11"
"12","-","ENSG00000257553.1","ENST00000548595.1",1,56113640,56113641,38,0,56104782,56104783,16,0,0,"0.5","2"
"12","+","ENSG00000239335.4","ENST00000510317.2",1,66130975,66130976,1,24,66134051,66134052,0,26,0.980392156862745,"0.5","2"
"12","-","ENSG00000257764.2","ENST00000548900.1",1,69353742,69353743,43,0,69353608,69353609,51,0,0,"0.5","2"
"12","-","ENSG00000251138.7","ENST00000663261.1",5,74285859,74285860,0,17,74285093,74285094,0,17,1,"0.214285714285714","28"
"12","-","ENSG00000251138.7","ENST00000653134.1",5,74285859,74285860,0,17,74285093,74285094,0,17,1,"0.214285714285714","28"
"12","-","ENSG00000251138.7","ENST00000549905.5",1,74292314,74292315,0,18,74285946,74285947,0,19,1,"0.214285714285714","28"
"12","-","ENSG00000251138.7","ENST00000549905.5",2,74285859,74285860,0,17,74285093,74285094,0,17,1,"0.214285714285714","28"
"12","-","ENSG00000251138.7","ENST00000670573.1",7,74285859,74285860,0,17,74285093,74285094,0,17,1,"0.214285714285714","28"
"12","-","ENSG00000251138.7","ENST00000668228.1",7,74285859,74285860,0,17,74285093,74285094,0,17,1,"0.214285714285714","28"
"12","-","ENSG00000251138.7","ENST00000668665.1",4,74285859,74285860,0,17,74285093,74285094,0,17,1,"0.214285714285714","28"
"12","-","ENSG00000257386.1","ENST00000550926.1",1,74538589,74538590,30,0,74538475,74538476,43,0,0,"0.5","2"
"12","+","ENSG00000258125.1","ENST00000550035.1",1,91680293,91680294,13,5,91680789,91680790,0,28,0.717391304347826,"0.5","2"
"12","-","ENSG00000246985.8","ENST00000500986.6",2,93567063,93567064,0,10,93566970,93566971,0,21,1,"0.384615384615385","13"
"12","-","ENSG00000246985.8","ENST00000662875.1",2,93567063,93567064,0,10,93566970,93566971,0,21,1,"0.384615384615385","13"
"12","-","ENSG00000246985.8","ENST00000551626.1",2,93567063,93567064,0,10,93566970,93566971,0,21,1,"0.384615384615385","13"
"12","-","ENSG00000257167.2","ENST00000548760.2",1,98515990,98515991,239,5,98515897,98515898,152,7,0.0297766749379653,"0.4","5"
"12","-","ENSG00000257167.2","ENST00000546421.1",1,98515990,98515991,239,5,98515897,98515898,152,7,0.0297766749379653,"0.4","5"
"12","-","ENSG00000258210.1","ENST00000550231.1",2,110396265,110396266,0,56,110395220,110395221,0,56,1,"0.5","2"
"12","-","ENSG00000258210.1","ENST00000550231.1",3,110395100,110395101,1,52,110388623,110388624,0,45,0.989795918367347,"0.5","2"
"12","-","ENSG00000258210.1","ENST00000550231.1",4,110388511,110388512,0,57,110387892,110387893,0,60,1,"0.5","2"
"12","+","ENSG00000255857.6","ENST00000664264.1",1,120201426,120201427,0,13,120206544,120206545,0,13,1,"0.333333333333333","12"
"12","+","ENSG00000255857.6","ENST00000667017.1",1,120201426,120201427,0,13,120206544,120206545,0,13,1,"0.333333333333333","12"
"12","+","ENSG00000255857.6","ENST00000535200.1",1,120201426,120201427,0,13,120206544,120206545,0,13,1,"0.333333333333333","12"
"12","+","ENSG00000255857.6","ENST00000539446.6",1,120201426,120201427,0,13,120206544,120206545,0,13,1,"0.333333333333333","12"
"12","-","ENSG00000256364.1","ENST00000535720.1",1,120699046,120699047,56,0,120698351,120698352,35,0,0,"0.5","4"
"12","-","ENSG00000256569.1","ENST00000544939.1",1,120723578,120723579,10,0,120722014,120722015,15,0,0,"0.5","2"
"12","-","ENSG00000212694.8","ENST00000536662.5",1,121802878,121802879,7,12,121802806,121802807,12,1,0.40625,"0.294117647058824","17"
"12","+","ENSG00000256152.2","ENST00000537827.2",1,122865497,122865498,33,0,122866700,122866701,28,0,0,"0.5","2"
"12","+","ENSG00000256028.2","ENST00000540866.2",1,122975383,122975384,0,64,122975810,122975811,1,79,0.993055555555556,"0.2","5"
"12","+","ENSG00000256028.2","ENST00000540866.2",3,122976767,122976768,1,65,122976870,122976871,0,66,0.992424242424242,"0.2","5"
"12","+","ENSG00000256028.2","ENST00000540866.2",4,122978569,122978570,0,48,122978752,122978753,0,48,1,"0.2","5"
"12","+","ENSG00000256028.2","ENST00000540866.2",5,122981879,122981880,3,222,122981956,122981957,1,222,0.991071428571429,"0.2","5"
"12","+","ENSG00000256028.2","ENST00000540866.2",6,122982074,122982075,0,88,122982468,122982469,2,90,0.988888888888889,"0.2","5"
"12","+","ENSG00000274874.2","ENST00000618862.2",2,123974020,123974021,0,62,123988042,123988043,0,38,1,"1","1"
"12","-","ENSG00000287339.1","ENST00000671545.1",1,127161203,127161204,2,11,127150616,127150617,3,11,0.814814814814815,"0.5","2"
"12","+","ENSG00000249196.6","ENST00000542535.5",1,129109757,129109758,2,233,129110992,129110993,0,239,0.9957805907173,"0.428571428571429","7"
"12","+","ENSG00000249196.6","ENST00000541320.5",1,129109757,129109758,2,233,129110992,129110993,0,239,0.9957805907173,"0.428571428571429","7"
"12","+","ENSG00000249196.6","ENST00000537367.5",1,129109757,129109758,2,233,129110992,129110993,0,239,0.9957805907173,"0.428571428571429","7"
"12","+","ENSG00000249196.6","ENST00000537367.5",2,129111139,129111140,13,113,129111419,129111420,26,98,0.844,"0.428571428571429","7"
"12","+","ENSG00000249196.6","ENST00000537367.5",3,129111515,129111516,51,33,129113064,129113065,0,67,0.662251655629139,"0.428571428571429","7"
"12","+","ENSG00000256632.3","ENST00000537262.1",3,132701369,132701370,6,22,132704618,132704619,0,23,0.882352941176471,"0.333333333333333","3"
"13","+","ENSG00000176124.15","ENST00000469754.3",1,50082557,50082558,0,20,50083141,50083142,0,11,1,"0.244897959183673","49"
"13","+","ENSG00000176124.15","ENST00000491615.5",1,50082557,50082558,0,20,50083141,50083142,0,11,1,"0.244897959183673","49"
"13","+","ENSG00000261553.5","ENST00000563635.5",1,75549862,75549863,1,39,75549975,75549976,1,45,0.976744186046512,"0.181818181818182","11"
"13","+","ENSG00000261553.5","ENST00000563635.5",2,75549987,75549988,1,48,75560752,75560753,0,48,0.989690721649485,"0.181818181818182","11"
"13","+","ENSG00000261553.5","ENST00000563635.5",3,75560881,75560882,0,19,75566694,75566695,0,19,1,"0.181818181818182","11"
"13","+","ENSG00000261553.5","ENST00000563635.5",4,75566851,75566852,0,20,75567226,75567227,0,20,1,"0.181818181818182","11"
"13","+","ENSG00000261553.5","ENST00000563635.5",5,75567312,75567313,0,20,75569459,75569460,0,20,1,"0.181818181818182","11"
"13","+","ENSG00000261553.5","ENST00000563635.5",6,75569507,75569508,0,14,75594914,75594915,0,13,1,"0.181818181818182","11"
"13","+","ENSG00000261553.5","ENST00000570285.1",1,75566851,75566852,0,20,75567226,75567227,0,20,1,"0.181818181818182","11"
"13","+","ENSG00000261553.5","ENST00000570285.1",2,75567312,75567313,0,20,75569459,75569460,0,20,1,"0.181818181818182","11"
"13","+","ENSG00000261553.5","ENST00000570285.1",3,75569507,75569508,0,14,75594914,75594915,0,13,1,"0.181818181818182","11"
"14","-","ENSG00000258908.1","ENST00000554678.1",1,20476903,20476904,61,0,20475094,20475095,10,0,0,"0.5","2"
"14","+","ENSG00000285467.1","ENST00000558293.7",4,24049340,24049341,1,11,24050853,24050854,0,11,0.956521739130435,"0.2","5"
"14","-","ENSG00000260669.2","ENST00000565988.1",5,24213408,24213409,0,59,24211829,24211830,1,61,0.991735537190083,"0.166666666666667","6"
"14","-","ENSG00000260669.2","ENST00000565988.1",6,24211679,24211680,0,36,24211592,24211593,0,34,1,"0.166666666666667","6"
"14","-","ENSG00000260669.2","ENST00000565988.1",7,24211414,24211415,1,34,24210768,24210769,0,36,0.985915492957746,"0.166666666666667","6"
"14","-","ENSG00000260669.2","ENST00000565988.1",8,24210653,24210654,0,19,24210483,24210484,0,19,1,"0.166666666666667","6"
"14","-","ENSG00000260669.2","ENST00000565988.1",9,24210347,24210348,1,15,24209935,24209936,1,14,0.935483870967742,"0.166666666666667","6"
"14","-","ENSG00000258377.1","ENST00000555043.1",1,49621245,49621246,29,0,49621048,49621049,14,0,0,"0.5","2"
"14","-","ENSG00000259115.1","ENST00000553982.1",3,70597617,70597618,0,17,70596702,70596703,0,17,1,"0.333333333333333","3"
"14","-","ENSG00000259115.1","ENST00000553982.1",4,70596610,70596611,0,16,70593378,70593379,1,16,0.96969696969697,"0.333333333333333","3"
"14","+","ENSG00000258512.1","ENST00000556973.1",2,101731468,101731469,0,10,101731787,101731788,2,8,0.9,"0.25","4"
"14","+","ENSG00000258430.1","ENST00000557223.1",1,104769386,104769387,14,0,104769646,104769647,33,0,0,"0.5","2"
"14","-","ENSG00000257622.1","ENST00000548203.1",2,105157705,105157706,0,11,105155989,105155990,0,11,1,"0.5","2"
"14","-","ENSG00000257622.1","ENST00000548203.1",4,105155561,105155562,0,16,105152291,105152292,0,16,1,"0.5","2"
"14","+","ENSG00000270816.6","ENST00000620337.5",1,106482637,106482638,0,35,106488767,106488768,0,35,1,"0.272727272727273","11"
"14","+","ENSG00000270816.6","ENST00000659544.1",1,106482637,106482638,0,35,106488767,106488768,0,35,1,"0.272727272727273","11"
"15","-","ENSG00000261304.2","ENST00000565706.2",1,34670350,34670351,36,0,34670247,34670248,21,0,0,"0.166666666666667","6"
"15","+","ENSG00000287973.1","ENST00000654640.1",1,34657787,34657788,2,16,34667376,34667377,0,14,0.9375,"0.333333333333333","3"
"15","+","ENSG00000287973.1","ENST00000654640.1",2,34667494,34667495,0,27,34670117,34670118,1,47,0.986666666666667,"0.333333333333333","3"
"15","+","ENSG00000247556.6","ENST00000500949.6",1,41284110,41284111,3,83,41285224,41285225,1,83,0.976470588235294,"0.307692307692308","13"
"15","+","ENSG00000247556.6","ENST00000500949.6",2,41285363,41285364,0,51,41286010,41286011,0,51,1,"0.307692307692308","13"
"15","+","ENSG00000247556.6","ENST00000560706.5",1,41284110,41284111,3,83,41285224,41285225,1,83,0.976470588235294,"0.307692307692308","13"
"15","+","ENSG00000247556.6","ENST00000560706.5",2,41285363,41285364,0,51,41286010,41286011,0,51,1,"0.307692307692308","13"
"15","+","ENSG00000247556.6","ENST00000561226.5",1,41284110,41284111,3,83,41285224,41285225,1,83,0.976470588235294,"0.307692307692308","13"
"15","+","ENSG00000247556.6","ENST00000561226.5",2,41285363,41285364,0,51,41286010,41286011,0,51,1,"0.307692307692308","13"
"15","+","ENSG00000247556.6","ENST00000501665.2",1,41284110,41284111,3,83,41285224,41285225,1,83,0.976470588235294,"0.307692307692308","13"
