"gene_id","transcript_id","intron_length","exon_length"
"ENSMUSG00000112554.2","ENSMUST00000218181.2","1610","456"
"ENSMUSG00000112281.2","ENSMUST00000218778.2","96","818"
"ENSMUSG00000085282.9","ENSMUST00000145794.3","6116","3200"
"ENSMUSG00000112201.2","ENSMUST00000218463.2","45562","1724"
"ENSMUSG00000112466.2","ENSMUST00000218791.2","4645","1139"
"ENSMUSG00000112466.2","ENSMUST00000219664.2","676","4083"
"ENSMUSG00000112910.2","ENSMUST00000219670.2","28825","2365"
"ENSMUSG00000112532.2","ENSMUST00000220211.2","2963","3732"
"ENSMUSG00000112398.2","ENSMUST00000219459.2","14009","1303"
"ENSMUSG00000101801.7","ENSMUST00000191429.7","94724","622"
"ENSMUSG00000101801.7","ENSMUST00000191286.2","83022","723"
"ENSMUSG00000101801.7","ENSMUST00000190237.2","59940","739"
"ENSMUSG00000112246.2","ENSMUST00000219123.2","8909","1153"
"ENSMUSG00000100113.2","ENSMUST00000186844.2","347","741"
"ENSMUSG00000097082.2","ENSMUST00000181547.2","6411","1144"
"ENSMUSG00000112249.2","ENSMUST00000219137.2","11371","791"
"ENSMUSG00000112430.2","ENSMUST00000220039.2","117237","628"
"ENSMUSG00000112137.2","ENSMUST00000217752.2","42019","475"
"ENSMUSG00000112137.2","ENSMUST00000218600.2","16500","851"
"ENSMUSG00000112137.2","ENSMUST00000219530.2","11350","763"
"ENSMUSG00000112533.2","ENSMUST00000220339.2","17685","2171"
"ENSMUSG00000112564.2","ENSMUST00000219794.2","16730","625"
"ENSMUSG00000100314.7","ENSMUST00000189116.2","57787","890"
"ENSMUSG00000112722.2","ENSMUST00000218495.2","6968","666"
"ENSMUSG00000112228.2","ENSMUST00000220016.2","4180","358"
"ENSMUSG00000112767.2","ENSMUST00000218916.2","21391","506"
"ENSMUSG00000112087.2","ENSMUST00000218612.2","9664","1469"
"ENSMUSG00000089934.2","ENSMUST00000161975.2","26871","487"
"ENSMUSG00000084865.2","ENSMUST00000139331.2","14506","600"
"ENSMUSG00000111883.2","ENSMUST00000219061.2","7734","2391"
"ENSMUSG00000112016.2","ENSMUST00000218941.2","3508","1397"
"ENSMUSG00000112513.2","ENSMUST00000220081.2","65597","1510"
"ENSMUSG00000020164.8","ENSMUST00000134586.2","2362","824"
"ENSMUSG00000085837.9","ENSMUST00000080943.9","249","1571"
"ENSMUSG00000085837.9","ENSMUST00000127070.2","244","1048"
"ENSMUSG00000052291.9","ENSMUST00000064101.8",0,0
"ENSMUSG00000097104.2","ENSMUST00000181656.2","3795","918"
"ENSMUSG00000100198.2","ENSMUST00000185546.2","5517","594"
"ENSMUSG00000112924.2","ENSMUST00000218193.2","9281","1227"
"ENSMUSG00000112627.2","ENSMUST00000220251.2","8062","676"
"ENSMUSG00000112627.2","ENSMUST00000217853.2","10994","1698"
"ENSMUSG00000031294.10","ENSMUST00000033651.4","699","2133"
"ENSMUSG00000112242.2","ENSMUST00000217799.2","342","1014"
"ENSMUSG00000112753.2","ENSMUST00000219785.2","2927","554"
"ENSMUSG00000112462.2","ENSMUST00000218027.2",0,"364"
"ENSMUSG00000112728.2","ENSMUST00000219525.2","7922","644"
"ENSMUSG00000112796.2","ENSMUST00000220040.2","3531","1502"
"ENSMUSG00000112344.2","ENSMUST00000220189.2","991","488"
"ENSMUSG00000112399.2","ENSMUST00000220286.2","402","898"
"ENSMUSG00000112476.2","ENSMUST00000220053.2","949","1749"
"ENSMUSG00000112711.2","ENSMUST00000217849.2","744","2291"
"ENSMUSG00000112458.2","ENSMUST00000218113.2","1904","1502"
"ENSMUSG00000112500.2","ENSMUST00000217950.2","21145","1689"
"ENSMUSG00000112470.2","ENSMUST00000218667.2","11230","348"
"ENSMUSG00000112684.2","ENSMUST00000219046.2","637","541"
"ENSMUSG00000112230.3","ENSMUST00000239416.2","52153","1165"
"ENSMUSG00000112230.3","ENSMUST00000220034.2","53370","1121"
"ENSMUSG00000112029.2","ENSMUST00000219594.2","1018","228"
"ENSMUSG00000112535.2","ENSMUST00000219645.2","188","1095"
"ENSMUSG00000112198.2","ENSMUST00000218911.2","555","986"
"ENSMUSG00000112198.2","ENSMUST00000218715.2","102","763"
"ENSMUSG00000112854.2","ENSMUST00000219032.2","4406","2357"
"ENSMUSG00000112540.2","ENSMUST00000217840.2","1512","1813"
"ENSMUSG00000112778.2","ENSMUST00000220074.2","19445","2765"
"ENSMUSG00000100681.2","ENSMUST00000187551.2","9817","386"
"ENSMUSG00000112609.2","ENSMUST00000220151.2","10532","811"
"ENSMUSG00000112161.2","ENSMUST00000217700.2","30234","988"
"ENSMUSG00000112155.2","ENSMUST00000218762.2","11015","614"
"ENSMUSG00000100558.2","ENSMUST00000185238.2","12527","894"
"ENSMUSG00000085454.2","ENSMUST00000146294.2","15623","957"
"ENSMUSG00000085592.2","ENSMUST00000155184.2","372","574"
"ENSMUSG00000112555.2","ENSMUST00000218599.2","16382","976"
"ENSMUSG00000084764.2","ENSMUST00000153898.2","14915","722"
"ENSMUSG00000085418.2","ENSMUST00000126965.2","26103","1084"
"ENSMUSG00000085418.2","ENSMUST00000135940.2","3911","1192"
"ENSMUSG00000112894.2","ENSMUST00000220425.2","1100","597"
"ENSMUSG00000034764.16","ENSMUST00000160091.8","17550","2629"
"ENSMUSG00000034764.16","ENSMUST00000161511.2","19043","574"
"ENSMUSG00000090191.2","ENSMUST00000161291.2","1021","2250"
"ENSMUSG00000112716.2","ENSMUST00000219150.2","65795","737"
"ENSMUSG00000112716.2","ENSMUST00000219022.2","1380","1514"
"ENSMUSG00000111907.2","ENSMUST00000219156.2","4821","387"
"ENSMUSG00000044544.5","ENSMUST00000056994.4","11579","1534"
"ENSMUSG00000086444.3","ENSMUST00000156090.3","852","266"
"ENSMUSG00000087480.2","ENSMUST00000127564.2","2727","2971"
"ENSMUSG00000086522.2","ENSMUST00000145987.2","2075","657"
"ENSMUSG00000112192.2","ENSMUST00000219168.2","15939","367"
"ENSMUSG00000112780.2","ENSMUST00000217935.2","462","1260"
"ENSMUSG00000112846.2","ENSMUST00000219710.2","1523","1986"
"ENSMUSG00000112871.2","ENSMUST00000219186.2","386","456"
"ENSMUSG00000112014.2","ENSMUST00000219668.2","358","289"
"ENSMUSG00000112014.2","ENSMUST00000218746.2",0,"817"
"ENSMUSG00000112009.2","ENSMUST00000220023.2","38562","469"
"ENSMUSG00000112539.2","ENSMUST00000218056.2","845","317"
"ENSMUSG00000111926.2","ENSMUST00000219800.2","215","411"
"ENSMUSG00000112527.2","ENSMUST00000220364.2","18701","778"
"ENSMUSG00000112526.2","ENSMUST00000220180.2","1086","287"
"ENSMUSG00000111952.2","ENSMUST00000219576.2","10342","517"
"ENSMUSG00000112774.2","ENSMUST00000218971.2","45897","2245"
"ENSMUSG00000112873.2","ENSMUST00000218285.2","140838","548"
"ENSMUSG00000112095.2","ENSMUST00000219429.2","2322","2547"
"ENSMUSG00000112220.2","ENSMUST00000220013.2",0,"429"
"ENSMUSG00000112294.2","ENSMUST00000220083.2","2099","625"
"ENSMUSG00000112130.2","ENSMUST00000217909.2","23438","932"
"ENSMUSG00000112283.2","ENSMUST00000219518.2","22892","927"
"ENSMUSG00000109803.2","ENSMUST00000209665.2","1218","550"
"ENSMUSG00000112387.2","ENSMUST00000217671.2","1574","528"
"ENSMUSG00000112482.2","ENSMUST00000218075.2","1914","1174"
"ENSMUSG00000112208.2","ENSMUST00000219762.2","10070","385"
"ENSMUSG00000111961.2","ENSMUST00000217923.2","4715","675"
"ENSMUSG00000112832.2","ENSMUST00000218870.2","3110","1737"
"ENSMUSG00000112035.2","ENSMUST00000217769.2","1289","1686"
"ENSMUSG00000112761.2","ENSMUST00000217897.2",0,"428"
"ENSMUSG00000112639.2","ENSMUST00000217956.2","2652","1770"
"ENSMUSG00000097331.3","ENSMUST00000219079.2","4843","659"
"ENSMUSG00000097331.3","ENSMUST00000181578.2","4999","2396"
"ENSMUSG00000092593.2","ENSMUST00000172591.2","882","286"
"ENSMUSG00000092384.8","ENSMUST00000174167.2","726","367"
"ENSMUSG00000112426.2","ENSMUST00000219640.2","37394","622"
"ENSMUSG00000086499.2","ENSMUST00000124182.2","707","616"
"ENSMUSG00000085731.2","ENSMUST00000133270.2","414","1232"
"ENSMUSG00000087163.2","ENSMUST00000155550.2","4600","521"
"ENSMUSG00000111947.2","ENSMUST00000217728.2",0,"1617"
"ENSMUSG00000118550.2","ENSMUST00000239116.2",0,"1524"
"ENSMUSG00000090761.2","ENSMUST00000167226.2","3332","390"
"ENSMUSG00000100548.2","ENSMUST00000187855.2","2949","425"
"ENSMUSG00000100548.2","ENSMUST00000185270.2","573","514"
"ENSMUSG00000100548.2","ENSMUST00000188089.2","19197","835"
"ENSMUSG00000111936.2","ENSMUST00000219469.2","92","2917"
"ENSMUSG00000097372.2","ENSMUST00000180875.2","1541","2387"
"ENSMUSG00000112429.2","ENSMUST00000219535.2","10229","1736"
"ENSMUSG00000097691.2","ENSMUST00000181142.2","6275","644"
"ENSMUSG00000112742.2","ENSMUST00000218557.2","29032","415"
"ENSMUSG00000087111.2","ENSMUST00000131021.2","992","324"
"ENSMUSG00000086049.2","ENSMUST00000146218.2","97","651"
"ENSMUSG00000053263.4","ENSMUST00000155332.2","22799","2954"
"ENSMUSG00000084941.2","ENSMUST00000152576.2","10854","873"
"ENSMUSG00000087055.2","ENSMUST00000142322.2","800","539"
"ENSMUSG00000034587.9","ENSMUST00000146456.2","4192","1675"
"ENSMUSG00000034587.9","ENSMUST00000142397.2","26392","968"
"ENSMUSG00000034587.9","ENSMUST00000154397.2","4095","442"
"ENSMUSG00000087291.2","ENSMUST00000123459.2","1968","3941"
"ENSMUSG00000084962.2","ENSMUST00000125275.2","397","273"
"ENSMUSG00000085559.2","ENSMUST00000148655.2","7120","723"
"ENSMUSG00000085512.2","ENSMUST00000127224.2","1227","253"
"ENSMUSG00000056288.12","ENSMUST00000135775.8","6173","1319"
"ENSMUSG00000056288.12","ENSMUST00000141157.2","3876","760"
"ENSMUSG00000085189.2","ENSMUST00000149826.2","6360","500"
"ENSMUSG00000084819.2","ENSMUST00000135132.2","937","480"
"ENSMUSG00000086839.8","ENSMUST00000155498.8","17204","867"
"ENSMUSG00000085156.9","ENSMUST00000147762.9","2578","611"
"ENSMUSG00000085156.9","ENSMUST00000129570.3","537","1631"
"ENSMUSG00000085156.9","ENSMUST00000134527.3","173","1540"
"ENSMUSG00000086808.2","ENSMUST00000139769.2","3373","664"
"ENSMUSG00000087637.2","ENSMUST00000149481.2","18585","1439"
"ENSMUSG00000087452.2","ENSMUST00000146304.2","21068","972"
"ENSMUSG00000085652.2","ENSMUST00000145789.2","42385","813"
"ENSMUSG00000073145.7","ENSMUST00000132007.2","678","629"
"ENSMUSG00000086391.2","ENSMUST00000151032.2","16124","1075"
"ENSMUSG00000086584.9","ENSMUST00000153794.9","20814","1803"
"ENSMUSG00000086584.9","ENSMUST00000174550.2","27831","923"
"ENSMUSG00000085452.2","ENSMUST00000126260.2","105336","1603"
"ENSMUSG00000085561.2","ENSMUST00000139973.2","38328","543"
"ENSMUSG00000085091.2","ENSMUST00000150329.2","11209","4063"
"ENSMUSG00000087060.8","ENSMUST00000130392.8","14406","1540"
"ENSMUSG00000087060.8","ENSMUST00000139271.2","14781","600"
"ENSMUSG00000086468.2","ENSMUST00000140161.2","5059","550"
"ENSMUSG00000086468.2","ENSMUST00000148496.2","707","388"
"ENSMUSG00000085453.2","ENSMUST00000150694.2","4024","3375"
"ENSMUSG00000085675.2","ENSMUST00000143311.2","24437","1340"
"ENSMUSG00000085806.2","ENSMUST00000145182.2","114455","520"
"ENSMUSG00000099449.2","ENSMUST00000190769.2","3631","550"
"ENSMUSG00000085743.2","ENSMUST00000128654.2","24435","1870"
"ENSMUSG00000085743.2","ENSMUST00000133948.2","19654","613"
"ENSMUSG00000084085.3","ENSMUST00000117191.2","996","1060"
"ENSMUSG00000087507.2","ENSMUST00000152073.2","548","790"
"ENSMUSG00000086025.2","ENSMUST00000144854.2","9050","1415"
"ENSMUSG00000086911.2","ENSMUST00000146531.2","352","949"
"ENSMUSG00000085035.2","ENSMUST00000156150.2","151","627"
"ENSMUSG00000086749.2","ENSMUST00000123160.2","131","308"
"ENSMUSG00000087253.2","ENSMUST00000131570.2","974","2788"
"ENSMUSG00000078962.5","ENSMUST00000152483.2","13390","3059"
"ENSMUSG00000085856.2","ENSMUST00000127483.2","340","615"
"ENSMUSG00000085021.2","ENSMUST00000147771.2","6415","1341"
"ENSMUSG00000086256.2","ENSMUST00000142151.2","147","933"
"ENSMUSG00000085979.2","ENSMUST00000143643.2","2297","793"
"ENSMUSG00000085803.2","ENSMUST00000148364.2","2643","1257"
"ENSMUSG00000092455.2","ENSMUST00000174690.2","2921","385"
"ENSMUSG00000092626.2","ENSMUST00000174568.2","1671","663"
"ENSMUSG00000085665.2","ENSMUST00000128996.2","4472","3105"
"ENSMUSG00000086366.2","ENSMUST00000141678.2","13699","537"
"ENSMUSG00000086459.3","ENSMUST00000144783.2","1350","555"
"ENSMUSG00000086459.3","ENSMUST00000101462.5","552","858"
"ENSMUSG00000085415.2","ENSMUST00000125204.2",0,"785"
"ENSMUSG00000084769.2","ENSMUST00000151881.2","450","479"
"ENSMUSG00000085167.2","ENSMUST00000148087.2","94","715"
"ENSMUSG00000086612.2","ENSMUST00000133819.2","15185","533"
"ENSMUSG00000085516.2","ENSMUST00000131383.2","11751","546"
"ENSMUSG00000085516.2","ENSMUST00000146717.2","5412","497"
"ENSMUSG00000086117.2","ENSMUST00000149592.2","3232","656"
"ENSMUSG00000085579.2","ENSMUST00000123592.2","15741","443"
"ENSMUSG00000087085.2","ENSMUST00000153153.2","296025","376"
"ENSMUSG00000086892.2","ENSMUST00000152726.2","87300","744"
"ENSMUSG00000073103.3","ENSMUST00000101450.3","7251","2466"
"ENSMUSG00000087145.8","ENSMUST00000126063.8","21535","541"
"ENSMUSG00000033015.17","ENSMUST00000125234.8","39538","1493"
"ENSMUSG00000033015.17","ENSMUST00000044347.11","27850","381"
"ENSMUSG00000086439.2","ENSMUST00000145127.2","20718","806"
"ENSMUSG00000084905.2","ENSMUST00000152849.2","3477","501"
"ENSMUSG00000084966.2","ENSMUST00000146554.2","10116","1597"
"ENSMUSG00000085510.2","ENSMUST00000138164.2","63535","600"
"ENSMUSG00000086725.2","ENSMUST00000129876.2","447","2203"
"ENSMUSG00000085165.2","ENSMUST00000138402.2","1842","428"
"ENSMUSG00000086707.2","ENSMUST00000137364.2","1394","520"
"ENSMUSG00000084850.2","ENSMUST00000125194.2","32586","600"
"ENSMUSG00000101872.2","ENSMUST00000186216.2","1279","448"
"ENSMUSG00000073073.5","ENSMUST00000146985.2","11529","1499"
"ENSMUSG00000087474.2","ENSMUST00000150255.2","3383","1933"
"ENSMUSG00000085772.8","ENSMUST00000134944.2","23122","715"
"ENSMUSG00000085772.8","ENSMUST00000126265.2","5644","720"
"ENSMUSG00000086335.2","ENSMUST00000132857.2","4666","889"
"ENSMUSG00000086386.2","ENSMUST00000145338.2","3379","2589"
"ENSMUSG00000085676.2","ENSMUST00000122821.2","296","668"
"ENSMUSG00000085402.2","ENSMUST00000150073.2","22675","349"
"ENSMUSG00000087318.2","ENSMUST00000147896.2","11315","656"
"ENSMUSG00000087501.2","ENSMUST00000131851.2","14653","2770"
"ENSMUSG00000073052.5","ENSMUST00000238565.2","14707","2531"
"ENSMUSG00000085240.2","ENSMUST00000136083.2","1315","700"
"ENSMUSG00000087328.2","ENSMUST00000125068.2","5294","592"
"ENSMUSG00000086243.2","ENSMUST00000131630.2","1095","500"
"ENSMUSG00000087122.2","ENSMUST00000147359.2","7772","635"
"ENSMUSG00000085090.2","ENSMUST00000131249.2","1853","340"
"ENSMUSG00000086311.2","ENSMUST00000124503.2","263","454"
"ENSMUSG00000087245.2","ENSMUST00000147717.2","2572","619"
"ENSMUSG00000086375.2","ENSMUST00000123278.2","1241","706"
"ENSMUSG00000087388.2","ENSMUST00000131013.2","11264","2914"
"ENSMUSG00000087296.2","ENSMUST00000133599.2","26045","639"
"ENSMUSG00000085301.2","ENSMUST00000130945.2","328247","1391"
"ENSMUSG00000085588.2","ENSMUST00000123904.2","575","385"
"ENSMUSG00000086475.2","ENSMUST00000133945.2","1885","375"
"ENSMUSG00000087306.8","ENSMUST00000155032.8","256379","1967"
"ENSMUSG00000087306.8","ENSMUST00000125365.2","86636","2016"
"ENSMUSG00000087306.8","ENSMUST00000139508.2","3752","4468"
"ENSMUSG00000085951.2","ENSMUST00000142108.2","9938","217"
"ENSMUSG00000085533.2","ENSMUST00000127604.2","61843","518"
"ENSMUSG00000086170.2","ENSMUST00000136288.2","1410","1292"
"ENSMUSG00000086791.2","ENSMUST00000144024.2","51116","182"
"ENSMUSG00000084889.2","ENSMUST00000153791.2","1410","292"
"ENSMUSG00000085239.2","ENSMUST00000130874.2","1047","468"
"ENSMUSG00000045877.3","ENSMUST00000056256.3",0,"2009"
"ENSMUSG00000087172.2","ENSMUST00000148504.2","173390","2509"
"ENSMUSG00000086738.2","ENSMUST00000145584.2","1202","445"
"ENSMUSG00000086501.2","ENSMUST00000128652.2","4215","698"
"ENSMUSG00000085784.2","ENSMUST00000130493.2","2524","631"
"ENSMUSG00000084773.2","ENSMUST00000143869.2","12616","1447"
"ENSMUSG00000087089.2","ENSMUST00000146372.2","52372","342"
"ENSMUSG00000085476.2","ENSMUST00000129432.2","11616","127"
"ENSMUSG00000085476.2","ENSMUST00000123422.2","15952","154"
"ENSMUSG00000086686.2","ENSMUST00000137002.2","32400","685"
"ENSMUSG00000086998.2","ENSMUST00000144915.2","2738","596"
"ENSMUSG00000087607.2","ENSMUST00000156446.2","638","480"
"ENSMUSG00000085853.2","ENSMUST00000148132.2","2156","578"
"ENSMUSG00000086981.4","ENSMUST00000150895.2","11602","1257"
"ENSMUSG00000086909.2","ENSMUST00000132691.2","6881","1610"
"ENSMUSG00000086245.2","ENSMUST00000156882.2","6092","3754"
"ENSMUSG00000085192.2","ENSMUST00000144990.2","454","469"
"ENSMUSG00000097887.3","ENSMUST00000180443.3","50593","1235"
"ENSMUSG00000085564.2","ENSMUST00000154068.2","1342","1809"
"ENSMUSG00000087080.2","ENSMUST00000137567.2","729","517"
"ENSMUSG00000085902.2","ENSMUST00000144876.2","3605","1858"
"ENSMUSG00000086226.2","ENSMUST00000123764.2","587","664"
"ENSMUSG00000072982.2","ENSMUST00000101255.2","5599","1148"
"ENSMUSG00000086646.8","ENSMUST00000143209.8","29649","937"
"ENSMUSG00000110618.2","ENSMUST00000212253.2","8375","2284"
"ENSMUSG00000086493.2","ENSMUST00000147412.2","726","333"
"ENSMUSG00000084800.2","ENSMUST00000133940.2","47","575"
"ENSMUSG00000086920.2","ENSMUST00000143016.2","2402","494"
"ENSMUSG00000086395.2","ENSMUST00000150973.2","7141","2984"
"ENSMUSG00000087668.2","ENSMUST00000137096.2","7427","1179"
"ENSMUSG00000072963.3","ENSMUST00000084653.4",0,"2307"
"ENSMUSG00000085707.2","ENSMUST00000141032.2","857","378"
"ENSMUSG00000086851.2","ENSMUST00000153461.2","1122","1428"
"ENSMUSG00000086595.2","ENSMUST00000151643.2","249","417"
"ENSMUSG00000086209.2","ENSMUST00000131019.2","34436","1078"
"ENSMUSG00000085585.2","ENSMUST00000135468.2","6368","528"
"ENSMUSG00000085888.8","ENSMUST00000124047.8","12544","567"
"ENSMUSG00000085888.8","ENSMUST00000127107.2","8071","726"
"ENSMUSG00000086039.2","ENSMUST00000147847.2","5084","563"
"ENSMUSG00000086789.2","ENSMUST00000154044.2","4121","928"
"ENSMUSG00000085531.2","ENSMUST00000155883.2","2630","520"
"ENSMUSG00000084980.2","ENSMUST00000157010.2","4174","1790"
"ENSMUSG00000087342.2","ENSMUST00000127764.2",0,"124"
"ENSMUSG00000086460.2","ENSMUST00000152968.2","12620","250"
"ENSMUSG00000086020.2","ENSMUST00000134285.2","298261","500"
"ENSMUSG00000086028.2","ENSMUST00000128521.2","1263","821"
"ENSMUSG00000085719.2","ENSMUST00000142486.2","24611","1186"
"ENSMUSG00000086933.2","ENSMUST00000143009.2","864","1548"
"ENSMUSG00000087165.8","ENSMUST00000152790.8","5205","714"
"ENSMUSG00000086666.2","ENSMUST00000132323.2","2172","719"
"ENSMUSG00000087629.2","ENSMUST00000129126.2","1942","503"
"ENSMUSG00000087347.2","ENSMUST00000145068.2","566","886"
"ENSMUSG00000085744.2","ENSMUST00000138391.2","862","328"
"ENSMUSG00000087654.2","ENSMUST00000132394.2","1393","446"
"ENSMUSG00000086063.2","ENSMUST00000148244.2","1184","585"
"ENSMUSG00000085379.2","ENSMUST00000131221.2","9102","3201"
"ENSMUSG00000072902.5","ENSMUST00000101162.4","1506","2878"
"ENSMUSG00000085882.2","ENSMUST00000154354.2","1190","1360"
"ENSMUSG00000086910.2","ENSMUST00000133698.2","3786","659"
"ENSMUSG00000072893.13","ENSMUST00000138763.8","5362","2624"
"ENSMUSG00000072893.13","ENSMUST00000132226.2","304","3184"
"ENSMUSG00000086330.8","ENSMUST00000153431.2","13127","1111"
"ENSMUSG00000086536.2","ENSMUST00000123949.2","4536","500"
"ENSMUSG00000087249.2","ENSMUST00000151825.2","7641","771"
"ENSMUSG00000084766.2","ENSMUST00000143391.2","8277","669"
"ENSMUSG00000085551.2","ENSMUST00000130205.2","117","274"
"ENSMUSG00000085260.8","ENSMUST00000139794.8","807","446"
"ENSMUSG00000085260.8","ENSMUST00000146334.2","727","527"
"ENSMUSG00000051008.6","ENSMUST00000130746.2","1901","1111"
"ENSMUSG00000085132.2","ENSMUST00000139025.2","653","468"
"ENSMUSG00000042549.11","ENSMUST00000123544.2","9660","1291"
"ENSMUSG00000109829.2","ENSMUST00000210265.2",0,"4269"
"ENSMUSG00000060808.5","ENSMUST00000137010.2",0,"674"
"ENSMUSG00000085459.2","ENSMUST00000138136.2","490","333"
"ENSMUSG00000072847.5","ENSMUST00000101077.3","387","2315"
"ENSMUSG00000098196.2","ENSMUST00000182516.2","1333","832"
"ENSMUSG00000084805.2","ENSMUST00000137418.2","738","1084"
"ENSMUSG00000086310.2","ENSMUST00000153718.2","18501","407"
"ENSMUSG00000086636.2","ENSMUST00000143382.2","440","362"
"ENSMUSG00000087120.2","ENSMUST00000142533.2","701","294"
"ENSMUSG00000085748.2","ENSMUST00000155836.2","283","1624"
"ENSMUSG00000086841.2","ENSMUST00000131787.2","1469","462"
"ENSMUSG00000085762.2","ENSMUST00000128647.2","756","1227"
"ENSMUSG00000085170.2","ENSMUST00000142492.2","3306","779"
"ENSMUSG00000098292.2","ENSMUST00000175753.3",0,"2936"
"ENSMUSG00000086674.2","ENSMUST00000128292.2","3606","713"
"ENSMUSG00000086677.2","ENSMUST00000148598.2","1503","1011"
"ENSMUSG00000087039.2","ENSMUST00000128675.2","161","494"
"ENSMUSG00000087604.8","ENSMUST00000153180.8","12567","1109"
"ENSMUSG00000087604.8","ENSMUST00000130177.2","2930","2090"
"ENSMUSG00000085532.2","ENSMUST00000123420.2","13807","734"
"ENSMUSG00000085113.2","ENSMUST00000151765.2","1450","3270"
"ENSMUSG00000086359.2","ENSMUST00000146915.2","2743","1072"
"ENSMUSG00000084884.2","ENSMUST00000130860.2","375","2235"
"ENSMUSG00000087497.8","ENSMUST00000146333.2","2719","959"
"ENSMUSG00000087622.2","ENSMUST00000145095.2","15487","2112"
"ENSMUSG00000086490.2","ENSMUST00000122911.2","721","2433"
"ENSMUSG00000118601.2","ENSMUST00000239306.2","10452","814"
"ENSMUSG00000085162.8","ENSMUST00000128453.8","6991","3189"
"ENSMUSG00000084967.2","ENSMUST00000144922.2","129983","3220"
"ENSMUSG00000072834.5","ENSMUST00000126999.2","40635","731"
"ENSMUSG00000085926.2","ENSMUST00000138819.2","7213","2327"
"ENSMUSG00000087410.8","ENSMUST00000125538.8","4896","2724"
"ENSMUSG00000085479.2","ENSMUST00000145346.2","1382","2173"
"ENSMUSG00000085348.2","ENSMUST00000145021.2","25368","950"
"ENSMUSG00000085348.2","ENSMUST00000137662.2","4077","787"
"ENSMUSG00000087058.2","ENSMUST00000152963.2","5322","523"
"ENSMUSG00000055134.6","ENSMUST00000135670.2","22818","3338"
"ENSMUSG00000055134.6","ENSMUST00000068548.5",0,"1417"
"ENSMUSG00000087242.3","ENSMUST00000152781.3","544","3417"
"ENSMUSG00000084993.2","ENSMUST00000151817.2","915","407"
"ENSMUSG00000085937.2","ENSMUST00000148019.2","2359","1335"
"ENSMUSG00000072809.3","ENSMUST00000101007.3",0,"2766"
"ENSMUSG00000097386.2","ENSMUST00000180487.2","955","1581"
"ENSMUSG00000087003.2","ENSMUST00000132834.2","944","383"
"ENSMUSG00000086900.2","ENSMUST00000136196.2","1732","566"
"ENSMUSG00000085178.2","ENSMUST00000129924.2","348","840"
"ENSMUSG00000086591.2","ENSMUST00000124108.2","4270","859"
"ENSMUSG00000085890.8","ENSMUST00000144033.2","8049","578"
"ENSMUSG00000085890.8","ENSMUST00000140371.8","5997","816"
"ENSMUSG00000086976.2","ENSMUST00000125853.2","1594","406"
"ENSMUSG00000085952.2","ENSMUST00000151599.2","1624","911"
"ENSMUSG00000087523.2","ENSMUST00000131642.2","1396","357"
"ENSMUSG00000085502.2","ENSMUST00000127333.2","5265","1182"
"ENSMUSG00000093858.2","ENSMUST00000179676.2","5957","2138"
"ENSMUSG00000085230.2","ENSMUST00000152249.2","6000","353"
"ENSMUSG00000072753.13","ENSMUST00000215201.2","35709","1116"
"ENSMUSG00000072753.13","ENSMUST00000214621.2","34025","1682"
"ENSMUSG00000072753.13","ENSMUST00000151841.8","54597","2051"
"ENSMUSG00000111450.2","ENSMUST00000215428.2","18445","1677"
"ENSMUSG00000087116.2","ENSMUST00000130837.2","7649","3753"
"ENSMUSG00000085659.3","ENSMUST00000135553.3","1715","320"
"ENSMUSG00000085251.2","ENSMUST00000132986.2","452","618"
"ENSMUSG00000085528.2","ENSMUST00000128489.2","10865","787"
"ENSMUSG00000086951.2","ENSMUST00000147937.2","639","1516"
"ENSMUSG00000086943.3","ENSMUST00000180695.2","2541","408"
"ENSMUSG00000086943.3","ENSMUST00000156243.3","564","2422"
"ENSMUSG00000101295.2","ENSMUST00000189608.2",0,"722"
"ENSMUSG00000085765.2","ENSMUST00000155508.2","204","2669"
"ENSMUSG00000085609.2","ENSMUST00000134252.2","4211","863"
"ENSMUSG00000085359.2","ENSMUST00000125962.2","288","322"
"ENSMUSG00000085148.2","ENSMUST00000149940.2","3386","1752"
"ENSMUSG00000109715.2","ENSMUST00000209836.2",0,"2795"
"ENSMUSG00000085088.2","ENSMUST00000142068.2","3825","1282"
"ENSMUSG00000087059.8","ENSMUST00000127424.8","29728","728"
"ENSMUSG00000087322.2","ENSMUST00000135873.2","165","361"
"ENSMUSG00000087398.2","ENSMUST00000138817.2","546","414"
"ENSMUSG00000109010.2","ENSMUST00000207081.2","617","78"
"ENSMUSG00000072673.3","ENSMUST00000100807.3","807","1732"
"ENSMUSG00000055045.6","ENSMUST00000132487.2","13748","3414"
"ENSMUSG00000087050.2","ENSMUST00000150471.2","225","2429"
"ENSMUSG00000086586.2","ENSMUST00000127017.2","178","151"
"ENSMUSG00000087295.2","ENSMUST00000147795.2","688","421"
"ENSMUSG00000085747.2","ENSMUST00000149865.2","7546","3627"
"ENSMUSG00000086380.2","ENSMUST00000135030.2","354","441"
"ENSMUSG00000085941.2","ENSMUST00000143473.2","6760","701"
"ENSMUSG00000108822.2","ENSMUST00000208339.2","14239","1069"
"ENSMUSG00000091523.2","ENSMUST00000165610.2","1271","1042"
"ENSMUSG00000087434.2","ENSMUST00000145652.2","13898","2187"
"ENSMUSG00000086569.2","ENSMUST00000132921.2","4357","355"
