"Gene","Gene_length","Transcript","Exon","A3","A5","AF","AL","MX","RI","SE"
"ENSMUSG00000111449.2",6237,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000111658.2",34582,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000074256.4",1396,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000111033.2",13356,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000110826.2",2327,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000111232.2",1504,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000111193.2",38147,1,8,"0","0","0","0","0","0","0"
"ENSMUSG00000111144.2",2706,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000086539.9",170090,2,8,"0","0","0","0","0","0","0"
"ENSMUSG00000111058.2",10466,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000093616.2",3000,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000093759.2",6200,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000111160.2",2456,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000111471.2",39473,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000111712.2",13087,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000111722.2",6784,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000111818.2",8700,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000100130.2",30750,2,4,"0","0","0","0","0","0","0"
"ENSMUSG00000086387.2",10058,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000092131.2",5681,2,6,"0","0","0","0","0","0","0"
"ENSMUSG00000091745.2",835,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000111825.2",7301,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000111556.2",80358,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000111412.2",2988,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000055125.8",1518,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000111841.2",7750,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000101345.2",371,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000111303.2",49298,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000086648.2",15358,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000086399.2",2569,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000097623.8",72105,1,6,"0","0","0","0","0","0","0"
"ENSMUSG00000101555.2",1568,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000111043.2",520,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000074213.4",1611,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000111631.2",3942,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000111429.2",44330,1,6,"0","0","0","0","0","0","0"
"ENSMUSG00000099020.2",575,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000099190.2",22600,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000098340.2",6242,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000097211.3",48210,2,4,"0","0","0","1","0","0","0"
"ENSMUSG00000098959.2",8536,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000098801.2",610,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000098778.2",700,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000096986.3",13608,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000099051.2",3263,2,5,"0","0","0","0","0","0","0"
"ENSMUSG00000098573.2",827,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000098294.2",2162,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000098875.2",75632,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000101526.2",796,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000066477.14",12151,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000093662.3",43013,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000101596.2",2476,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000111348.2",4536,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000110824.2",25770,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000097021.8",7525,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000097836.2",117349,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000098894.2",1269,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000111222.2",31749,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000110839.2",18946,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000098370.2",5271,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000099170.2",33006,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000099094.2",1508,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000111225.2",38082,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000110838.2",1324,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000111014.2",2531,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000111253.2",2757,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000111250.2",12081,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000111610.2",9662,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000111335.2",5685,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000090724.2",1202,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000090317.2",921,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000111417.2",1611,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000091147.2",754,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000111363.2",2812,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000110923.2",42386,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000111638.2",52530,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000102020.2",438,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000111633.2",12736,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000111765.2",75265,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000086608.2",2131,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000086918.2",9594,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000092581.2",431,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000084917.4",3042,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000099016.2",2144,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000111510.3",56334,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000111717.2",3728,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000098685.2",62210,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000097655.4",248155,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000098429.2",5569,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000097466.9",13605,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000097241.3",82196,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000111697.2",10277,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000099266.2",3192,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000111839.2",34000,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000111774.2",8106,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000101144.3",1449,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000098747.8",14059,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000111443.2",7819,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000099718.2",23026,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000110950.2",1729,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000111820.2",9444,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000100155.2",1748,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000111769.2",3313,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000111757.2",15678,2,4,"0","0","0","0","0","0","0"
"ENSMUSG00000111245.2",35724,1,7,"0","0","0","0","0","0","0"
"ENSMUSG00000099724.3",83293,3,11,"0","0","0","0","0","0","0"
"ENSMUSG00000111500.2",4207,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000102064.2",204,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000110783.2",32513,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000111281.2",13386,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000111822.2",1133,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000111840.2",15713,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000111663.2",1123,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000110956.2",34272,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000111386.2",2278,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000056031.14",24082,2,7,"0","0","0","0","0","0","0"
"ENSMUSG00000110946.2",2162,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000087466.4",5793,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000111874.2",24172,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000100782.2",3140,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000101335.2",2152,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000097195.11",28294,9,20,"1","1","0","0","0","2","0"
"ENSMUSG00000097073.8",4191,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000074149.10",86635,1,26,"0","0","0","0","0","0","0"
"ENSMUSG00000101698.2",903,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000097177.9",18634,4,11,"0","0","1","1","0","0","0"
"ENSMUSG00000097677.2",24543,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000099930.2",58348,1,24,"0","0","0","0","0","0","0"
"ENSMUSG00000074146.10",64776,1,25,"0","0","0","0","0","0","0"
"ENSMUSG00000111806.2",9686,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000111274.2",7930,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000098727.2",3185,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000098627.8",37509,2,8,"0","0","0","0","0","0","0"
"ENSMUSG00000111666.2",14648,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000099512.2",3558,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000099406.2",215,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000101608.2",3277,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000100341.2",158344,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000109896.2",38454,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000101370.2",3181,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000101734.2",78255,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000099823.2",19959,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000100294.7",25825,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000101595.2",1610,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000089709.2",6615,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000101037.2",1318,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000110827.2",4416,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000086585.2",29560,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000086248.3",1293,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000096655.3",2904,4,8,"0","1","0","0","0","0","0"
"ENSMUSG00000097777.8",17348,2,5,"0","0","1","0","0","0","0"
"ENSMUSG00000101867.2",6806,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000100931.2",13572,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000056418.4",2355,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000102097.2",5621,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000101581.7",16915,2,10,"0","0","0","0","0","0","0"
"ENSMUSG00000085541.2",6077,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000101365.2",19863,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000084911.2",3284,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000087167.2",20329,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000090255.8",8755,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000046995.4",626,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000051074.5",1382,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000102861.2",1255,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000102013.2",71488,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000097072.8",5518,1,8,"0","0","0","0","0","0","0"
"ENSMUSG00000100281.2",5668,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000100123.2",1457,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000089655.2",47644,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000110929.2",10030,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000101584.3",12372,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000101042.2",1913,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000111258.2",7705,2,8,"0","0","0","0","0","0","0"
"ENSMUSG00000101287.2",1590,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000100176.2",455,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000101941.2",5823,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000100807.3",92120,3,9,"0","0","0","0","0","0","0"
"ENSMUSG00000101648.2",2475,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000100279.2",11408,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000099491.2",949,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000093812.2",17037,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000110884.2",18765,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000110765.2",2796,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000111399.2",10842,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000086236.10",37682,1,6,"0","0","0","0","0","0","0"
"ENSMUSG00000085168.3",21165,2,7,"0","0","0","0","0","0","0"
"ENSMUSG00000111278.2",24190,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000099616.2",8801,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000099722.4",71953,11,39,"1","1","1","1","3","1","1"
"ENSMUSG00000111035.2",579,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000099599.2",23199,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000111044.2",23481,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000093590.2",3667,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000085430.3",15403,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000099373.2",9674,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000111796.2",1123,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000100795.3",6016,2,6,"0","0","0","0","0","0","1"
"ENSMUSG00000086296.3",11514,2,9,"0","0","0","0","0","0","0"
"ENSMUSG00000097592.3",1453,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000099879.2",25889,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000100039.2",737,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000101411.2",2636,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000103835.2",827,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000090207.3",3635,3,5,"0","0","0","1","0","0","0"
"ENSMUSG00000104086.2",2777,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000090570.2",1458,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000102144.2",2710,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000091816.2",6710,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000091425.2",1081,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000102300.2",3199,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000097099.3",9606,2,5,"0","0","0","0","0","0","1"
"ENSMUSG00000089935.2",11605,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000103164.2",451,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000102899.2",779,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000102377.2",1317,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000093749.2",3972,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000093619.2",4288,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000102540.2",5632,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000092218.2",6917,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000102224.6",4849,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000104208.2",1184,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000104399.2",1123,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000103103.2",1641,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000102770.2",605,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000103785.2",1160,2,4,"0","0","0","0","0","0","0"
"ENSMUSG00000103811.2",356,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000025644.11",3952,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000106134.2",11460,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000104674.2",15680,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000105856.2",2867,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000105484.2",4985,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000105127.2",776,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000104945.2",5625,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000102060.2",1603,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000057802.9",18530,1,7,"0","0","0","0","0","0","0"
"ENSMUSG00000106647.2",4936,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000106232.2",613,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000111054.2",6355,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000089718.2",663,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000087038.10",114648,3,9,"0","0","0","0","0","0","0"
"ENSMUSG00000110876.2",71526,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000110996.2",52046,1,7,"0","0","0","0","0","0","0"
"ENSMUSG00000111235.2",15207,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000111022.2",23508,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000110784.2",28118,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000111532.2",13891,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000111199.2",2425,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000109890.3",115037,2,7,"0","0","0","0","0","0","0"
"ENSMUSG00000111364.2",5526,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000111793.2",1014,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000111734.2",74552,1,26,"0","0","0","0","0","0","0"
"ENSMUSG00000064299.7",79331,1,27,"0","0","0","0","0","0","0"
"ENSMUSG00000074039.11",8926,2,6,"0","0","0","0","0","0","0"
"ENSMUSG00000097821.3",904,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000052724.8",2157,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000098127.2",5654,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000098191.2",1445,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000097967.2",3477,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000111398.2",8439,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000110905.2",1520,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000087469.2",10832,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000111243.2",5706,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000111729.2",1315,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000111324.2",30951,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000110752.2",12174,2,4,"0","0","0","0","0","0","0"
"ENSMUSG00000079669.3",2160,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000097240.2",8058,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000097402.2",20145,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000098161.2",2002,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000111843.2",7212,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000110692.2",3540,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000110676.2",5342,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000086119.3",36380,4,10,"0","0","0","0","0","0","1"
"ENSMUSG00000087041.2",904,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000074029.3",2508,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000111204.2",3908,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000097504.2",4552,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000097223.3",7414,2,7,"0","0","0","0","0","0","1"
"ENSMUSG00000111639.2",4946,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000111369.2",1069,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000111089.2",1643,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000111792.2",1626,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000111028.2",2866,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000111219.2",100133,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000111360.2",87238,2,4,"0","0","0","0","0","0","0"
"ENSMUSG00000111498.2",4730,2,5,"0","0","0","0","0","0","0"
"ENSMUSG00000111828.2",2015,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000052658.6",743,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000110760.2",8645,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000111533.2",7994,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000111831.2",7553,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000111270.2",2896,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000111720.2",10573,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000110911.2",2736,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000111233.2",3896,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000110730.2",5141,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000111094.2",4700,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000111445.2",1046,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000111528.2",2275,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000100146.2",1478,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000086365.3",6352,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000110863.2",8225,2,6,"0","0","0","0","0","0","0"
"ENSMUSG00000111598.2",20486,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000110814.2",7230,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000084995.9",27258,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000097820.4",5281,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000092042.2",10904,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000111079.2",1529,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000111465.2",10440,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000043773.6",9793,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000111053.2",27116,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000111873.2",16337,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000110729.2",3786,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000111389.2",31935,2,5,"0","0","0","0","0","0","0"
"ENSMUSG00000111785.2",5559,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000111434.2",1259,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000097572.3",15059,2,9,"0","0","0","0","0","0","0"
"ENSMUSG00000111268.2",8968,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000093598.2",18226,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000111192.2",1240,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000111146.2",2347,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000110984.2",1049,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000111221.2",3274,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000097736.9",107097,3,10,"0","0","0","0","0","0","0"
"ENSMUSG00000111143.2",7661,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000111068.2",6843,2,5,"0","0","0","1","0","0","0"
"ENSMUSG00000111577.2",27265,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000111325.2",1399,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000097322.9",18451,3,8,"0","0","0","0","0","0","0"
"ENSMUSG00000111063.2",10908,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000110945.2",2577,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000111789.2",23601,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000111371.2",899,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000091172.2",1937,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000090608.2",22950,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000091661.3",23175,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000110834.2",11781,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000111733.2",3116,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000071434.3",9705,1,6,"0","0","0","0","0","0","0"
"ENSMUSG00000110909.2",8102,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000111266.2",6688,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000095123.2",4837,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000085687.2",14336,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000096553.3",2783,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000092190.2",17579,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000085211.3",1172,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000112360.2",19349,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000112109.2",17209,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000111215.2",3832,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000097597.3",2241,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000111731.2",41156,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000111674.2",15295,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000112019.2",6767,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000111627.2",58577,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000112700.2",1229,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000112303.2",2951,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000112146.2",17530,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000101621.3",231354,1,6,"0","0","0","0","0","0","0"
"ENSMUSG00000112074.2",8352,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000112713.2",9679,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000112060.2",4405,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000109160.2",73899,3,10,"1","0","0","0","0","0","0"
"ENSMUSG00000112219.2",4114,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000112573.2",26527,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000112730.2",29440,2,7,"0","0","0","0","0","0","0"
"ENSMUSG00000090070.2",699,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000097007.4",36431,2,8,"0","0","0","0","0","0","0"
"ENSMUSG00000112151.2",7158,1,2,"0","0","0","0","0","0","0"
