"Gene","Gene_length","Transcript","Exon","A3","A5","AF","AL","MX","RI","SE"
"ENSMUSG00000059874.3",3115,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000058976.5",4808,2,4,"0","0","1","0","0","0","0"
"ENSMUSG00000109659.4",5032,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000073949.5",4485,3,4,"0","0","0","0","0","0","0"
"ENSMUSG00000081945.5",8625,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000073948.4",1481,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000046396.8",8037,3,6,"0","0","0","0","0","0","0"
"ENSMUSG00000045584.5",6747,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000096584.3",4381,2,4,"0","0","0","0","0","0","0"
"ENSMUSG00000094119.4",5495,3,6,"0","0","0","0","0","0","0"
"ENSMUSG00000078624.5",7432,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000073947.5",7719,2,4,"0","0","0","0","0","0","0"
"ENSMUSG00000047544.8",5396,3,4,"0","0","0","0","0","0","0"
"ENSMUSG00000073946.6",13734,3,5,"0","0","0","0","0","0","0"
"ENSMUSG00000073945.3",10345,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000073944.7",4284,2,4,"0","0","0","0","0","0","0"
"ENSMUSG00000045132.4",7639,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000050085.6",4251,3,5,"1","0","0","0","0","0","0"
"ENSMUSG00000099687.4",6001,2,4,"0","0","0","0","0","0","0"
"ENSMUSG00000045780.4",5730,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000073943.5",965,2,2,"0","0","0","0","0","0","0"
"ENSMUSG00000094822.3",6495,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000096516.4",2950,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000047545.6",5168,3,4,"0","0","0","0","0","0","0"
"ENSMUSG00000050281.5",3853,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000058662.5",5789,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000061626.7",5340,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000047535.12",7227,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000073940.4",1472,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000052305.7",1562,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000078621.3",1396,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000052217.7",1527,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000052187.5",1467,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000058200.3",6809,2,4,"0","0","0","0","0","0","0"
"ENSMUSG00000063615.7",5000,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000110259.3",5163,3,6,"0","0","0","0","0","0","0"
"ENSMUSG00000042219.7",959,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000073938.4",6232,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000073937.3",4526,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000094520.5",16388,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000094063.5",5611,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000109824.5",138605,1,8,"0","0","0","0","0","0","0"
"ENSMUSG00000066263.11",11072,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000066262.5",6887,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000073932.3",6627,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000049797.5",6137,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000090219.4",7845,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000110012.3",5580,2,4,"0","0","0","0","0","0","0"
"ENSMUSG00000051340.7",3676,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000073931.4",4893,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000055643.5",1914,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000051618.6",2656,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000051437.5",2297,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000044265.17",11818,1,6,"0","0","0","0","0","0","0"
"ENSMUSG00000042909.5",5794,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000044899.4",6993,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000072244.12",16359,2,11,"0","0","0","0","0","1","0"
"ENSMUSG00000056144.15",17777,3,11,"0","0","0","0","0","0","0"
"ENSMUSG00000060441.16",24708,2,16,"0","0","0","0","0","0","0"
"ENSMUSG00000066258.14",15572,3,11,"0","0","0","0","0","0","0"
"ENSMUSG00000090215.10",7438,2,10,"0","0","0","0","0","0","1"
"ENSMUSG00000057143.16",14608,2,10,"0","0","0","0","0","0","0"
"ENSMUSG00000052749.10",14502,3,8,"0","0","0","0","0","0","1"
"ENSMUSG00000078616.3",18772,1,8,"0","0","0","0","0","0","0"
"ENSMUSG00000030921.18",56168,1,8,"0","0","0","0","0","0","0"
"ENSMUSG00000057596.14",37835,2,10,"0","0","0","0","0","0","0"
"ENSMUSG00000073928.6",4289,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000073927.7",7733,2,6,"0","0","0","0","0","0","0"
"ENSMUSG00000073926.5",6803,2,6,"0","0","0","0","0","0","0"
"ENSMUSG00000073925.6",3693,3,4,"0","0","0","0","0","0","0"
"ENSMUSG00000051182.6",6478,3,4,"0","0","0","0","0","0","0"
"ENSMUSG00000073924.6",7648,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000073923.5",12687,2,4,"0","0","0","0","0","0","0"
"ENSMUSG00000070421.5",4428,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000073922.3",8195,2,4,"0","0","0","0","0","0","0"
"ENSMUSG00000073920.5",4853,2,4,"0","0","0","0","0","0","0"
"ENSMUSG00000043073.11",9421,2,6,"0","0","0","0","0","0","0"
"ENSMUSG00000062369.3",2346,2,4,"1","0","0","0","0","0","0"
"ENSMUSG00000054568.8",5658,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000073917.3",4875,3,5,"0","0","0","0","0","0","0"
"ENSMUSG00000063582.3",4130,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000056782.6",6740,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000057770.6",5766,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000073916.4",6237,2,4,"0","0","0","0","0","0","0"
"ENSMUSG00000044705.4",5506,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000094531.4",6230,3,5,"0","0","0","0","0","0","0"
"ENSMUSG00000051172.8",6269,2,4,"0","0","0","0","0","0","0"
"ENSMUSG00000096773.5",7090,3,6,"0","0","0","0","0","0","0"
"ENSMUSG00000073915.6",5052,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000073914.3",7634,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000073913.3",7164,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000096029.5",9437,2,4,"0","0","0","0","0","0","0"
"ENSMUSG00000041885.6",2115,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000095248.4",8687,4,8,"0","0","0","0","0","0","0"
"ENSMUSG00000044120.6",6173,2,5,"0","0","0","0","0","0","0"
"ENSMUSG00000047225.9",8961,4,6,"0","0","0","0","0","0","0"
"ENSMUSG00000047794.7",7596,2,6,"0","0","0","0","0","0","0"
"ENSMUSG00000048425.4",5627,4,5,"0","0","0","0","0","0","0"
"ENSMUSG00000073909.3",965,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000073907.4",8497,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000050266.7",5879,2,4,"0","0","0","0","0","0","0"
"ENSMUSG00000043948.3",6761,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000073906.4",1125,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000044465.20",28843,5,23,"0","0","0","0","1","0","0"
"ENSMUSG00000078611.4",3339,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000030897.6",4174,2,9,"0","0","0","0","0","1","0"
"ENSMUSG00000030898.16",45167,2,7,"0","0","0","0","0","0","0"
"ENSMUSG00000037060.4",2217,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000037049.10",4029,1,6,"0","0","0","0","0","0","0"
"ENSMUSG00000037032.17",23170,9,29,"0","0","1","1","0","0","0"
"ENSMUSG00000030895.10",8524,1,10,"0","0","0","0","0","0","0"
"ENSMUSG00000036989.17",29108,4,18,"0","3","0","0","0","0","0"
"ENSMUSG00000030881.16",6213,4,16,"1","0","0","0","1","0","2"
"ENSMUSG00000089847.9",3581,7,17,"2","1","0","0","2","0","1"
"ENSMUSG00000110234.3",43887,3,6,"0","0","0","2","0","0","0"
"ENSMUSG00000030882.20",70972,2,46,"0","0","0","0","0","0","0"
"ENSMUSG00000030888.15",5655,2,9,"0","0","0","0","0","0","0"
"ENSMUSG00000030890.17",6333,2,15,"0","0","0","0","0","0","0"
"ENSMUSG00000043866.12",4968,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000030894.6",7424,1,13,"0","0","0","0","0","0","0"
"ENSMUSG00000036862.16",34664,1,21,"0","0","0","0","0","0","0"
"ENSMUSG00000030879.11",7893,2,5,"0","0","0","0","0","0","0"
"ENSMUSG00000078606.9",58828,2,5,"0","0","0","0","0","0","0"
"ENSMUSG00000045868.13",58770,2,5,"0","0","0","0","0","0","0"
"ENSMUSG00000051680.4",5579,2,4,"0","0","0","0","0","0","0"
"ENSMUSG00000064223.5",6834,4,6,"0","0","1","0","0","0","0"
"ENSMUSG00000108948.4",5365,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000051591.5",1609,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000059087.5",5508,3,4,"0","0","0","0","0","0","0"
"ENSMUSG00000096714.3",5235,2,4,"0","0","0","0","0","0","0"
"ENSMUSG00000094493.3",3439,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000036744.14",7343,3,9,"0","0","0","0","0","0","1"
"ENSMUSG00000056863.6",10404,2,5,"0","0","0","0","0","0","0"
"ENSMUSG00000073901.5",2847,2,4,"0","0","0","0","0","0","0"
"ENSMUSG00000073900.6",7736,2,4,"0","0","0","0","0","0","0"
"ENSMUSG00000109058.4",5021,2,4,"0","0","0","0","0","0","0"
"ENSMUSG00000109354.3",5573,2,4,"0","0","0","0","0","0","0"
"ENSMUSG00000069390.6",10795,4,8,"0","0","0","0","0","0","0"
"ENSMUSG00000073899.4",8264,2,4,"0","0","0","0","0","0","0"
"ENSMUSG00000062553.4",9345,2,4,"0","0","0","0","0","0","0"
"ENSMUSG00000045581.8",4401,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000036647.6",10686,3,10,"0","0","0","0","0","0","0"
"ENSMUSG00000045013.8",5759,1,4,"0","0","0","0","0","1","0"
"ENSMUSG00000070417.7",10673,4,8,"0","0","0","0","0","0","0"
"ENSMUSG00000073898.4",9820,2,4,"0","0","0","0","0","0","0"
"ENSMUSG00000049674.8",6821,2,4,"0","0","0","0","0","0","0"
"ENSMUSG00000073897.6",6588,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000062987.7",6621,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000060503.7",5816,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000073896.6",12254,2,6,"0","0","0","0","0","1","0"
"ENSMUSG00000016626.11",31112,2,13,"0","0","0","0","0","0","0"
"ENSMUSG00000073894.2",1471,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000062542.12",177928,1,7,"0","0","0","0","0","0","0"
"ENSMUSG00000051041.9",23648,2,6,"0","0","0","0","0","0","1"
"ENSMUSG00000036528.17",153376,2,29,"0","0","0","0","0","0","0"
"ENSMUSG00000048065.9",9577,2,12,"0","0","0","0","0","0","0"
"ENSMUSG00000048236.9",19664,1,16,"0","0","0","0","0","0","0"
"ENSMUSG00000066242.4",4073,2,4,"0","0","0","0","0","0","0"
"ENSMUSG00000095910.3",4975,2,4,"0","0","0","0","0","0","0"
"ENSMUSG00000109542.3",4585,2,4,"0","0","0","0","0","0","0"
"ENSMUSG00000073893.7",9860,2,4,"0","0","0","0","0","0","0"
"ENSMUSG00000095212.5",5215,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000094197.2",932,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000095301.3",4711,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000096151.3",6030,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000094426.4",4024,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000043855.8",6090,2,6,"0","0","0","0","0","1","0"
"ENSMUSG00000063120.6",2468,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000054236.7",5969,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000059031.4",4587,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000078118.6",5095,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000110171.3",6758,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000108995.2",953,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000096068.2",944,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000095929.3",5768,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000096465.4",6730,3,4,"0","0","0","0","0","0","0"
"ENSMUSG00000109884.4",3041,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000094612.4",5376,3,6,"0","0","0","0","0","0","1"
"ENSMUSG00000109497.2",944,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000093980.2",944,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000109631.2",3101,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000110253.3",4346,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000095239.5",4490,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000096679.4",2259,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000058014.5",4240,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000060759.5",971,2,2,"0","0","0","0","0","0","0"
"ENSMUSG00000060105.3",957,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000058244.5",4553,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000061000.2",950,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000063764.3",1634,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000049280.5",7570,2,5,"0","0","0","0","0","0","0"
"ENSMUSG00000096209.5",3841,3,5,"0","0","0","0","0","0","0"
"ENSMUSG00000056946.5",1055,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000051200.4",5827,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000066241.3",932,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000062434.3",5741,3,4,"0","0","0","0","0","0","0"
"ENSMUSG00000066240.4",5171,2,4,"0","0","0","0","0","0","0"
"ENSMUSG00000046431.3",4818,2,3,"0","0","0","0","0","0","0"
"ENSMUSG00000066239.3",959,2,2,"0","0","0","0","0","0","0"
"ENSMUSG00000049709.5",8326,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000031029.7",8534,1,8,"0","0","0","0","0","0","0"
"ENSMUSG00000031028.15",84122,2,15,"0","0","0","0","0","0","0"
"ENSMUSG00000048330.15",49019,2,9,"0","0","0","0","0","0","0"
"ENSMUSG00000036111.9",36635,3,8,"0","0","1","0","0","0","0"
"ENSMUSG00000031027.16",159858,4,18,"0","0","0","1","0","0","0"
"ENSMUSG00000031026.16",59128,2,24,"0","1","0","0","0","0","0"
"ENSMUSG00000046364.15",3220,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000031024.14",179694,3,23,"0","0","0","0","0","0","0"
"ENSMUSG00000031023.6",8499,1,6,"0","0","0","0","0","0","0"
"ENSMUSG00000031022.16",11669,2,8,"0","0","0","0","0","0","0"
"ENSMUSG00000035951.3",4261,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000031021.14",17041,2,7,"0","0","0","0","0","0","0"
"ENSMUSG00000034825.15",23970,2,10,"0","0","0","0","0","0","0"
"ENSMUSG00000007279.15",67003,3,27,"0","0","0","0","0","0","1"
"ENSMUSG00000035901.15",66690,2,24,"0","0","0","0","0","0","0"
"ENSMUSG00000047554.15",14742,3,14,"0","0","0","0","0","0","0"
"ENSMUSG00000066232.5",38335,1,25,"0","0","0","0","0","0","0"
"ENSMUSG00000061079.15",34177,4,22,"0","0","2","0","0","0","0"
"ENSMUSG00000031016.10",21240,1,11,"0","0","0","0","0","0","0"
"ENSMUSG00000031015.9",61795,1,12,"0","0","0","0","0","0","0"
"ENSMUSG00000038371.16",306909,4,47,"0","0","0","1","0","0","1"
"ENSMUSG00000030790.16",2159,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000005686.18",44199,3,18,"0","0","0","0","0","0","0"
"ENSMUSG00000030788.17",44025,5,16,"0","0","1","0","0","0","0"
"ENSMUSG00000030787.5",12632,1,6,"0","0","0","0","0","0","0"
"ENSMUSG00000005611.16",114195,2,23,"0","0","0","0","0","0","0"
"ENSMUSG00000005609.17",27426,1,25,"0","0","0","0","0","0","0"
"ENSMUSG00000005610.18",15280,2,25,"0","0","0","0","0","0","0"
"ENSMUSG00000038296.15",308316,1,12,"0","0","0","0","0","0","0"
"ENSMUSG00000059263.10",88157,3,34,"0","0","0","0","1","0","0"
"ENSMUSG00000030772.7",43040,1,8,"0","0","0","0","0","0","0"
"ENSMUSG00000038244.15",187250,5,42,"0","0","0","0","0","0","0"
"ENSMUSG00000030770.16",164187,3,18,"0","0","1","0","0","0","0"
"ENSMUSG00000055320.19",227489,8,23,"0","0","1","0","0","0","0"
"ENSMUSG00000098132.2",3495,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000055116.9",106661,4,26,"0","0","0","0","0","0","0"
"ENSMUSG00000038187.15",53766,3,14,"0","0","0","0","0","0","0"
"ENSMUSG00000059077.7",2990,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000030759.17",57677,3,17,"0","0","0","0","0","0","0"
"ENSMUSG00000038156.17",277370,2,18,"0","0","0","0","0","0","0"
"ENSMUSG00000055723.7",70999,1,6,"0","0","0","0","0","0","0"
"ENSMUSG00000030754.10",39152,1,22,"0","0","0","0","0","0","0"
"ENSMUSG00000030751.19",11512,2,12,"0","0","0","0","0","0","0"
"ENSMUSG00000030671.10",123970,1,16,"0","0","0","0","0","0","0"
"ENSMUSG00000030670.17",13290,3,9,"0","0","0","0","0","0","1"
"ENSMUSG00000030669.14",4879,5,13,"0","2","0","2","0","0","1"
"ENSMUSG00000030666.12",4722,2,8,"0","0","0","0","0","0","0"
"ENSMUSG00000048782.16",106689,2,15,"0","0","0","0","0","0","0"
"ENSMUSG00000051910.14",567924,8,28,"0","0","1","0","0","0","0"
"ENSMUSG00000030663.13",65813,3,9,"0","0","0","0","0","0","0"
"ENSMUSG00000045659.19",184891,6,38,"0","0","3","0","0","0","0"
"ENSMUSG00000090862.4",2690,2,8,"0","0","0","0","0","0","0"
"ENSMUSG00000030660.10",106184,2,35,"0","0","0","0","0","0","0"
"ENSMUSG00000030659.15",36215,2,16,"0","0","0","0","0","0","0"
"ENSMUSG00000030657.12",292589,1,12,"0","0","0","0","0","0","0"
"ENSMUSG00000008683.17",11816,3,9,"0","0","1","0","0","0","0"
"ENSMUSG00000030654.10",10771,1,6,"0","0","0","0","0","0","0"
"ENSMUSG00000030655.16",112362,1,63,"0","0","0","0","0","0","0"
"ENSMUSG00000058420.9",67505,3,13,"0","0","0","0","0","0","0"
"ENSMUSG00000095115.3",6864,1,1,"0","0","0","0","0","0","0"
"ENSMUSG00000030652.12",23697,3,11,"1","0","0","0","0","0","0"
"ENSMUSG00000042246.6",48895,1,16,"0","0","0","0","0","0","0"
"ENSMUSG00000030650.19",77789,4,27,"0","0","1","0","0","0","0"
"ENSMUSG00000033917.16",17233,1,6,"0","0","0","0","0","0","0"
"ENSMUSG00000033904.17",24472,2,18,"0","0","0","0","0","0","0"
"ENSMUSG00000030982.20",102740,2,33,"0","0","0","0","0","0","0"
"ENSMUSG00000030980.18",14032,5,14,"0","0","1","0","0","0","1"
"ENSMUSG00000073856.12",116900,3,12,"0","0","0","0","0","0","0"
"ENSMUSG00000008734.10",23164,2,6,"0","0","0","0","0","0","0"
"ENSMUSG00000066197.6",43856,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000030954.12",16748,3,15,"0","0","0","0","0","0","1"
"ENSMUSG00000030963.7",16571,2,13,"0","0","0","0","0","0","0"
"ENSMUSG00000030968.4",36902,1,12,"0","0","0","0","0","0","0"
"ENSMUSG00000030972.7",26088,4,22,"0","1","0","0","0","0","1"
"ENSMUSG00000030945.18",46350,3,19,"0","0","0","0","0","0","2"
"ENSMUSG00000033533.15",55489,1,14,"0","0","0","0","0","0","0"
"ENSMUSG00000047026.10",24539,1,14,"0","0","0","0","0","0","0"
"ENSMUSG00000030942.9",5705,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000030935.16",26590,5,25,"0","1","2","0","0","0","0"
"ENSMUSG00000030929.18",25379,3,13,"0","0","0","0","0","0","0"
"ENSMUSG00000030924.17",54937,3,24,"0","0","0","0","0","0","0"
"ENSMUSG00000048787.14",43502,4,10,"0","0","1","0","0","0","1"
"ENSMUSG00000030922.13",61102,7,18,"1","0","3","1","0","0","2"
"ENSMUSG00000052273.5",172609,2,70,"0","0","0","0","0","0","0"
"ENSMUSG00000030917.14",18639,2,8,"0","0","0","0","0","0","0"
"ENSMUSG00000030911.8",18519,2,20,"0","0","0","0","0","0","0"
"ENSMUSG00000030909.7",11728,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000030905.6",15731,1,8,"0","0","0","0","0","0","0"
"ENSMUSG00000062017.16",121391,1,31,"0","0","0","0","0","0","0"
"ENSMUSG00000054746.19",79017,2,35,"0","0","0","0","0","0","1"
"ENSMUSG00000051900.13",135166,1,33,"1","0","0","0","0","1","0"
"ENSMUSG00000030884.13",24348,1,14,"0","0","0","0","0","0","0"
"ENSMUSG00000030887.5",11612,3,9,"0","0","0","0","0","0","1"
"ENSMUSG00000046096.8",57236,2,5,"0","0","0","0","0","0","0"
"ENSMUSG00000030889.15",66424,3,38,"1","0","0","0","0","0","0"
"ENSMUSG00000109392.2",18828,1,12,"0","0","0","0","0","0","0"
"ENSMUSG00000035064.18",64619,3,22,"0","0","1","0","0","0","0"
"ENSMUSG00000030880.15",29688,3,26,"0","0","0","0","0","0","1"
"ENSMUSG00000030878.12",25276,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000030877.12",32278,2,12,"0","0","0","0","0","0","0"
"ENSMUSG00000030876.8",43884,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000035004.4",10505,1,6,"0","0","0","0","0","0","0"
"ENSMUSG00000034990.16",81447,1,29,"0","0","0","0","0","0","0"
"ENSMUSG00000046321.9",109911,2,5,"0","0","0","1","0","0","0"
"ENSMUSG00000063317.8",65232,1,16,"0","0","0","0","0","0","0"
"ENSMUSG00000000216.9",33996,1,13,"0","0","0","0","0","0","0"
"ENSMUSG00000030873.10",53476,1,13,"0","0","0","0","0","0","0"
"ENSMUSG00000034951.11",102348,2,18,"0","0","0","0","0","0","0"
"ENSMUSG00000030872.15",34500,1,17,"0","0","0","0","0","0","0"
"ENSMUSG00000030871.12",30050,1,9,"0","0","0","0","0","0","0"
"ENSMUSG00000030870.13",15019,1,7,"0","0","0","0","0","0","0"
"ENSMUSG00000030869.12",16483,2,7,"0","0","0","0","0","0","0"
"ENSMUSG00000044702.14",25723,4,18,"0","0","0","1","0","0","0"
"ENSMUSG00000030868.7",16003,1,6,"0","0","0","0","0","0","0"
"ENSMUSG00000030867.8",10434,1,10,"0","0","0","0","0","0","0"
"ENSMUSG00000030866.9",16314,1,22,"0","0","0","0","0","0","0"
"ENSMUSG00000030865.5",3328,1,7,"0","0","0","0","0","0","0"
"ENSMUSG00000052889.12",345651,2,19,"0","0","0","0","0","0","0"
"ENSMUSG00000066189.10",98901,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000030779.17",36871,3,21,"0","0","0","0","0","0","1"
"ENSMUSG00000052707.9",71411,1,24,"0","0","0","0","0","0","0"
"ENSMUSG00000030769.16",58473,2,19,"0","0","0","0","0","0","0"
"ENSMUSG00000030766.16",90697,4,28,"0","0","0","0","1","0","2"
"ENSMUSG00000030763.8",60574,2,15,"0","0","0","0","0","0","0"
"ENSMUSG00000030762.12",5713,2,9,"1","0","0","0","0","0","0"
"ENSMUSG00000030757.14",25065,2,8,"0","0","0","0","0","0","0"
"ENSMUSG00000078591.2",416120,1,2,"0","0","0","0","0","0","0"
"ENSMUSG00000030752.9",17593,1,8,"0","0","0","0","0","0","0"
"ENSMUSG00000030750.14",23956,1,8,"0","0","0","0","0","0","0"
"ENSMUSG00000030748.10",27354,1,11,"0","0","0","0","0","0","0"
"ENSMUSG00000030745.10",30141,2,11,"0","0","0","0","0","0","0"
"ENSMUSG00000032777.10",66826,2,38,"0","0","0","0","0","0","0"
"ENSMUSG00000032743.16",166905,2,30,"0","0","0","0","0","0","0"
"ENSMUSG00000046182.9",203991,1,7,"0","0","0","0","0","0","0"
"ENSMUSG00000000131.16",98786,2,27,"0","0","0","0","0","0","0"
"ENSMUSG00000042978.12",46154,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000030742.8",5746,2,14,"0","0","0","0","0","0","0"
"ENSMUSG00000030741.16",7390,2,14,"0","0","0","0","0","0","0"
"ENSMUSG00000030722.8",13883,1,8,"0","0","0","0","0","0","0"
"ENSMUSG00000030724.8",6439,2,17,"0","0","0","0","0","0","0"
"ENSMUSG00000030727.13",20486,2,14,"0","0","0","0","0","0","0"
"ENSMUSG00000030730.13",17250,1,23,"0","0","0","0","0","0","0"
"ENSMUSG00000030733.11",8430,6,21,"0","1","1","0","0","0","1"
"ENSMUSG00000073838.11",3370,2,13,"0","0","0","0","0","1","0"
"ENSMUSG00000032637.16",11729,3,30,"0","0","0","0","0","0","0"
"ENSMUSG00000030738.12",19956,1,21,"0","0","0","0","0","0","0"
"ENSMUSG00000030720.17",14610,4,22,"0","0","0","0","0","0","0"
"ENSMUSG00000042759.13",4170,2,6,"0","0","0","0","0","0","0"
"ENSMUSG00000044701.6",5931,1,5,"0","0","0","0","0","0","0"
"ENSMUSG00000030717.10",7612,1,3,"0","0","0","0","0","0","0"
"ENSMUSG00000030714.15",23616,1,10,"0","0","0","0","0","0","0"
"ENSMUSG00000030711.17",3567,2,10,"0","0","0","0","0","0","0"
"ENSMUSG00000059772.13",6316,1,6,"0","0","0","0","0","0","0"
"ENSMUSG00000047721.9",4397,2,5,"0","0","0","0","0","0","0"
"ENSMUSG00000030707.16",8014,3,14,"0","0","0","0","0","0","0"
"ENSMUSG00000063065.14",6218,3,11,"0","0","0","0","0","0","0"
"ENSMUSG00000030703.9",9315,1,10,"0","0","0","0","0","0","0"
"ENSMUSG00000042675.16",3559,5,13,"0","0","1","0","1","0","0"
"ENSMUSG00000030699.17",4077,2,10,"0","0","0","0","0","0","0"
"ENSMUSG00000030697.8",6630,2,11,"0","0","0","0","0","0","0"
"ENSMUSG00000030695.17",5517,3,14,"0","0","0","0","0","0","0"
"ENSMUSG00000058966.14",32551,4,13,"0","0","0","0","0","0","0"
"ENSMUSG00000114515.3",8318,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000045989.5",1171,1,4,"0","0","0","0","0","0","0"
"ENSMUSG00000052301.15",5289,1,11,"0","0","0","0","0","0","0"
"ENSMUSG00000030689.16",11417,4,13,"0","0","0","0","0","0","0"
"ENSMUSG00000042606.10",3405,1,7,"0","0","0","0","0","0","0"
